Time/Residue,AFR5_R1.xvg,rmsd_ligand_md_A4482_R2.xvg
7.9400005,0.3941457,0.1641264
7.9500003,0.3620005,0.1525771
7.9600005,0.3814486,0.161407
7.9700003,0.3945924,0.1604394
7.9800005,0.4101295,0.162488
7.9900002,0.3630489,0.1553239
8.0,0.3912589,0.1550158
8.0100002,0.367858,0.1468701
8.0200005,0.3785259,0.1574063
8.0300007,0.3801285,0.1585004
8.04,0.4000692,0.1574166
8.0500002,0.4006909,0.1505274
8.0600004,0.4127776,0.1382947
8.0700006,0.4128748,0.138869
8.0799999,0.4029528,0.1429525
8.0900002,0.403595,0.1491145
8.1000004,0.4000629,0.1452338
8.1100006,0.3999641,0.1537742
8.1200008,0.3879845,0.1497413
8.1300001,0.3736522,0.159122
8.1400003,0.3866335,0.15021
8.1500006,0.3851891,0.1684076
8.1600008,0.401613,0.1629184
8.1700001,0.3791156,0.1604639
8.1800003,0.4327758,0.1560581
8.1900005,0.3922568,0.1541457
8.2000008,0.382221,0.1509041
8.21,0.3837808,0.1542103
8.2200003,0.3853822,0.1558621
8.2300005,0.3920694,0.1424942
8.2400007,0.398495,0.1516286
8.25,0.405634,0.1493901
8.2600002,0.3853325,0.1414627
8.2700005,0.3700087,0.1633171
8.2800007,0.3889925,0.171776
8.29,0.3972985,0.161165
8.3000002,0.3749373,0.1481367
8.3100004,0.3617609,0.1622844
8.3200006,0.3612211,0.1665481
8.3299999,0.3887414,0.1459783
8.3400002,0.3974813,0.142374
8.3500004,0.374178,0.1739888
8.3600006,0.3911546,0.1387131
8.3700008,0.3928263,0.1405419
8.3800001,0.3676845,0.1429495
8.3900003,0.4150952,0.1617735
8.4000006,0.3913295,0.1517974
8.4100008,0.3858501,0.150709
8.4200001,0.3907556,0.1519689
8.4300003,0.4064254,0.1545555
8.4400005,0.4053713,0.1353435
8.4500008,0.3997909,0.1352413
8.46,0.392668,0.1477649
8.4700003,0.3927444,0.1456339
8.4800005,0.3934242,0.153389
8.4900007,0.3799183,0.1543696
8.5,0.3742619,0.1549481
8.5100002,0.3775942,0.1466269
8.5200005,0.4329903,0.1518663
8.5300007,0.3995323,0.1540053
8.54,0.3976688,0.1670903
8.5500002,0.395235,0.160553
8.5600004,0.3989971,0.1529579
8.5700006,0.401343,0.1456233
8.5800009,0.3906866,0.1417177
8.5900002,0.3672889,0.145297
8.6000004,0.4018401,0.1604951
8.6100006,0.4041924,0.1589988
8.6200008,0.4121848,0.1613691
8.6300001,0.3901709,0.1674737
8.6400003,0.3948791,0.1431925
8.6500006,0.3841001,0.1358997
8.6600008,0.3871256,0.1485181
8.6700001,0.3937894,0.151585
8.6800003,0.3899533,0.1529288
8.6900005,0.362373,0.1579262
8.7000008,0.366322,0.1656942
8.71,0.3847656,0.1382546
8.7200003,0.4177493,0.1399753
8.7300005,0.4198464,0.1412723
8.7400007,0.4210176,0.1254492
8.75,0.3681205,0.1448907
8.7600002,0.4012934,0.1280572
8.7700005,0.3989283,0.1522824
8.7800007,0.3904924,0.1314146
8.79,0.3698735,0.1319559
8.8000002,0.3830273,0.1312952
8.8100004,0.3892921,0.1358011
8.8200006,0.4015082,0.1386112
8.8300009,0.405384,0.143966
8.8400002,0.3931778,0.1432818
8.8500004,0.3784682,0.1469121
8.8600006,0.3839559,0.1489897
8.8700008,0.4123096,0.1523268
8.8800001,0.3901989,0.1529836
8.8900003,0.375311,0.1401514
8.9000006,0.3789049,0.1353501
8.9100008,0.3898358,0.1392656
8.9200001,0.4125021,0.1501865
8.9300003,0.3970088,0.1468567
8.9400005,0.3974935,0.1451859
8.9500008,0.3893134,0.1411597
8.96,0.4030448,0.1507047
8.9700003,0.3893423,0.1505464
8.9800005,0.3882729,0.139666
8.9900007,0.3926604,0.1353682
9.0,0.3911891,0.1445917
9.0100002,0.3946767,0.1381593
9.0200005,0.4096733,0.1409665
9.0300007,0.400654,0.139102
9.04,0.406313,0.1497266
9.0500002,0.4129582,0.1460369
9.0600004,0.3804893,0.1429068
9.0700006,0.4044192,0.1424124
9.0800009,0.4099183,0.1384758
9.0900002,0.4087513,0.1282179
9.1000004,0.3948696,0.1437873
9.1100006,0.3923576,0.1483505
9.1200008,0.4028343,0.1379262
9.1300001,0.4004155,0.142049
9.1400003,0.3900911,0.1461332
9.1500006,0.4042124,0.1409819
9.1600008,0.3837988,0.14471
9.1700001,0.4034527,0.1429082
9.1800003,0.4162222,0.1436512
9.1900005,0.4206716,0.1411258
9.2000008,0.3942361,0.1427333
9.21,0.3894804,0.1537961
9.2200003,0.407553,0.1541877
9.2300005,0.4374119,0.1371427
9.2400007,0.3998663,0.1452825
9.25,0.4021989,0.1416013
9.2600002,0.3977721,0.1467203
9.2700005,0.4090025,0.1446404
9.2800007,0.4066085,0.1373501
9.2900009,0.4000596,0.1490658
9.3000002,0.4128047,0.1415955
9.3100004,0.4237505,0.1341341
9.3200006,0.4055987,0.1367195
9.3300009,0.4157522,0.1410074
9.3400002,0.416914,0.1400962
9.3500004,0.3874261,0.1484232
9.3600006,0.4153269,0.1388624
9.3700008,0.4141726,0.1306889
9.3800001,0.3718514,0.1307719
9.3900003,0.3840446,0.1385003
9.4000006,0.4280151,0.1434037
9.4100008,0.4040858,0.1411614
9.4200001,0.4204698,0.1233377
9.4300003,0.4116498,0.1382464
9.4400005,0.3941635,0.1300789
9.4500008,0.3839067,0.1402416
9.46,0.3898777,0.1287113
9.4700003,0.3900355,0.1349886
9.4800005,0.4058689,0.1249001
9.4900007,0.3882275,0.1377706
9.5,0.3726333,0.1283854
9.5100002,0.383425,0.135892
9.5200005,0.3803839,0.1384258
9.5300007,0.405623,0.1294585
9.5400009,0.4125934,0.1166448
9.5500002,0.3845595,0.1244658
9.5600004,0.4073031,0.1259561
9.5700006,0.3971649,0.116276
9.5800009,0.3976082,0.1338868
9.5900002,0.4228995,0.1251117
9.6000004,0.4157107,0.1431088
9.6100006,0.4322541,0.1151666
9.6200008,0.40819,0.1295101
9.6300001,0.4006256,0.1321029
9.6400003,0.4076882,0.1281395
9.6500006,0.4028123,0.1273494
9.6600008,0.4013821,0.1326106
9.6700001,0.4448553,0.1168978
9.6800003,0.4009549,0.127222
9.6900005,0.4066714,0.1320625
9.7000008,0.3977906,0.1128652
9.71,0.402141,0.1217218
9.7200003,0.4199651,0.1257315
9.7300005,0.4109636,0.1202648
9.7400007,0.4085479,0.1444402
9.75,0.4010185,0.1349401
9.7600002,0.4277408,0.1392694
9.7700005,0.4270768,0.1309139
9.7800007,0.4365785,0.1352087
9.7900009,0.4162385,0.1382349
9.8000002,0.4039836,0.1543205
9.8100004,0.383992,0.144792
9.8200006,0.4165555,0.1454694
9.8300009,0.3875172,0.1502936
9.8400002,0.4004017,0.1311378
9.8500004,0.4074088,0.1298864
9.8600006,0.4195163,0.1425539
9.8700008,0.3891121,0.1557003
9.8800001,0.3809857,0.1449228
9.8900003,0.4033753,0.1640957
9.9000006,0.3839231,0.1551241
9.9100008,0.3984965,0.1305339
9.9200001,0.4024793,0.1436951
9.9300003,0.4170053,0.1381287
9.9400005,0.4059086,0.1297433
9.9500008,0.4131397,0.1384618
9.96,0.4402327,0.1327648
9.9700003,0.3948381,0.1381311
9.9800005,0.4191784,0.1422835
9.9900007,0.4189895,0.1381765
10.0,0.4089689,0.1412117
10.0100002,0.410384,0.1200175
10.0200005,0.4099686,0.1357142
10.0300007,0.3776055,0.1449219
10.0400009,0.3845852,0.120739
10.0500002,0.3672117,0.1308674
10.0600004,0.3990091,0.1321699
10.0700006,0.4170566,0.1455112
10.0800009,0.4136579,0.1508449
10.0900002,0.4309424,0.145404
10.1000004,0.39759,0.1478435
10.1100006,0.3958452,0.1453232
10.1200008,0.3811894,0.1256756
10.1300001,0.3966083,0.1492091
10.1400003,0.4121024,0.141948
10.1500006,0.4173373,0.1422691
10.1600008,0.4087931,0.1338634
10.1700001,0.3914599,0.1536429
10.1800003,0.3990921,0.1437994
10.1900005,0.3791557,0.1376767
10.2000008,0.3819426,0.1454659
10.21,0.3826245,0.1549933
10.2200003,0.4004298,0.1354579
10.2300005,0.3972896,0.1453581
10.2400007,0.3818763,0.1465873
10.250001,0.4207923,0.1405751
10.2600002,0.3792861,0.1408081
10.2700005,0.4053749,0.1572102
10.2800007,0.3988812,0.1474244
10.2900009,0.3947791,0.1566779
10.3000002,0.3775919,0.1708898
10.3100004,0.3877741,0.1629341
10.3200006,0.3979181,0.1536679
10.3300009,0.4157959,0.1645572
10.3400002,0.4173987,0.1486522
10.3500004,0.409072,0.1519549
10.3600006,0.4269215,0.1499708
10.3700008,0.383777,0.1328222
10.3800001,0.4101963,0.1234665
10.3900003,0.4493604,0.1429863
10.4000006,0.3860077,0.1491627
10.4100008,0.3941199,0.1451833
10.4200001,0.3925811,0.1376427
10.4300003,0.393853,0.1329809
10.4400005,0.4059388,0.1538878
10.4500008,0.4136339,0.1553685
10.46,0.4048429,0.1527604
10.4700003,0.3981178,0.1512821
10.4800005,0.3859288,0.1301328
10.4900007,0.396277,0.1311181
10.500001,0.3872637,0.1342876
10.5100002,0.3683157,0.1272821
10.5200005,0.3941825,0.1410338
10.5300007,0.4083638,0.1290678
10.5400009,0.4127181,0.1401022
10.5500002,0.3977614,0.1374239
10.5600004,0.4154992,0.1380784
10.5700006,0.4073419,0.1329393
10.5800009,0.4378425,0.1274687
10.5900002,0.4194434,0.1343098
10.6000004,0.3797044,0.1387555
10.6100006,0.4159998,0.1434337
10.6200008,0.4002764,0.1514046
10.6300001,0.382079,0.1400968
10.6400003,0.4104964,0.1427416
10.6500006,0.3911317,0.1429179
10.6600008,0.3991455,0.1558585
10.6700001,0.3907049,0.1284424
10.6800003,0.4183437,0.1302078
10.6900005,0.4146929,0.1328231
10.7000008,0.3871098,0.1383296
10.71,0.4149098,0.1387119
10.7200003,0.4186836,0.1380463
10.7300005,0.3965248,0.120201
10.7400007,0.4032141,0.1329854
10.750001,0.4115371,0.1463443
10.7600002,0.4227264,0.1370994
10.7700005,0.3910922,0.1454557
10.7800007,0.401597,0.1416932
10.7900009,0.3833197,0.1469928
10.8000002,0.3867353,0.148274
10.8100004,0.4045106,0.1479999
10.8200006,0.4126825,0.1340251
10.8300009,0.4224857,0.1474763
10.8400002,0.4012217,0.1628988
10.8500004,0.4200604,0.1568569
10.8600006,0.4069044,0.1480132
10.8700008,0.4181354,0.1449624
10.8800001,0.4261474,0.149776
10.8900003,0.4384671,0.1558635
10.9000006,0.3955531,0.1569241
10.9100008,0.3903136,0.1585368
10.9200001,0.3874919,0.1541638
10.9300003,0.3895047,0.1588896
10.9400005,0.3875349,0.1595378
10.9500008,0.3913997,0.153748
10.960001,0.4160451,0.1421282
10.9700003,0.4277441,0.1494124
10.9800005,0.4038691,0.1322192
10.9900007,0.4208472,0.1398165
11.000001,0.4404089,0.1455654
11.0100002,0.4287912,0.1331426
11.0200005,0.4250037,0.1477678
11.0300007,0.4042444,0.1454793
11.0400009,0.3993602,0.1556769
11.0500002,0.4043843,0.1444933
11.0600004,0.4107409,0.1497335
11.0700006,0.3728014,0.1497142
11.0800009,0.4095551,0.1354417
11.0900002,0.410442,0.1491424
11.1000004,0.3718549,0.148041
11.1100006,0.3844154,0.1475292
11.1200008,0.3997085,0.1266067
11.1300001,0.4195708,0.1371672
11.1400003,0.4234881,0.1379802
11.1500006,0.4167743,0.14977
11.1600008,0.3882432,0.1442144
11.1700001,0.4097335,0.1450379
11.1800003,0.3982927,0.1328845
11.1900005,0.403379,0.1364916
11.2000008,0.4063655,0.145072
11.210001,0.4177877,0.143453
11.2200003,0.4109019,0.145997
11.2300005,0.4005505,0.1458122
11.2400007,0.39137,0.151019
11.250001,0.4042815,0.1381468
11.2600002,0.4123346,0.1472319
11.2700005,0.4043475,0.1470411
11.2800007,0.4324841,0.1456989
11.2900009,0.4204922,0.1478911
11.3000002,0.4171242,0.1555872
11.3100004,0.4192545,0.1495081
11.3200006,0.4175588,0.1501226
11.3300009,0.4165956,0.1386101
11.3400002,0.3898157,0.1366746
11.3500004,0.405034,0.1410104
11.3600006,0.3905181,0.1521971
11.3700008,0.3940589,0.140655
11.3800001,0.3788029,0.1386708
11.3900003,0.38597,0.1374289
11.4000006,0.3746419,0.1424907
11.4100008,0.405309,0.1400899
11.4200001,0.3884051,0.1393423
11.4300003,0.3987226,0.1448247
11.4400005,0.4222287,0.1448907
11.4500008,0.4034447,0.1389542
11.460001,0.4019638,0.1356071
11.4700003,0.4171917,0.1383402
11.4800005,0.4137381,0.147834
11.4900007,0.4231726,0.1318863
11.500001,0.446632,0.1542458
11.5100002,0.4006858,0.1405427
11.5200005,0.4004827,0.1550285
11.5300007,0.4011272,0.1406287
11.5400009,0.3900113,0.136281
11.5500002,0.4151931,0.14278
11.5600004,0.3948708,0.1434327
11.5700006,0.4256316,0.1402338
11.5800009,0.4133332,0.1397884
11.5900002,0.4142584,0.1351955
11.6000004,0.4219083,0.1359348
11.6100006,0.4230676,0.1416497
11.6200008,0.4158234,0.1370514
11.6300001,0.3934748,0.1245113
11.6400003,0.4236815,0.1333985
11.6500006,0.4220997,0.1305481
11.6600008,0.4142824,0.1350285
11.670001,0.4072116,0.1396195
11.6800003,0.3965336,0.1383512
11.6900005,0.4342679,0.1411691
11.7000008,0.409564,0.1467284
11.710001,0.4310308,0.1396065
11.7200003,0.4321669,0.1490907
11.7300005,0.4203108,0.1439838
11.7400007,0.4440612,0.1499347
11.750001,0.4045486,0.1395005
11.7600002,0.4117481,0.1501876
11.7700005,0.4016244,0.1481384
11.7800007,0.4324544,0.1442898
11.7900009,0.4239876,0.1589785
11.8000002,0.4072564,0.1468542
11.8100004,0.4198211,0.1596079
11.8200006,0.4094339,0.1503277
11.8300009,0.4164037,0.1524246
11.8400002,0.4180753,0.1534398
11.8500004,0.4068056,0.1541774
11.8600006,0.3951864,0.1428709
11.8700008,0.4245006,0.1478905
11.8800001,0.4192119,0.1541229
11.8900003,0.4053053,0.1510686
11.9000006,0.3906864,0.1638239
11.9100008,0.3988149,0.1515298
11.920001,0.4093939,0.1484578
11.9300003,0.4319602,0.1462852
11.9400005,0.4549517,0.147723
11.9500008,0.4318881,0.1362461
11.960001,0.4067166,0.142112
11.9700003,0.4207088,0.1518905
11.9800005,0.3990153,0.1484699
11.9900007,0.381691,0.1467122
12.000001,0.4152438,0.1423252
12.0100002,0.4005429,0.1559172
12.0200005,0.4046021,0.1583509
12.0300007,0.3949819,0.1617337
12.0400009,0.4019872,0.1531761
12.0500002,0.3781212,0.1566861
12.0600004,0.3858218,0.1583934
12.0700006,0.3992252,0.1573898
12.0800009,0.4112004,0.1599713
12.0900002,0.3907059,0.1626287
12.1000004,0.4185205,0.1576281
12.1100006,0.4109921,0.1389843
12.1200008,0.4044434,0.1587412
12.1300001,0.3952829,0.1435187
12.1400003,0.4160355,0.1508775
12.1500006,0.3685842,0.1504066
12.1600008,0.4296048,0.1488628
12.170001,0.4237684,0.1510823
12.1800003,0.4316755,0.1542986
12.1900005,0.4154699,0.1636738
12.2000008,0.3934993,0.1591831
12.210001,0.3989995,0.1549337
12.2200003,0.3858045,0.1593681
12.2300005,0.4173818,0.1525822
12.2400007,0.4086728,0.1432707
12.250001,0.4053568,0.1410799
12.2600002,0.3725172,0.1312281
12.2700005,0.392841,0.1597419
12.2800007,0.4345511,0.1545525
12.2900009,0.412553,0.148265
12.3000002,0.4004455,0.1389634
12.3100004,0.3850655,0.1482015
12.3200006,0.3960932,0.1444423
12.3300009,0.3886835,0.1418247
12.3400002,0.4283199,0.1439728
12.3500004,0.3928035,0.1387219
12.3600006,0.4041793,0.1458724
12.3700008,0.4258089,0.1511656
12.3800001,0.3857343,0.1417297
12.3900003,0.3758621,0.1448485
12.4000006,0.3877961,0.1484501
12.4100008,0.4025618,0.1408084
12.420001,0.4229386,0.14863
12.4300003,0.3902514,0.1416301
12.4400005,0.4101955,0.1371384
12.4500008,0.4007068,0.1300996
12.460001,0.3957503,0.1316062
12.4700003,0.402561,0.1496089
12.4800005,0.3737019,0.1395764
12.4900007,0.3875681,0.1481808
12.500001,0.3964866,0.1503814
12.5100002,0.4037811,0.1288591
12.5200005,0.3936084,0.140276
12.5300007,0.4159671,0.1462029
12.5400009,0.4131475,0.1385294
12.5500002,0.4232542,0.1535152
12.5600004,0.4069108,0.1456839
12.5700006,0.4049101,0.1487959
12.5800009,0.4042544,0.1336556
12.5900002,0.3895671,0.1503294
12.6000004,0.3987601,0.1422487
12.6100006,0.4071734,0.1589222
12.6200008,0.4120501,0.1494004
12.6300011,0.4037197,0.1520949
12.6400003,0.4024781,0.1412728
12.6500006,0.4104464,0.1446452
12.6600008,0.3894186,0.1514895
12.670001,0.3929873,0.1598182
12.6800003,0.3971951,0.1480535
12.6900005,0.4126756,0.1440063
12.7000008,0.4010238,0.160557
12.710001,0.4035709,0.1440108
12.7200003,0.3956568,0.1448617
12.7300005,0.3937943,0.139902
12.7400007,0.4042126,0.1464076
12.750001,0.3942939,0.1412428
12.7600002,0.4001559,0.1535581
12.7700005,0.4137062,0.1525006
12.7800007,0.3906986,0.1584539
12.7900009,0.4373731,0.1506051
12.8000002,0.4099293,0.1578936
12.8100004,0.4097164,0.1500678
12.8200006,0.4322045,0.1499273
12.8300009,0.4259654,0.1524295
12.8400002,0.389359,0.1545222
12.8500004,0.4164781,0.1491362
12.8600006,0.410292,0.1609601
12.8700008,0.4170302,0.1490564
12.8800011,0.398226,0.1557567
12.8900003,0.4210096,0.1482093
12.9000006,0.4138748,0.1460366
12.9100008,0.4112375,0.1599293
12.920001,0.4084176,0.1505763
12.9300003,0.3941515,0.1515018
12.9400005,0.4154379,0.1552887
12.9500008,0.4056584,0.1527011
12.960001,0.3989697,0.1584965
12.9700003,0.4053108,0.160899
12.9800005,0.4038699,0.155782
12.9900007,0.4012294,0.1485544
13.000001,0.3848453,0.1582563
13.0100002,0.3811702,0.1512498
13.0200005,0.4081185,0.1405467
13.0300007,0.3842647,0.143647
13.0400009,0.3959584,0.1500977
13.0500002,0.3848478,0.1405634
13.0600004,0.3881027,0.1482736
13.0700006,0.3984519,0.1387682
13.0800009,0.380904,0.150733
13.0900002,0.3824863,0.1573043
13.1000004,0.4008398,0.1477056
13.1100006,0.3928572,0.138999
13.1200008,0.3737988,0.1421581
13.1300011,0.3684879,0.1496308
13.1400003,0.3958015,0.1452521
13.1500006,0.4085453,0.1434407
13.1600008,0.3741269,0.1457344
13.170001,0.4040301,0.1565574
13.1800003,0.3800633,0.1562494
13.1900005,0.3940621,0.154892
13.2000008,0.4197035,0.1481798
13.210001,0.3868813,0.1452778
13.2200003,0.4024143,0.1618472
13.2300005,0.3991458,0.1530279
13.2400007,0.4051049,0.1554458
13.250001,0.4320965,0.1494632
13.2600002,0.4115288,0.1561868
13.2700005,0.4237579,0.1643741
13.2800007,0.3952783,0.1586215
13.2900009,0.4166947,0.1555472
13.3000002,0.3890665,0.1484083
13.3100004,0.3794251,0.1481788
13.3200006,0.4035091,0.1521855
13.3300009,0.4021196,0.1498138
13.3400011,0.3899521,0.1613469
13.3500004,0.3981186,0.1621523
13.3600006,0.4187256,0.1501591
13.3700008,0.3826993,0.147094
13.3800011,0.3953415,0.1722029
13.3900003,0.377054,0.12427
13.4000006,0.3889747,0.147952
13.4100008,0.3983705,0.1549398
13.420001,0.3954928,0.1487984
13.4300003,0.4042136,0.1738412
13.4400005,0.3978561,0.1481007
13.4500008,0.3874473,0.1617033
13.460001,0.3896706,0.1528618
13.4700003,0.3925668,0.1556448
13.4800005,0.4036039,0.1354005
13.4900007,0.3962854,0.1402342
13.500001,0.4168186,0.1452519
13.5100002,0.4328966,0.1506827
13.5200005,0.4249407,0.1589477
13.5300007,0.4363261,0.1407231
13.5400009,0.3894455,0.1501546
13.5500002,0.408976,0.1539003
13.5600004,0.3938253,0.1489238
13.5700006,0.4085301,0.153911
13.5800009,0.393515,0.1477663
13.5900011,0.4340197,0.1691882
13.6000004,0.4127162,0.1574877
13.6100006,0.4140422,0.1605012
13.6200008,0.4224524,0.1575841
13.6300011,0.4112543,0.1742744
13.6400003,0.4028457,0.1481884
13.6500006,0.43398,0.1567342
13.6600008,0.3940144,0.1567437
13.670001,0.3993101,0.1602816
13.6800003,0.3887195,0.1610596
13.6900005,0.3949014,0.1537559
13.7000008,0.3861898,0.158205
13.710001,0.3955239,0.1582492
13.7200003,0.4147733,0.1518434
13.7300005,0.4134841,0.1578104
13.7400007,0.4044965,0.1527088
13.750001,0.4192757,0.1445676
13.7600002,0.4041309,0.1556798
13.7700005,0.4281943,0.1495585
13.7800007,0.4193733,0.1540557
13.7900009,0.4032872,0.1674849
13.8000002,0.4026411,0.1600926
13.8100004,0.3872119,0.1551912
13.8200006,0.3950968,0.1472872
13.8300009,0.3750571,0.1539335
13.8400011,0.3962742,0.1641752
13.8500004,0.3866674,0.1626704
13.8600006,0.4152569,0.147324
13.8700008,0.3825311,0.1653791
13.8800011,0.4066802,0.1713554
13.8900003,0.3947178,0.1612843
13.9000006,0.393607,0.1652081
13.9100008,0.4040063,0.1521928
13.920001,0.4155329,0.1600311
13.9300003,0.3976086,0.1552458
13.9400005,0.37419,0.1633538
13.9500008,0.3796636,0.1529006
13.960001,0.4006621,0.150313
13.9700003,0.4077998,0.1549204
13.9800005,0.3998157,0.1577845
13.9900007,0.4048896,0.1649322
14.000001,0.4320754,0.1396961
14.0100002,0.4213692,0.1598708
14.0200005,0.4105869,0.1548529
14.0300007,0.4075035,0.1688886
14.0400009,0.3884357,0.1585644
14.0500002,0.4064654,0.1632692
14.0600004,0.4167494,0.1585404
14.0700006,0.3892591,0.1781813
14.0800009,0.40189,0.1600901
14.0900011,0.4188318,0.158949
14.1000004,0.411632,0.1548068
14.1100006,0.3970485,0.1431811
14.1200008,0.3957355,0.1538258
14.1300011,0.3932044,0.1479924
14.1400003,0.4115957,0.1612575
14.1500006,0.3969947,0.1515935
14.1600008,0.3991088,0.169759
14.170001,0.4159606,0.1629536
14.1800003,0.4009177,0.1472515
14.1900005,0.4157389,0.1616221
14.2000008,0.4074101,0.1524966
14.210001,0.4143068,0.1573085
14.2200003,0.4085858,0.1611431
14.2300005,0.4329705,0.165673
14.2400007,0.4182286,0.1535024
14.250001,0.4022101,0.1622137
14.2600002,0.4023346,0.1528604
14.2700005,0.3810076,0.1527904
14.2800007,0.4403083,0.1561968
14.2900009,0.3987088,0.1626728
14.3000011,0.3805794,0.1501201
14.3100004,0.4238965,0.1562118
14.3200006,0.3980007,0.1677912
14.3300009,0.3898212,0.1504962
14.3400011,0.3900593,0.1571493
14.3500004,0.3751675,0.1453918
14.3600006,0.4020268,0.1572044
14.3700008,0.4107032,0.147221
14.3800011,0.4269694,0.1344852
14.3900003,0.3854979,0.1498718
14.4000006,0.393038,0.1540844
14.4100008,0.4059851,0.1550576
14.420001,0.4045568,0.1566647
14.4300003,0.3929277,0.1514186
14.4400005,0.3941202,0.1370073
14.4500008,0.4124016,0.1504684
14.460001,0.3905816,0.1512628
14.4700003,0.4105362,0.1479336
14.4800005,0.4089521,0.1489109
14.4900007,0.3771202,0.1501847
14.500001,0.4075538,0.1602204
14.5100002,0.4249964,0.1520452
14.5200005,0.4014773,0.1557711
14.5300007,0.4080434,0.1447014
14.5400009,0.400218,0.1632766
14.5500011,0.4054377,0.1455981
14.5600004,0.3757092,0.1468176
14.5700006,0.3875879,0.1667606
14.5800009,0.399472,0.1575372
14.5900011,0.3913078,0.1509929
14.6000004,0.4144468,0.1444958
14.6100006,0.3845179,0.1428677
14.6200008,0.4055022,0.1469825
14.6300011,0.3977112,0.1512378
14.6400003,0.4137656,0.1564253
14.6500006,0.4263872,0.1589105
14.6600008,0.4134958,0.1570349
14.670001,0.4079767,0.1527809
14.6800003,0.3944278,0.1412653
14.6900005,0.3941954,0.1543415
14.7000008,0.420068,0.1576254
14.710001,0.3960095,0.1508923
14.7200003,0.4211095,0.1519364
14.7300005,0.432562,0.1566374
14.7400007,0.4012559,0.1416065
14.750001,0.4004729,0.1480059
14.7600002,0.4093992,0.1433347
14.7700005,0.3748331,0.1607708
14.7800007,0.3915164,0.1414301
14.7900009,0.4210666,0.1481875
14.8000011,0.4100431,0.1431712
14.8100004,0.3810419,0.1627898
14.8200006,0.3856385,0.1401687
14.8300009,0.4023105,0.1492493
14.8400011,0.4211853,0.1551459
14.8500004,0.4002372,0.1459275
14.8600006,0.43118,0.1521632
14.8700008,0.3894868,0.150047
14.8800011,0.4095784,0.1606722
14.8900003,0.4099828,0.1533848
14.9000006,0.4106405,0.1495825
14.9100008,0.3922559,0.1439445
14.920001,0.4106915,0.1446922
14.9300003,0.428634,0.1560902
14.9400005,0.4139108,0.1499795
14.9500008,0.4223167,0.1501937
14.960001,0.4099738,0.1372429
14.9700003,0.4089098,0.1446675
14.9800005,0.4206641,0.1394989
14.9900007,0.3946394,0.1546409
15.000001,0.4222599,0.1490284
15.0100012,0.4014864,0.1388667
15.0200005,0.4021981,0.1415375
15.0300007,0.4166569,0.1383071
15.0400009,0.3874076,0.152005
15.0500011,0.3735841,0.1553244
15.0600004,0.4316063,0.1463228
15.0700006,0.3941498,0.161207
15.0800009,0.3873384,0.1625675
15.0900011,0.3832507,0.1501198
15.1000004,0.3964685,0.1530896
15.1100006,0.4001917,0.140687
15.1200008,0.392021,0.1535755
15.1300011,0.3706378,0.151831
15.1400003,0.3974588,0.1404694
15.1500006,0.4107298,0.1375644
15.1600008,0.4122088,0.141964
15.170001,0.3847004,0.1400569
15.1800003,0.3966958,0.1436944
15.1900005,0.3882346,0.155526
15.2000008,0.4005946,0.1497326
15.210001,0.400125,0.1494571
15.2200003,0.4116289,0.150251
15.2300005,0.4246638,0.136021
15.2400007,0.4147914,0.1427629
15.250001,0.4145401,0.1474602
