Time/Residue,AFR3_R1.xvg,AFR3_R2.xvg,Average
3.47e-06,2.29606,2.28955,2.292805
3.48e-06,2.30258,2.28857,2.295575
3.49e-06,2.30083,2.2882,2.294515
3.5e-06,2.29332,2.29215,2.292735
3.51e-06,2.29891,2.29787,2.29839
3.52e-06,2.29907,2.28552,2.292295
3.5299999999999997e-06,2.29605,2.28948,2.292765
3.54e-06,2.29638,2.2958,2.29609
3.55e-06,2.29506,2.29604,2.29555
3.5600000000000002e-06,2.28618,2.29052,2.28835
3.5699999999999997e-06,2.3005,2.28896,2.29473
3.5800000000000005e-06,2.29544,2.28505,2.290245
3.59e-06,2.28898,2.28841,2.288695
3.6e-06,2.28892,2.29378,2.29135
3.6099999999999997e-06,2.2928,2.28404,2.28842
3.62e-06,2.29939,2.29485,2.29712
3.63e-06,2.29739,2.30432,2.300855
3.64e-06,2.30104,2.29693,2.298985
3.65e-06,2.29278,2.2803,2.28654
3.66e-06,2.2878,2.29228,2.29004
3.67e-06,2.29361,2.28687,2.29024
3.68e-06,2.28806,2.29291,2.290485
3.6900000000000002e-06,2.29496,2.29149,2.293225
3.7e-06,2.29917,2.30159,2.30038
3.7099999999999996e-06,2.29155,2.29738,2.294465
3.7200000000000004e-06,2.28978,2.30245,2.296115
3.73e-06,2.29107,2.29978,2.295425
3.74e-06,2.29103,2.29386,2.292445
3.7499999999999997e-06,2.28327,2.30539,2.29433
3.76e-06,2.28728,2.29286,2.29007
3.77e-06,2.28739,2.30251,2.29495
3.78e-06,2.29041,2.30777,2.29909
3.79e-06,2.289,2.29652,2.29276
3.8e-06,2.29969,2.30745,2.30357
3.81e-06,2.29638,2.29206,2.29422
3.82e-06,2.28855,2.30132,2.294935
3.83e-06,2.29288,2.29674,2.29481
3.84e-06,2.28438,2.30046,2.29242
3.85e-06,2.29688,2.29538,2.29613
3.8599999999999995e-06,2.29284,2.29206,2.29245
3.87e-06,2.28836,2.28767,2.288015
3.88e-06,2.28886,2.29224,2.29055
3.89e-06,2.28809,2.29315,2.29062
3.9e-06,2.29183,2.29781,2.29482
3.910000000000001e-06,2.29615,2.29369,2.29492
3.92e-06,2.29637,2.28664,2.291505
3.9300000000000005e-06,2.29841,2.29766,2.298035
3.9399999999999995e-06,2.29671,2.28935,2.29303
3.95e-06,2.30564,2.30485,2.305245
3.96e-06,2.30922,2.30397,2.306595
3.97e-06,2.31753,2.29851,2.30802
3.98e-06,2.30146,2.29435,2.297905
3.990000000000001e-06,2.30485,2.29731,2.30108
4e-06,2.30037,2.28734,2.293855
4.01e-06,2.29967,2.30053,2.3001
4.02e-06,2.29587,2.28924,2.292555
4.03e-06,2.29375,2.29214,2.292945
4.04e-06,2.30487,2.28911,2.29699
4.05e-06,2.30587,2.29065,2.29826
4.059999999999999e-06,2.3,2.29579,2.297895
4.070000000000001e-06,2.31001,2.28874,2.299375
4.08e-06,2.29825,2.29781,2.29803
4.09e-06,2.30119,2.30206,2.301625
4.1e-06,2.30235,2.29663,2.29949
4.11e-06,2.29941,2.29196,2.295685
4.12e-06,2.30529,2.29608,2.300685
4.13e-06,2.30906,2.29316,2.30111
4.139999999999999e-06,2.2983,2.29175,2.295025
4.15e-06,2.29885,2.28655,2.2927
4.160000000000001e-06,2.30428,2.29048,2.29738
4.17e-06,2.29543,2.29228,2.293855
4.18e-06,2.30098,2.29074,2.29586
4.1900000000000005e-06,2.3047,2.29373,2.299215
4.2000000000000004e-06,2.29717,2.28912,2.293145
4.21e-06,2.30414,2.29432,2.29923
4.219999999999999e-06,2.30243,2.29662,2.299525
4.23e-06,2.30213,2.30117,2.30165
4.24e-06,2.29259,2.29516,2.293875
4.25e-06,2.30494,2.29331,2.299125
4.26e-06,2.3073,2.29326,2.30028
4.27e-06,2.30054,2.28758,2.29406
4.28e-06,2.30224,2.29157,2.296905
4.2900000000000004e-06,2.31221,2.28079,2.2965
4.3e-06,2.31309,2.29743,2.30526
4.309999999999999e-06,2.3057,2.29067,2.298185
4.32e-06,2.30845,2.29382,2.301135
4.33e-06,2.31327,2.28884,2.301055
