Time/Residue,VOR_R1.xvg,VOR_R2.xvg,Average
42.9800034,0.3709087,0.2116855,0.2912971
42.9900017,0.3956147,0.2021316,0.29887315
43.0000038,0.3778781,0.1772076,0.27754285
43.0100021,0.364344,0.2018398,0.2830919
43.0200005,0.3955828,0.1860651,0.29082395
43.0300026,0.370861,0.1890031,0.27993205
43.0400009,0.3907532,0.2111442,0.3009487
43.0500031,0.3817745,0.2071515,0.294463
43.0600014,0.3914451,0.198752,0.29509855
43.0700035,0.3763075,0.2026233,0.2894654
43.0800018,0.3986946,0.1997822,0.2992384
43.0900002,0.3824286,0.195684,0.2890563
43.1000023,0.3829816,0.2058695,0.29442555
43.1100006,0.3898982,0.2079134,0.2989058
43.1200027,0.3855841,0.1947852,0.29018465
43.1300011,0.3975508,0.1957709,0.29666085
43.1400032,0.3929288,0.2201445,0.30653665
43.1500015,0.391816,0.226737,0.3092765
43.1600037,0.4024041,0.2027838,0.30259395
43.170002,0.390907,0.2062067,0.29855685
43.1800003,0.3892893,0.2011801,0.2952347
43.1900024,0.3863035,0.1825367,0.2844201
43.2000008,0.3964147,0.1901309,0.2932728
43.2100029,0.3910315,0.1949157,0.2929736
43.2200012,0.3904739,0.2024064,0.29644015
43.2300034,0.4079358,0.2165448,0.3122403
43.2400017,0.3846864,0.1953298,0.2900081
43.2500038,0.391725,0.2094588,0.3005919
43.2600021,0.4006106,0.1895165,0.29506355
43.2700005,0.3961999,0.1836084,0.28990415
43.2800026,0.4033861,0.1814627,0.2924244
43.2900009,0.3849312,0.1975209,0.29122605
43.3000031,0.3854583,0.2340201,0.3097392
43.3100014,0.3828245,0.1873352,0.28507985
43.3200035,0.3984557,0.1812899,0.2898728
43.3300018,0.3792924,0.2181079,0.29870015
43.3400002,0.4091123,0.2237864,0.31644935
43.3500023,0.3991146,0.2228913,0.31100295
43.3600006,0.4082988,0.2099157,0.30910725
43.3700027,0.4049145,0.2268605,0.3158875
43.3800011,0.3961041,0.235084,0.31559405
43.3900032,0.4044488,0.2215921,0.31302045
43.4000015,0.4020879,0.2093386,0.30571325
43.4100037,0.3831335,0.2129432,0.29803835
43.420002,0.3953036,0.2152109,0.30525725
43.4300003,0.392357,0.2094706,0.3009138
43.4400024,0.4014441,0.202448,0.30194605
43.4500008,0.3971072,0.2146141,0.30586065
43.4600029,0.3903725,0.1908875,0.29063
43.4700012,0.3933564,0.2129512,0.3031538
43.4800034,0.3977858,0.2213132,0.3095495
43.4900017,0.3854711,0.2228196,0.30414535
43.5000038,0.3981096,0.2053,0.3017048
43.5100021,0.3907346,0.2202388,0.3054867
43.5200005,0.3833127,0.2239254,0.30361905
43.5300026,0.3797353,0.217841,0.29878815
43.5400009,0.4042955,0.2199685,0.312132
43.5500031,0.4129507,0.2210403,0.3169955
43.5600014,0.4137486,0.2287476,0.3212481
43.5700035,0.3932732,0.2056597,0.29946645
43.5800018,0.3995885,0.2260418,0.31281515
43.590004,0.3842736,0.2049002,0.2945869
43.6000023,0.3891178,0.2296991,0.30940845
43.6100006,0.3879166,0.2153911,0.30165385
43.6200027,0.3938479,0.2208614,0.30735465
43.6300011,0.3846554,0.2269071,0.30578125
43.6400032,0.383779,0.2318407,0.30780985
43.6500015,0.3805145,0.2242452,0.30237985
43.6600037,0.3927518,0.2124942,0.302623
43.670002,0.4120889,0.2172483,0.3146686
43.6800003,0.3905314,0.2142235,0.30237745
43.6900024,0.3909608,0.2169954,0.3039781
43.7000008,0.4013537,0.2257485,0.3135511
43.7100029,0.4001196,0.2187664,0.309443
43.7200012,0.3707323,0.2156085,0.2931704
43.7300034,0.3864417,0.221785,0.30411335
43.7400017,0.417359,0.2189816,0.3181703
43.7500038,0.4158144,0.20922,0.3125172
43.7600021,0.3907879,0.2272061,0.308997
43.7700005,0.39393,0.2281922,0.3110611
43.7800026,0.3810573,0.2138524,0.29745485
43.7900009,0.3818227,0.2102065,0.2960146
43.8000031,0.4018788,0.2221925,0.31203565
43.8100014,0.4005658,0.224039,0.3123024
43.8200035,0.3873764,0.2087257,0.29805105
43.8300018,0.4080894,0.2257663,0.31692785
43.840004,0.3918219,0.2108605,0.3013412
43.8500023,0.4182991,0.2306453,0.3244722
43.8600006,0.4016773,0.2223353,0.3120063
43.8700027,0.3913463,0.2286313,0.3099888
43.8800011,0.3875953,0.2097952,0.29869525
43.8900032,0.4053255,0.2220586,0.31369205
43.9000015,0.3961,0.1960759,0.29608795
43.9100037,0.3970528,0.2114968,0.3042748
43.920002,0.403387,0.2145892,0.3089881
43.9300003,0.3881342,0.2038337,0.29598395
43.9400024,0.3960774,0.2238225,0.30994995
43.9500008,0.3968216,0.2261123,0.31146695
43.9600029,0.40058,0.2223075,0.31144375
43.9700012,0.4152873,0.2306376,0.32296245
43.9800034,0.4019233,0.2240042,0.31296375
43.9900017,0.3787973,0.2220017,0.3003995
44.0000038,0.3986631,0.2176557,0.3081594
44.0100021,0.3868755,0.2194611,0.3031683
44.0200005,0.3941638,0.2330998,0.3136318
44.0300026,0.4015661,0.2147618,0.30816395
44.0400009,0.4172705,0.227777,0.32252375
44.0500031,0.3923239,0.2152205,0.3037722
44.0600014,0.3959246,0.2336441,0.31478435
44.0700035,0.40948,0.2236365,0.31655825
44.0800018,0.3844195,0.2139354,0.29917745
44.090004,0.3878245,0.2130013,0.3004129
44.1000023,0.3934361,0.2184051,0.3059206
44.1100006,0.4058443,0.2296785,0.3177614
44.1200027,0.4023536,0.2187828,0.3105682
44.1300011,0.4026718,0.224415,0.3135434
44.1400032,0.3940964,0.2155175,0.30480695
44.1500015,0.3916505,0.2163289,0.3039897
44.1600037,0.4291503,0.2272845,0.3282174
44.170002,0.4058469,0.2162257,0.3110363
44.1800003,0.4202246,0.2081392,0.3141819
44.1900024,0.4058763,0.214616,0.31024615
44.2000008,0.4006815,0.2235557,0.3121186
44.2100029,0.3969561,0.2159686,0.30646235
44.2200012,0.4013891,0.2226388,0.31201395
44.2300034,0.3875233,0.2146356,0.30107945
44.2400017,0.3874108,0.2377407,0.31257575
44.2500038,0.3816281,0.2324679,0.307048
44.2600021,0.3993725,0.2297384,0.31455545
44.2700005,0.3900971,0.2198281,0.3049626
44.2800026,0.3893915,0.2247073,0.3070494
44.2900009,0.377777,0.207322,0.2925495
44.3000031,0.3923969,0.2196618,0.30602935
44.3100014,0.390923,0.1973592,0.2941411
44.3200035,0.3921819,0.2197485,0.3059652
44.3300018,0.3868968,0.2245258,0.3057113
44.340004,0.3991855,0.2167123,0.3079489
44.3500023,0.3920075,0.2217306,0.30686905
44.3600006,0.3930295,0.2227722,0.30790085
44.3700027,0.383091,0.215721,0.299406
44.3800011,0.3929498,0.2229069,0.30792835
44.3900032,0.4014647,0.2214866,0.31147565
44.4000015,0.4028098,0.2209842,0.311897
44.4100037,0.3938245,0.188544,0.29118425
44.420002,0.3871476,0.2152569,0.30120225
44.4300003,0.3817703,0.2191865,0.3004784
44.4400024,0.4013709,0.2173974,0.30938415
44.4500008,0.3863273,0.2181698,0.30224855
44.4600029,0.3891991,0.2143088,0.30175395
44.4700012,0.3697879,0.2249076,0.29734775
44.4800034,0.3749422,0.2245772,0.2997597
44.4900017,0.3875577,0.2137017,0.3006297
44.5000038,0.3780909,0.2366935,0.3073922
44.5100021,0.3923653,0.2295719,0.3109686
44.5200005,0.3850067,0.2257198,0.30536325
44.5300026,0.4065577,0.2200883,0.313323
44.5400009,0.4001127,0.2179451,0.3090289
44.5500031,0.3909125,0.2331265,0.3120195
44.5600014,0.3980482,0.2316497,0.31484895
44.5700035,0.3872172,0.2211995,0.30420835
44.5800018,0.4069423,0.225957,0.31644965
44.590004,0.3809727,0.2299924,0.30548255
44.6000023,0.3975176,0.2221273,0.30982245
44.6100006,0.4171439,0.2245286,0.32083625
44.6200027,0.4161592,0.2296497,0.32290445
44.6300011,0.4157833,0.2190597,0.3174215
44.6400032,0.3992423,0.226417,0.31282965
44.6500015,0.381791,0.2040623,0.29292665
44.6600037,0.3962586,0.2310036,0.3136311
44.670002,0.40924,0.2164811,0.31286055
44.6800003,0.4089819,0.208678,0.30882995
44.6900024,0.3838543,0.2122668,0.29806055
44.7000008,0.4059308,0.2120607,0.30899575
44.7100029,0.4130681,0.2044784,0.30877325
44.7200012,0.3963802,0.2235333,0.30995675
44.7300034,0.4010257,0.2154464,0.30823605
44.7400017,0.4028962,0.2221548,0.3125255
44.7500038,0.4087194,0.2040235,0.30637145
44.7600021,0.4080702,0.2198525,0.31396135
44.7700005,0.3947113,0.2259478,0.31032955
44.7800026,0.3735635,0.2209562,0.29725985
44.7900009,0.4060465,0.2239587,0.3150026
44.8000031,0.3850857,0.2151022,0.30009395
44.8100014,0.3764877,0.2204067,0.2984472
44.8200035,0.3876594,0.2322697,0.30996455
44.8300018,0.3744975,0.2231939,0.2988457
44.840004,0.3799407,0.219716,0.29982835
44.8500023,0.3944802,0.208056,0.3012681
44.8600006,0.4152804,0.2134439,0.31436215
44.8700027,0.3920505,0.2037547,0.2979026
44.8800011,0.40594,0.2123996,0.3091698
44.8900032,0.3890984,0.2201063,0.30460235
44.9000015,0.3957832,0.2146495,0.30521635
44.9100037,0.4031881,0.2231167,0.3131524
44.920002,0.3929399,0.2281898,0.31056485
44.9300003,0.3910055,0.2130402,0.30202285
44.9400024,0.3939254,0.2242416,0.3090835
44.9500008,0.3985825,0.2373383,0.3179604
44.9600029,0.4170131,0.2206246,0.31881885
44.9700012,0.4059926,0.2320711,0.31903185
44.9800034,0.4044828,0.2266129,0.31554785
44.9900017,0.3862749,0.2205219,0.3033984
45.0000038,0.4080299,0.2219605,0.3149952
45.0100021,0.3953425,0.2207123,0.3080274
45.0200005,0.3983798,0.2227064,0.3105431
45.0300026,0.4009593,0.2086854,0.30482235
45.0400009,0.3948166,0.2269602,0.3108884
45.0500031,0.3964262,0.2164938,0.30646
45.0600014,0.3868736,0.226576,0.3067248
45.0700035,0.3874647,0.218668,0.30306635
45.0800018,0.3958739,0.2156,0.30573695
45.090004,0.405586,0.2124462,0.3090161
45.1000023,0.3987569,0.2184896,0.30862325
45.1100006,0.4005677,0.2195711,0.3100694
45.1200027,0.3818111,0.2269294,0.30437025
45.1300011,0.3883964,0.2019777,0.29518705
45.1400032,0.3616284,0.1945313,0.27807985
45.1500015,0.395555,0.208851,0.302203
45.1600037,0.3887293,0.2206337,0.3046815
45.170002,0.366172,0.2086446,0.2874083
45.1800003,0.3958875,0.2232308,0.30955915
45.1900024,0.3918094,0.2047232,0.2982663
45.2000008,0.3839517,0.208746,0.29634885
45.2100029,0.3781907,0.2188077,0.2984992
45.2200012,0.3964799,0.2168936,0.30668675
45.2300034,0.3817438,0.2061954,0.2939696
45.2400017,0.3840017,0.2259872,0.30499445
45.2500038,0.3870822,0.2126366,0.2998594
45.2600021,0.3784364,0.2237154,0.3010759
45.2700005,0.3878367,0.2057451,0.2967909
45.2800026,0.369986,0.214899,0.2924425
45.2900009,0.3703162,0.2162116,0.2932639
45.3000031,0.3860049,0.233217,0.30961095
45.3100014,0.381056,0.228825,0.3049405
45.3200035,0.3889277,0.2338241,0.3113759
45.3300018,0.3941152,0.2246873,0.30940125
45.340004,0.384273,0.2247391,0.30450605
45.3500023,0.4010998,0.2198215,0.31046065
45.3600006,0.4028206,0.2059423,0.30438145
45.3700027,0.3899645,0.218559,0.30426175
45.3800011,0.3947933,0.2187477,0.3067705
45.3900032,0.3899417,0.2296372,0.30978945
45.4000015,0.4105361,0.2060055,0.3082708
45.4100037,0.3813526,0.2278678,0.3046102
45.420002,0.365142,0.2149807,0.29006135
45.4300003,0.3641597,0.2083133,0.2862365
45.4400024,0.3850453,0.2260153,0.3055303
45.4500008,0.3783832,0.2130066,0.2956949
45.4600029,0.3866424,0.2247766,0.3057095
45.4700012,0.4039041,0.2148029,0.3093535
45.4800034,0.3917955,0.2244317,0.3081136
45.4900017,0.4062676,0.2192634,0.3127655
45.5000038,0.394215,0.2080816,0.3011483
45.5100021,0.374942,0.210207,0.2925745
45.5200005,0.3896102,0.2110434,0.3003268
45.5300026,0.4233039,0.2179438,0.32062385
45.5400009,0.3939438,0.2156165,0.30478015
45.5500031,0.4019136,0.2191499,0.31053175
45.5600014,0.4113857,0.2104865,0.3109361
45.5700035,0.3844333,0.2159323,0.3001828
45.5800018,0.3935131,0.2163987,0.3049559
45.590004,0.3987304,0.2201837,0.30945705
45.6000023,0.3856215,0.2015585,0.29359
45.6100006,0.3804422,0.2114201,0.29593115
45.6200027,0.3957185,0.2165059,0.3061122
45.6300011,0.3960001,0.2248536,0.31042685
45.6400032,0.4065539,0.208082,0.30731795
45.6500015,0.4064581,0.2199333,0.3131957
45.6600037,0.4099494,0.2155874,0.3127684
45.670002,0.3803201,0.2144848,0.29740245
45.6800003,0.4087155,0.2199642,0.31433985
45.6900024,0.3755899,0.2251576,0.30037375
45.7000008,0.3932194,0.2087102,0.3009648
45.7100029,0.4072393,0.2151653,0.3112023
45.7200012,0.3959421,0.2215008,0.30872145
45.7300034,0.3978224,0.2219574,0.3098899
45.7400017,0.4044978,0.2166893,0.31059355
45.7500038,0.3963374,0.2209526,0.308645
45.7600021,0.3750495,0.2091092,0.29207935
45.7700005,0.3815198,0.227816,0.3046679
45.7800026,0.3976455,0.2145531,0.3060993
45.7900009,0.391288,0.2362366,0.3137623
45.8000031,0.4002636,0.2243892,0.3123264
45.8100014,0.4022673,0.2207235,0.3114954
45.8200035,0.3992097,0.2359764,0.31759305
45.8300018,0.3933354,0.2291071,0.31122125
45.840004,0.390116,0.2403147,0.31521535
45.8500023,0.3783565,0.2349305,0.3066435
45.8600006,0.4053167,0.2272572,0.31628695
45.8700027,0.3974074,0.216661,0.3070342
45.8800011,0.3838336,0.2296207,0.30672715
45.8900032,0.3846342,0.2218843,0.30325925
45.9000015,0.3848609,0.2285372,0.30669905
45.9100037,0.3925442,0.2140342,0.3032892
45.920002,0.38699,0.2183827,0.30268635
45.9300003,0.3889204,0.2161243,0.30252235
45.9400024,0.3895127,0.209644,0.29957835
45.9500008,0.3940495,0.2026287,0.2983391
45.9600029,0.3963904,0.2219234,0.3091569
45.9700012,0.3802131,0.2275495,0.3038813
45.9800034,0.4069915,0.2114071,0.3091993
45.9900017,0.4134933,0.2193499,0.3164216
46.0000038,0.370982,0.2135163,0.29224915
46.0100021,0.3773367,0.2171798,0.29725825
46.0200005,0.394409,0.2203596,0.3073843
46.0300026,0.3805802,0.2286012,0.3045907
46.0400009,0.3904022,0.2294869,0.30994455
46.0500031,0.4071141,0.2244449,0.3157795
46.0600014,0.3998636,0.2347844,0.317324
46.0700035,0.3790522,0.2322181,0.30563515
46.0800018,0.4001594,0.1998339,0.29999665
46.090004,0.4104536,0.223109,0.3167813
46.1000023,0.3961973,0.2171919,0.3066946
46.1100006,0.3972921,0.2162695,0.3067808
46.1200027,0.3870515,0.2067819,0.2969167
46.1300011,0.3887287,0.2199701,0.3043494
46.1400032,0.4175591,0.2164714,0.31701525
46.1500015,0.3990899,0.2307255,0.3149077
46.1600037,0.4157123,0.2210163,0.3183643
46.170002,0.3835808,0.2299561,0.30676845
46.1800003,0.3846914,0.221828,0.3032597
46.1900024,0.3995244,0.2266029,0.31306365
46.2000008,0.4025489,0.217719,0.31013395
46.2100029,0.393553,0.2170772,0.3053151
46.2200012,0.3788023,0.2239217,0.301362
46.2300034,0.3840953,0.2146072,0.29935125
46.2400017,0.403829,0.2144264,0.3091277
46.2500038,0.3831292,0.2211076,0.3021184
46.2600021,0.3843043,0.2334174,0.30886085
46.2700005,0.4056908,0.2203662,0.3130285
46.2800026,0.3976469,0.2196766,0.30866175
46.2900009,0.3937846,0.2286568,0.3112207
46.3000031,0.3936959,0.2062434,0.29996965
46.3100014,0.4145787,0.2110348,0.31280675
46.3200035,0.3890527,0.219436,0.30424435
46.3300018,0.3980847,0.2126112,0.30534795
46.340004,0.4004247,0.2252798,0.31285225
46.3500023,0.3954812,0.2120478,0.3037645
46.3600006,0.3963881,0.2214991,0.3089436
46.3700027,0.3995565,0.2173923,0.3084744
46.3800011,0.3809366,0.230563,0.3057498
46.3900032,0.3832684,0.2225239,0.30289615
46.4000015,0.3895615,0.1955645,0.292563
46.4100037,0.3903257,0.2123328,0.30132925
46.420002,0.3707072,0.2160165,0.29336185
46.4300003,0.4012411,0.2222066,0.31172385
46.4400024,0.4008713,0.2204533,0.3106623
46.4500008,0.3904468,0.2176627,0.30405475
46.4600029,0.382841,0.2202473,0.30154415
46.4700012,0.4052735,0.2225202,0.31389685
46.4800034,0.4055242,0.2304449,0.31798455
46.4900017,0.3919909,0.225152,0.30857145
46.5000038,0.3819214,0.2293095,0.30561545
46.5100021,0.3866983,0.2049519,0.2958251
46.5200005,0.4107673,0.2164972,0.31363225
46.5300026,0.4010988,0.2117904,0.3064446
46.5400009,0.4048166,0.2200056,0.3124111
46.5500031,0.417661,0.2324231,0.32504205
46.5600014,0.3881906,0.2252306,0.3067106
46.5700035,0.3888127,0.2229107,0.3058617
46.5800018,0.4118167,0.2193587,0.3155877
46.590004,0.3777346,0.2186365,0.29818555
46.6000023,0.3778191,0.2280097,0.3029144
46.6100006,0.3931078,0.2283984,0.3107531
46.6200027,0.3901233,0.2152013,0.3026623
46.6300011,0.391031,0.2107536,0.3008923
46.6400032,0.3828404,0.2208643,0.30185235
46.6500015,0.4073525,0.2165778,0.31196515
46.6600037,0.3855075,0.2135152,0.29951135
46.670002,0.4014806,0.2062961,0.30388835
46.6800041,0.3995153,0.2199151,0.3097152
46.6900024,0.3957699,0.2125392,0.30415455
46.7000008,0.4002072,0.2188223,0.30951475
46.7100029,0.3835677,0.238951,0.31125935
46.7200012,0.399499,0.2211158,0.3103074
46.7300034,0.3813463,0.2170955,0.2992209
46.7400017,0.3893513,0.2162717,0.3028115
46.7500038,0.3935008,0.2031193,0.29831005
46.7600021,0.3993634,0.2172811,0.30832225
46.7700005,0.3979529,0.2143105,0.3061317
46.7800026,0.3917099,0.2025175,0.2971137
46.7900009,0.3879464,0.2223089,0.30512765
46.8000031,0.3999867,0.2133808,0.30668375
46.8100014,0.3945476,0.2030107,0.29877915
46.8200035,0.386947,0.2115675,0.29925725
46.8300018,0.4030153,0.2160448,0.30953005
46.840004,0.4041824,0.2174012,0.3107918
46.8500023,0.4114978,0.2113246,0.3114112
46.8600006,0.3982385,0.2118045,0.3050215
46.8700027,0.4047225,0.211778,0.30825025
46.8800011,0.404361,0.2241815,0.31427125
46.8900032,0.4168161,0.2195112,0.31816365
46.9000015,0.4050004,0.2244104,0.3147054
46.9100037,0.4007028,0.2098234,0.3052631
46.920002,0.3982343,0.223731,0.31098265
46.9300041,0.3961019,0.2134315,0.3047667
46.9400024,0.3834876,0.2176938,0.3005907
46.9500008,0.3851308,0.2318511,0.30849095
46.9600029,0.4020398,0.2121584,0.3070991
46.9700012,0.3988351,0.2270194,0.31292725
46.9800034,0.3963101,0.2104443,0.3033772
46.9900017,0.4011602,0.2154441,0.30830215
47.0000038,0.3961306,0.2246774,0.310404
47.0100021,0.3976605,0.2153817,0.3065211
47.0200005,0.4047275,0.2192469,0.3119872
47.0300026,0.398649,0.2155337,0.30709135
47.0400009,0.3952357,0.2188698,0.30705275
47.0500031,0.3970209,0.2158307,0.3064258
47.0600014,0.4168433,0.21685,0.31684665
47.0700035,0.4030214,0.2107038,0.3068626
47.0800018,0.3944261,0.2180727,0.3062494
47.090004,0.401865,0.2306565,0.31626075
47.1000023,0.3782741,0.2205353,0.2994047
47.1100006,0.3982823,0.2055275,0.3019049
47.1200027,0.3976645,0.2156106,0.30663755
47.1300011,0.3896135,0.2203478,0.30498065
47.1400032,0.3895979,0.2088168,0.29920735
47.1500015,0.3949387,0.2282769,0.3116078
47.1600037,0.3882906,0.2270886,0.3076896
47.170002,0.3811639,0.227718,0.30444095
47.1800041,0.3777017,0.2150233,0.2963625
47.1900024,0.399398,0.213837,0.3066175
47.2000008,0.3914432,0.2199603,0.30570175
47.2100029,0.4028757,0.2182839,0.3105798
47.2200012,0.3894235,0.2316914,0.31055745
47.2300034,0.3907609,0.2340638,0.31241235
47.2400017,0.3714614,0.231948,0.3017047
47.2500038,0.3952729,0.2380688,0.31667085
47.2600021,0.4007446,0.2376097,0.31917715
47.2700005,0.4050004,0.2264302,0.3157153
47.2800026,0.4171262,0.2172657,0.31719595
47.2900009,0.4007698,0.2388033,0.31978655
47.3000031,0.397546,0.2332758,0.3154109
47.3100014,0.3889506,0.2134331,0.30119185
47.3200035,0.3929878,0.2132943,0.30314105
47.3300018,0.4100675,0.2178535,0.3139605
47.340004,0.3922761,0.1959471,0.2941116
47.3500023,0.4072522,0.2105463,0.30889925
47.3600006,0.3960292,0.2134005,0.30471485
47.3700027,0.4029496,0.2212589,0.31210425
47.3800011,0.4165054,0.2363396,0.3264225
47.3900032,0.3931019,0.2342076,0.31365475
47.4000015,0.3978401,0.2342752,0.31605765
47.4100037,0.3852133,0.2241701,0.3046917
47.420002,0.3825577,0.2375283,0.310043
47.4300041,0.384715,0.2166767,0.30069585
47.4400024,0.4097916,0.2316138,0.3207027
47.4500008,0.3922378,0.2169253,0.30458155
47.4600029,0.4256684,0.2195449,0.32260665
47.4700012,0.3977205,0.2125971,0.3051588
47.4800034,0.4106725,0.2151581,0.3129153
47.4900017,0.3990985,0.2242076,0.31165305
47.5000038,0.3935572,0.2238938,0.3087255
47.5100021,0.3997478,0.2114421,0.30559495
47.5200005,0.4091999,0.2223793,0.3157896
47.5300026,0.4043264,0.2279973,0.31616185
47.5400009,0.4314083,0.2186371,0.3250227
47.5500031,0.4141178,0.217118,0.3156179
47.5600014,0.3969457,0.2081896,0.30256765
47.5700035,0.4210992,0.2030663,0.31208275
47.5800018,0.3967232,0.2060654,0.3013943
47.590004,0.4098463,0.2339376,0.32189195
47.6000023,0.3899601,0.2277991,0.3088796
47.6100006,0.403456,0.2171116,0.3102838
47.6200027,0.3974038,0.2263562,0.31188
47.6300011,0.3753482,0.2243986,0.2998734
47.6400032,0.4031302,0.2226601,0.31289515
47.6500015,0.3810378,0.2220791,0.30155845
47.6600037,0.3761607,0.2255141,0.3008374
47.670002,0.3838179,0.2399359,0.3118769
47.6800041,0.3831822,0.230847,0.3070146
47.6900024,0.3681764,0.2180624,0.2931194
47.7000008,0.3644355,0.2294525,0.296944
47.7100029,0.3804941,0.225397,0.30294555
47.7200012,0.40492,0.2068606,0.3058903
47.7300034,0.3743283,0.2178204,0.29607435
47.7400017,0.3737936,0.224101,0.2989473
47.7500038,0.3892578,0.2184066,0.3038322
47.7600021,0.3881011,0.2121569,0.300129
47.7700005,0.3719478,0.2344555,0.30320165
47.7800026,0.367146,0.2181345,0.29264025
47.7900009,0.3699042,0.2165715,0.29323785
47.8000031,0.3728003,0.2420783,0.3074393
47.8100014,0.375782,0.2073148,0.2915484
47.8200035,0.4007277,0.2142099,0.3074688
47.8300018,0.37227,0.2210662,0.2966681
47.840004,0.3638064,0.2135357,0.28867105
47.8500023,0.3714218,0.2335744,0.3024981
47.8600006,0.3795177,0.2204567,0.2999872
47.8700027,0.3759536,0.2314411,0.30369735
47.8800011,0.3813401,0.223929,0.30263455
47.8900032,0.3870828,0.2212517,0.30416725
47.9000015,0.3658831,0.2009919,0.2834375
47.9100037,0.3843507,0.2152603,0.2998055
47.920002,0.3526703,0.2204445,0.2865574
47.9300041,0.3696314,0.2119038,0.2907676
47.9400024,0.3703465,0.2240454,0.29719595
47.9500008,0.3766571,0.222927,0.29979205
47.9600029,0.3582819,0.2382831,0.2982825
47.9700012,0.3713354,0.2405994,0.3059674
47.9800034,0.3917048,0.2243085,0.30800665
47.9900017,0.3758772,0.2103492,0.2931132
48.0000038,0.3884055,0.2187062,0.30355585
48.0100021,0.3591235,0.2130269,0.2860752
48.0200005,0.385538,0.2221763,0.30385715
48.0300026,0.3737466,0.2286537,0.30120015
48.0400009,0.382387,0.2241706,0.3032788
48.0500031,0.3669702,0.2100249,0.28849755
48.0600014,0.3780143,0.2251338,0.30157405
48.0700035,0.3762493,0.2050872,0.29066825
48.0800018,0.3698583,0.1869899,0.2784241
48.090004,0.3915108,0.2141066,0.3028087
48.1000023,0.3667346,0.2137545,0.29024455
48.1100006,0.3705155,0.2181949,0.2943552
48.1200027,0.3555995,0.206763,0.28118125
48.1300011,0.3764509,0.2152625,0.2958567
48.1400032,0.3723201,0.2388338,0.30557695
48.1500015,0.3940814,0.2318202,0.3129508
48.1600037,0.3746311,0.2305687,0.3025999
48.170002,0.3609684,0.2289559,0.29496215
48.1800041,0.3868421,0.2301283,0.3084852
48.1900024,0.3798618,0.2244002,0.302131
48.2000008,0.3764805,0.2194817,0.2979811
48.2100029,0.3602459,0.2254424,0.29284415
48.2200012,0.3782202,0.2397685,0.30899435
48.2300034,0.371783,0.2332959,0.30253945
48.2400017,0.378748,0.2263239,0.30253595
48.2500038,0.3700244,0.2263011,0.29816275
48.2600021,0.377945,0.2205638,0.2992544
48.2700005,0.3674603,0.2125275,0.2899939
48.2800026,0.406706,0.2154772,0.3110916
48.2900009,0.3853431,0.2210247,0.3031839
48.3000031,0.3791507,0.2241567,0.3016537
48.3100014,0.3979821,0.2252315,0.3116068
48.3200035,0.3926053,0.2286513,0.3106283
48.3300018,0.3981609,0.207134,0.30264745
48.340004,0.3835788,0.2326015,0.30809015
48.3500023,0.3749512,0.2299135,0.30243235
48.3600006,0.4046591,0.2361968,0.32042795
48.3700027,0.3705561,0.217357,0.29395655
48.3800011,0.3815456,0.2232021,0.30237385
48.3900032,0.3713202,0.216861,0.2940906
48.4000015,0.3842065,0.2414628,0.31283465
48.4100037,0.3746758,0.213395,0.2940354
48.420002,0.3591381,0.2240179,0.291578
48.4300041,0.3818512,0.2279423,0.30489675
48.4400024,0.3765561,0.2299971,0.3032766
48.4500008,0.3978388,0.2231367,0.31048775
48.4600029,0.3724739,0.2180814,0.29527765
48.4700012,0.3814895,0.2332409,0.3073652
48.4800034,0.3921591,0.2208879,0.3065235
48.4900017,0.3873668,0.2222497,0.30480825
48.5000038,0.3797342,0.2143354,0.2970348
48.5100021,0.3863836,0.2235981,0.30499085
48.5200005,0.3944688,0.2057897,0.30012925
48.5300026,0.3834257,0.2288097,0.3061177
48.5400009,0.3811905,0.2247861,0.3029883
48.5500031,0.373052,0.2272805,0.30016625
48.5600014,0.3700211,0.2289422,0.29948165
48.5700035,0.3690681,0.2326776,0.30087285
48.5800018,0.3911316,0.2381041,0.31461785
48.590004,0.3757088,0.2165877,0.29614825
48.6000023,0.3779144,0.2218521,0.29988325
48.6100006,0.3805446,0.2292861,0.30491535
48.6200027,0.3962124,0.2313036,0.313758
48.6300011,0.4060274,0.2223324,0.3141799
48.6400032,0.3898976,0.2358407,0.31286915
48.6500015,0.3777395,0.2238932,0.30081635
48.6600037,0.3746735,0.2155785,0.295126
48.670002,0.3892277,0.2229279,0.3060778
48.6800041,0.3955925,0.2259628,0.31077765
48.6900024,0.4027498,0.2195635,0.31115665
48.7000008,0.3851243,0.2162989,0.3007116
48.7100029,0.3891949,0.2302962,0.30974555
48.7200012,0.3755463,0.2318647,0.3037055
48.7300034,0.3903449,0.2201928,0.30526885
48.7400017,0.3866392,0.2200325,0.30333585
48.7500038,0.4035953,0.2258004,0.31469785
48.7600021,0.3840799,0.2215316,0.30280575
48.7700005,0.3830284,0.2222105,0.30261945
48.7800026,0.3835764,0.2062057,0.29489105
48.7900009,0.3920707,0.2177219,0.3048963
48.8000031,0.4150131,0.2094971,0.3122551
48.8100014,0.3893809,0.2101154,0.29974815
48.8200035,0.4072374,0.2206467,0.31394205
48.8300018,0.3813286,0.2130532,0.2971909
48.840004,0.3833145,0.2106771,0.2969958
48.8500023,0.3927928,0.2280958,0.3104443
48.8600006,0.3716877,0.216533,0.29411035
