FOLDER,LIGAND_ENTRY,TOTAL_SCORE,SMILES
file17,A5155_entry_00131_conf_01,-80.3133,NC(=O)c1ccccc1CCC(=O)O
file22,A6865_entry_00271_conf_01,-80.3084,COc1ccc(/C=C/CN(C)C)cc1
file8,A2460_entry_00262_conf_01,-80.2908,N[C@@H](C(=O)O)[C@@H](C[N](=O)O)c1ccccc1Cl
file2,A504_entry_00190_conf_01,-80.2851,CN(C)S(=O)(=O)c1ccc(OCCO)cc1
file16,A4761_entry_00051_conf_01,-80.2837,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(C)C(=O)O
file16,A4911_entry_00201_conf_01,-80.2799,CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@H]2CC[C@H]3C(=O)O
file16,A4795_entry_00085_conf_01,-80.2747,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)C
file2,A564_entry_00250_conf_01,-80.2719,CC(C)NCCOc1ccc(Cl)cc1
file4,A1147_entry_00205_conf_01,-80.2591,CCN(C(=O)c1cncn1[C@@H]1CCCc2ccccc12)c1ccccc1
file19,A5692_entry_00040_conf_01,-80.2512,CC1=CC(=O)[N+](C(=C1)[C@H](C)CC(C)(C)C)N
file22,A6875_entry_00281_conf_01,-80.2159,C=C[C@H](O)/C=C/c1ccc(OC)cc1
file13,A3990_entry_00222_conf_01,-80.2103,COC1=C([N+](C(=O)C=C1C)O)C1CCCCCC1
file7,A2132_entry_00248_conf_01,-80.2092,CCN(CC)C(=S)Oc1ccc2c(c1)CCC2
file13,A3918_entry_00150_conf_01,-80.2078,O=C1C=C(C2CCCCC2)C=C[N+]1O
file7,A2147_entry_00263_conf_01,-80.1863,CC(C)N(C)C(=S)Oc1ccc2c(c1)CCCC2
file13,A3835_entry_00067_conf_01,-80.1849,CC1=CC(=O)[N+](C(=C1)[C@H]1CCCCC[C@H]1O)O
file14,A4352_entry_00270_conf_01,-80.18,NC(=O)NC[C@H](O)COc1ccc(Cl)cc1
file16,A4737_entry_00027_conf_01,-80.1659,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CCC3=O
file17,A5218_entry_00194_conf_01,-80.1617,CCC(=O)CCCc1ccccc1
file9,A2821_entry_00309_conf_01,-80.1494,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)[C@]12CCCC[C@@H]1O2
file1,A230_entry_00230_conf_01,-80.1482,Cc1c(Br)cc(C(C)C)c(O)c1Br
file13,A4024_entry_00256_conf_01,-80.1458,CC1=CC(=O)[N+](C(=C1)[C@@H]1CCCC[C@]1(C)O)O
file13,A3812_entry_00044_conf_01,-80.1124,CC1=CC(=O)[OH+]C(=C1)C1CCCCC1
file22,A6902_entry_00308_conf_01,-80.1122,COc1ccc(/C=C/[C@H](O)CO)cc1
file3,A659_entry_00031_conf_01,-80.1032,Clc1ccc(OCCC2CC2)cc1
file14,A4186_entry_00104_conf_01,-80.1003,CC(C)(COc1ccc(Cl)cc1)OC(=O)N
file17,A5177_entry_00153_conf_01,-80.0958,CC[C@H](Cc1ccccc1)C(=O)O
file13,A3819_entry_00051_conf_01,-80.0796,O=C1C=CC=C(C2CCCCCC2)[N+]1O
file17,A5183_entry_00159_conf_01,-80.07,O=C(O)C[C@H](Cc1ccccc1)C(=O)O
file13,A3881_entry_00113_conf_01,-80.0685,CC1=CC(=O)[N+](C(=C1)C1CCCCCCC1)O
file14,A4102_entry_00020_conf_01,-80.0658,CCCCCCOCCCC(=O)O
file8,A2310_entry_00112_conf_01,-80.0634,C[C@H](Cn1ccnc1)c1ccccc1
file7,A2191_entry_00307_conf_01,-80.0552,NCCS[C@H](C[N](=O)O)c1cccnc1
file2,A544_entry_00230_conf_01,-80.0408,CC[C@@H](CO)Oc1ccc(Cl)cc1
file2,A627_entry_00313_conf_01,-80.0175,CN[C@H](CO)COc1ccc(Cl)cc1
file22,A6679_entry_00085_conf_01,-80.0109,CC(=O)NC/C=C(\C)/CCC=C(C)C
file12,A3724_entry_00270_conf_01,-80.0063,C[C@@H](N1Cc2sccc2C1(C)C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file16,A4802_entry_00092_conf_01,-80.0006,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC3=O
file22,A6852_entry_00258_conf_01,-79.9862,COc1ccc(/C=C\C2CC2)cc1
file21,A6540_entry_00260_conf_01,-79.9779,C[C@@H]1CC(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1
file18,A5562_entry_00224_conf_01,-79.9727,CCOC[C@@H](C)[C@]1(O)CC=C(C)CC1
file22,A6745_entry_00151_conf_01,-79.9646,C=C1C(=O)O[C@@H]2C[C@@]3(C)[C@@H](O)CCCC(=O)[C@@H]3C[C@@H]12
file8,A2417_entry_00219_conf_01,-79.9637,COC(=O)c1ccc(CNC(C)C)cc1
file2,A521_entry_00207_conf_01,-79.9512,CCCOc1ccc(OCCO)cc1
file22,A6873_entry_00279_conf_01,-79.9511,C/C=C/c1ccc(OCCO)cc1
file16,A4871_entry_00161_conf_01,-79.938,C=C(C)[C@]1(O)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C
file21,A6316_entry_00036_conf_01,-79.9326,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CC[C@H]1O
file22,A6851_entry_00257_conf_01,-79.9315,CC[C@H](O)/C=C/c1ccc(OC)cc1
file2,A538_entry_00224_conf_01,-79.9291,COCCOCCOc1ccc(Cl)cc1
file3,A636_entry_00008_conf_01,-79.914,CCCSc1ccc(OCCO)cc1
file15,A4555_entry_00159_conf_01,-79.8989,O=C(O)CCNC(=O)c1ccccc1O
file2,A525_entry_00211_conf_01,-79.8968,CN(C)CCCOc1ccc(Cl)cc1
file1,A21_entry_00021_conf_01,-79.8955,CN(C(=S)Oc1ccc2c(c1)[C@H]1CC[C@@H]2C1)C1CC1
file22,A6870_entry_00276_conf_01,-79.8932,C/C=C/c1ccc(CN(C)C)cc1
file8,A2421_entry_00223_conf_01,-79.8822,COC(=O)[C@H](N)c1ccc(O)cc1
file1,A190_entry_00190_conf_01,-79.8628,Fc1ccc([C@@](c2ccncc2)(c2ccc(F)cc2F)n2ccnc2)cc1
file3,A657_entry_00029_conf_01,-79.8491,CC(C)C(=O)c1ccc(OCCO)cc1
file22,A6708_entry_00114_conf_01,-79.849,CC(=CCC/C(=C\C(=O)O)/C)C
file17,A5302_entry_00278_conf_01,-79.8373,O=C(O)COCCCc1ccccc1
file3,A683_entry_00055_conf_01,-79.8237,CN(C)C(=S)Nc1ccc(OCCO)cc1
file22,A6714_entry_00120_conf_01,-79.8105,CC(=CC[C@H](C)/C(=C/CO)/C)C
file17,A5153_entry_00129_conf_01,-79.7871,O=C(O)C[C@@H](O)Cc1ccccc1
file19,A5932_entry_00280_conf_01,-79.7833,CCC(C)(C)NC(=O)/C=C/c1ccc(OC)cc1
file16,A4982_entry_00272_conf_01,-79.783,CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)C(C)C
file17,A5171_entry_00147_conf_01,-79.7771,NC(=O)c1cccc(CCC(=O)O)c1
file17,A5319_entry_00295_conf_01,-79.7769,CC(C)C(=O)NCCc1ccccc1
file14,A4095_entry_00013_conf_01,-79.7635,CC[C@@H](C)C(=O)CCCCCC(=O)O
file8,A2225_entry_00027_conf_01,-79.7599,Cc1ccc(C(=O)OCCO)cc1
file13,A3855_entry_00087_conf_01,-79.7481,CC1=CC(=O)[N+](C(=C1)[C@H]1CCCNC1)O
file2,A556_entry_00242_conf_01,-79.7477,OC[C@@H](O)COc1ccc(Cl)cc1
file15,A4562_entry_00166_conf_01,-79.7355,C[C@H](N)CNC(=O)c1ccccc1O
file21,A6486_entry_00206_conf_01,-79.7242,C[C@H]1CC(=O)[C@H](CC2CC(=O)NC(=O)C2)[C@@H](O)C1
file5,A1431_entry_00175_conf_01,-79.7095,CCOC(=O)c1cncn1[C@H]1C[C@@H]2Cc3ccccc3[C@@H]1N2
file15,A4544_entry_00148_conf_01,-79.6825,O=C(O)CCCc1ccccc1O
file19,A5861_entry_00209_conf_01,-79.6814,CC(=O)NC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C)O
file22,A6742_entry_00148_conf_01,-79.6783,C=C1C(=O)O[C@@H]2C[C@@]3(C)[C@@H](O)CCCC(=O)[C@@H]3C[C@H]12
file8,A2432_entry_00234_conf_01,-79.6673,COC(=O)c1ccc(CC(C)(C)C)cc1
file19,A5923_entry_00271_conf_01,-79.6655,CCCC/C=C/c1ccc(OC)cc1
file22,A6768_entry_00174_conf_01,-79.6602,C=C1C(=O)O[C@@H]2C[C@@]3(C)C[C@H]4C(=O)CC[C@]4(C)[C@H]3C[C@@H]12
file12,A3467_entry_00013_conf_01,-79.6524,C[C@H](N1CC[C@@](O)(Cn2cncn2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2412_entry_00214_conf_01,-79.6383,COc1ccc(C(=O)OCCO)cc1
file17,A5272_entry_00248_conf_01,-79.6191,CC(C)(C)C(=O)CCc1ccccc1
file18,A5459_entry_00121_conf_01,-79.6182,CC1=CC[C@](C)([C@@H](O)C(C)C)CC1
file22,A6816_entry_00222_conf_01,-79.5983,COc1ccc(/C=C/C2CCCC2)cc1
file17,A5180_entry_00156_conf_01,-79.5977,CCC(=O)OCCc1ccccc1
file14,A4205_entry_00123_conf_01,-79.5955,NC(=O)NC[C@@H](O)COc1ccc(Cl)cc1
file2,A600_entry_00286_conf_01,-79.5938,NCc1ccc(OCCO)cc1
file15,A4564_entry_00168_conf_01,-79.5906,C[C@H](CC(=O)O)c1ccccc1O
file21,A6529_entry_00249_conf_01,-79.5771,C[C@H]1CCCC[C@@H]1[C@H](O)CC1CC(=O)NC(=O)C1
file2,A410_entry_00096_conf_01,-79.5708,CCCc1ccc(C(=O)OCC)cc1
file8,A2228_entry_00030_conf_01,-79.5491,C[C@@H](N)C(=O)c1ccc(O)cc1
file14,A4379_entry_00297_conf_01,-79.5353,Cc1ccnc(C)c1[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file16,A4933_entry_00223_conf_01,-79.5308,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1[C@@H](C)[C@@H]2CC[C@H]3C
file8,A2293_entry_00095_conf_01,-79.53,N#C[C@H](Cn1ccnc1)c1ccccc1
file13,A4008_entry_00240_conf_01,-79.527,C[N+]1C(=CC(=CC1=O)Br)C1CCCCC1
file16,A4894_entry_00184_conf_01,-79.524,CC(=O)N(C)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
file9,A2690_entry_00178_conf_01,-79.507,CCOCC(=O)c1ccccc1
file13,A3896_entry_00128_conf_01,-79.4974,CC1=CC(=O)[N+](C(=C1)C1CCNCC1)O
file17,A5203_entry_00179_conf_01,-79.4784,O=C(O)C[C@@H](O)Cc1ccccc1
file22,A6595_entry_00001_conf_01,-79.4752,C[C@H]1CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)[C@@H](O)C1
file18,A5460_entry_00122_conf_01,-79.4721,CC1=CC[C@](O)(C#CCC(C)C)CC1
file22,A6758_entry_00164_conf_01,-79.4572,C=C1C(=O)O[C@@H]2C[C@@]3(C4CC4)CCCC(=O)[C@@H]3C[C@@H]12
file2,A518_entry_00204_conf_01,-79.4438,CCC(=O)OCCOc1ccc(Cl)cc1
file21,A6391_entry_00111_conf_01,-79.436,C[C@H]1CCCC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file18,A5597_entry_00259_conf_01,-79.425,O=C1C=C2CC[C@@H]3C[C@@]2(O1)[C@@H]1CCCCN31
file14,A4117_entry_00035_conf_01,-79.4227,CCCCCCCCNCC(=O)O
file18,A5522_entry_00184_conf_01,-79.42,CC1=CC[C@@](O)(C2(C(C)C)CCC2)CC1
file14,A4248_entry_00166_conf_01,-79.4149,NC[C@H](O)COc1ccc(Cl)cc1
file15,A4561_entry_00165_conf_01,-79.4037,CC(C)CC(=O)c1ccccc1O
file22,A6825_entry_00231_conf_01,-79.394,CC/C=C\c1ccc(OC)cc1
file17,A5270_entry_00246_conf_01,-79.3928,O=C(CCc1ccccc1)NC1CC1
file13,A3842_entry_00074_conf_01,-79.3894,CC1=CC(=O)[N+](C(=C1)[C@H]1CCC[C@H]1O)O
file8,A2402_entry_00204_conf_01,-79.3814,COC(=O)c1ccc(CN(C)C)cc1
file15,A4539_entry_00143_conf_01,-79.3784,CC(C)CNC(=O)c1ccccc1O
file19,A5931_entry_00279_conf_01,-79.3727,COc1ccc(/C=C/C(=O)CC(C)(C)C)cc1
file14,A4149_entry_00067_conf_01,-79.3654,NC(=O)OC[C@H](O)COc1ccc(Br)cc1
file17,A5147_entry_00123_conf_01,-79.3586,COc1ccccc1CCC(=O)O
file22,A6690_entry_00096_conf_01,-79.3518,CC(=CCS/C(=C\CO)/C)C
file19,A5935_entry_00283_conf_01,-79.3514,COc1ccc(/C=C/C(=O)N(C)C(C)C)cc1
file17,A5311_entry_00287_conf_01,-79.3492,CC(C)(C)CC(=O)CCc1ccccc1
file18,A5501_entry_00163_conf_01,-79.3484,C#CC[C@@H](C)[C@]1(O)CC=C(C)CC1
file14,A4326_entry_00244_conf_01,-79.3421,Cc1cccc(Cl)c1OC[C@H](O)COC(=O)N
file17,A5198_entry_00174_conf_01,-79.3234,CN(C)C(=O)CCc1ccccc1
file2,A537_entry_00223_conf_01,-79.3228,CC(C)OCCOc1ccc(Cl)cc1
file2,A551_entry_00237_conf_01,-79.3108,C[C@H](CCO)Oc1ccc(Cl)cc1
file22,A6752_entry_00158_conf_01,-79.3074,CC(=O)C1=C(O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@@H]12
file22,A6806_entry_00212_conf_01,-79.2992,C=C(C)C/C=C/c1ccc(OC)cc1
file8,A2444_entry_00246_conf_01,-79.2974,CCOC(=O)c1ccc(OC(C)(C)C)cc1
file14,A4129_entry_00047_conf_01,-79.2871,CCCCCCSCCCC(=O)O
file18,A5603_entry_00265_conf_01,-79.2837,O=C1C=C2C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31
file9,A2684_entry_00172_conf_01,-79.2782,NCCOC(=O)c1ccccc1
file15,A4543_entry_00147_conf_01,-79.2601,O=C(O)CCC(=O)c1ccccc1O
file13,A3869_entry_00101_conf_01,-79.2488,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)O)O
file2,A466_entry_00152_conf_01,-79.2404,COc1ccc(OCCO)cc1
file8,A2227_entry_00029_conf_01,-79.2195,COC(=O)[C@@H](C)NC(=O)c1ccc(O)cc1
file17,A5226_entry_00202_conf_01,-79.2044,O=C(O)CC1(Cc2ccccc2)CC1
file17,A5202_entry_00178_conf_01,-79.1956,C[C@@H](CCc1ccccc1)C(=O)O
file13,A3920_entry_00152_conf_01,-79.1923,CC1=CC(=O)[N+](C(=C1)[C@H]1CCC[C@H]1O)O
file2,A567_entry_00253_conf_01,-79.1913,N#CCNCCOc1ccc(Cl)cc1
file1,A115_entry_00115_conf_01,-79.189,CCc1ccccc1/C(=C/OC)/n1ccnc1
file1,A5_entry_00005_conf_01,-79.1798,CN(C(=S)Oc1ccc2c(c1)[C@@H]1CC[C@H]2C1)C(C)(C)C
file16,A4951_entry_00241_conf_01,-79.1749,C[C@H](O)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
file3,A745_entry_00117_conf_01,-79.1664,CCCOCCCCCCC(=O)O
file7,A2151_entry_00267_conf_01,-79.1327,CC(C)N(C)C(=S)Oc1ccc2c(c1)CCC2
file22,A6838_entry_00244_conf_01,-79.1319,C/C=C/[C@H](C)c1ccc(OC)cc1
file10,A2976_entry_00150_conf_01,-79.127,CN1CCN(C(=O)C(c2ccc(Cl)cc2)(c2ccc(Cl)cc2)C2CC2)CC1
file16,A4751_entry_00041_conf_01,-79.1259,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2C[C@@H]3C
file19,A5696_entry_00044_conf_01,-79.1152,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)C(C)C
file18,A5485_entry_00147_conf_01,-79.106,C=C[C@@H](CCC)[C@@]1(O)CC=C(C)CC1
file15,A4545_entry_00149_conf_01,-79.1019,O=C(NC1CC1)c1ccccc1O
file14,A4113_entry_00031_conf_01,-79.0746,CCOCC(=O)CCCCCC(=O)O
file22,A6854_entry_00260_conf_01,-79.0735,CCCC/C=C/c1ccc(OC)cc1
file16,A4850_entry_00140_conf_01,-79.0585,C[C@@H](O)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)O
file22,A6848_entry_00254_conf_01,-79.0571,CC[C@@H](O)/C=C/c1ccc(OC)cc1
file16,A4748_entry_00038_conf_01,-79.049,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@]3(O)C(=O)O
file18,A5406_entry_00068_conf_01,-79.0447,C=C[C@H](O)[C@]1(O)CC=C(C)CC1
file9,A2675_entry_00163_conf_01,-79.0443,CCN(C)C(=O)c1ccccc1
file22,A6795_entry_00201_conf_01,-79.0429,COc1ccc(/C=C/CC(C)C)cc1
file15,A4546_entry_00150_conf_01,-79.0377,NCCNC(=O)c1ccccc1O
file9,A2688_entry_00176_conf_01,-79.0343,CC(C)CC(=O)c1ccccc1
file18,A5362_entry_00024_conf_01,-79.0271,CCCC[C@H](C)[C@]1(O)CC=C(C)CC1
file21,A6587_entry_00307_conf_01,-79.0198,C[C@@H]1C[C@@H](CC2CC(=O)NC(=O)C2)C(=O)[C@H](C)C1
file22,A6764_entry_00170_conf_01,-79.0152,C=C1[C@@H](O)C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@H]3C[C@@H]12
file1,A218_entry_00218_conf_01,-79.0078,CC[C@@H](O)/C(=C/C=C\C(=O)N1CCCC1=O)/C
file17,A5149_entry_00125_conf_01,-79.0003,COC(=O)CCc1ccccc1
file2,A592_entry_00278_conf_01,-78.9951,NCCCCOc1ccc(Cl)cc1
file2,A419_entry_00105_conf_01,-78.9907,C/C(=C(/OCCN1CCOCC1)\c1ccc(Cl)cc1Cl)/n1ccnc1
file18,A5490_entry_00152_conf_01,-78.9859,CCC[C@H](O)[C@]1(O)CC=C(C)CC1
file17,A5146_entry_00122_conf_01,-78.9843,O=C(O)CC[C@H](O)c1ccccc1
file18,A5512_entry_00174_conf_01,-78.9826,CCCC(CCC)[C@@]1(O)CC=C(C)CC1
file18,A5373_entry_00035_conf_01,-78.9764,C=CC1=CC[C@@](O)(C(C)C)CC1
file17,A5313_entry_00289_conf_01,-78.9589,O=C(O)CCNCc1ccccc1
file17,A5194_entry_00170_conf_01,-78.9508,CC(=O)OCCCc1ccccc1
file1,A124_entry_00124_conf_01,-78.9464,CC/C=C(/c1ccccc1OCC(C)C)\n1ccnc1
file3,A665_entry_00037_conf_01,-78.9462,CC(C)C(=O)NCCOc1ccc(Cl)cc1
file22,A6741_entry_00147_conf_01,-78.9295,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](C(=O)O)[C@@H]3C[C@H]12
file17,A5170_entry_00146_conf_01,-78.9127,CC[C@@H](Cc1ccccc1)C(=O)O
file15,A4549_entry_00153_conf_01,-78.8948,C#CCNC(=O)c1ccccc1O
file14,A4123_entry_00041_conf_01,-78.8939,CCC(CC)CCCCCC(=O)O
file8,A2414_entry_00216_conf_01,-78.8732,COC(=O)c1ccc(C[C@H](C)O)cc1
file22,A6858_entry_00264_conf_01,-78.8681,CCC[C@H](O)/C=C/c1ccc(OC)cc1
file17,A5290_entry_00266_conf_01,-78.8575,CC(=O)NCCCCc1ccccc1
file13,A3945_entry_00177_conf_01,-78.8567,CC1=CC(=O)[N+](C(=C1)[C@@H]1C[C@H]2CCCC[C@@H]12)O
file18,A5347_entry_00009_conf_01,-78.8562,C[C@@H](O)C(=O)CCc1ccccc1
file22,A6821_entry_00227_conf_01,-78.8556,C/C=C\C(C)(C)c1ccc(OC)cc1
file17,A5206_entry_00182_conf_01,-78.8306,O=C(O)CC[C@H](O)c1ccccc1
file18,A5544_entry_00206_conf_01,-78.8197,CC1=CC[C@](O)([C@](C)(O)CC(C)C)CC1
file3,A696_entry_00068_conf_01,-78.8152,N#CCCc1ccc(OCCO)cc1
file8,A2419_entry_00221_conf_01,-78.8145,COC(=O)c1ccc([C@@](C)(O)CO)cc1
file14,A4170_entry_00088_conf_01,-78.8016,Cc1cccc(C)c1OC[C@H](O)COC(=O)N
file22,A6903_entry_00309_conf_01,-78.8011,C/C=C/c1ccc(C[C@@H](C)O)cc1
file18,A5462_entry_00124_conf_01,-78.7889,CCC[C@H](O)[C@]1(C(C)C)CC=C(C)CC1
file2,A625_entry_00311_conf_01,-78.7692,CC[C@@H](O)COc1ccc(Cl)cc1
file2,A588_entry_00274_conf_01,-78.7551,CCC(=O)NCCOc1ccc(Cl)cc1
file15,A4553_entry_00157_conf_01,-78.7388,C[C@@H](N)C(=O)c1ccccc1O
file14,A4084_entry_00002_conf_01,-78.7215,CCCCCCNC(=O)CCCC(=O)O
file2,A547_entry_00233_conf_01,-78.7182,COc1ccc(OCCCO)cc1
file22,A6685_entry_00091_conf_01,-78.7063,CC(=CCC/C(=C\CC(=O)O)/C)C
file1,A106_entry_00106_conf_01,-78.7038,CS/C=C(/c1ccccc1C1CC1)\n1ccnc1
file17,A5256_entry_00232_conf_01,-78.7008,NCC(=O)NCCc1ccccc1
file7,A2131_entry_00247_conf_01,-78.698,CCCN(C)C(=S)Oc1ccc2c(c1)CCCC2
file21,A6407_entry_00127_conf_01,-78.697,C[C@H]1C[C@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file8,A2411_entry_00213_conf_01,-78.6966,COC(=O)c1ccc(OC[C@H](C)O)cc1
file2,A405_entry_00091_conf_01,-78.6863,CCOC(=O)c1ccc(CC)cc1
file22,A6691_entry_00097_conf_01,-78.6823,CC(=CCC/C(=C/COC(=O)N)/C)C
file17,A5205_entry_00181_conf_01,-78.6779,CC(C)NC(=O)CCc1ccccc1
file3,A633_entry_00005_conf_01,-78.6742,CC(C)(CCO)Oc1ccc(Cl)cc1
file22,A6866_entry_00272_conf_01,-78.659,C=CC(C)(C)/C=C/c1ccc(OC)cc1
file1,A126_entry_00126_conf_01,-78.6479,CCCCOc1ccccc1/C(=C/SC)/n1cnc(CC)c1
file3,A699_entry_00071_conf_01,-78.6306,CNCc1ccc(OCCO)cc1
file3,A690_entry_00062_conf_01,-78.6293,COC[C@H](O)COc1ccc(Cl)cc1
file17,A5195_entry_00171_conf_01,-78.6278,N[C@H](CCc1ccccc1)C(=O)O
file18,A5484_entry_00146_conf_01,-78.6183,CCC[C@@H](C)[C@]1(O)CC=C(C)CC1
file3,A667_entry_00039_conf_01,-78.6151,C=CCc1ccc(OCCO)cc1
file22,A6707_entry_00113_conf_01,-78.5989,CC(=CC[C@H](C)/C(=C/CO)/C)C
file2,A484_entry_00170_conf_01,-78.5912,OCCSc1ccc(Cl)cc1
file8,A2434_entry_00236_conf_01,-78.5587,COC(=O)c1ccc(OC[C@@H](C)O)cc1
file17,A5327_entry_00303_conf_01,-78.5166,N[C@H](CC(=O)O)Cc1ccccc1
file18,A5449_entry_00111_conf_01,-78.5085,CC(C)CC1=CC[C@@](O)(C(C)C)CC1
file2,A596_entry_00282_conf_01,-78.4947,CC(C)[C@@H](O)COc1ccc(Cl)cc1
file22,A6760_entry_00166_conf_01,-78.4906,CC(=O)C1=C(O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@H]12
file18,A5365_entry_00027_conf_01,-78.479,CC1=CC[C@@](O)(CCC(C)C)CC1
file21,A6582_entry_00302_conf_01,-78.4726,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@@H]1C#N
file10,A3010_entry_00184_conf_01,-78.4713,OCC1(C(O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CCCC1
file18,A5539_entry_00201_conf_01,-78.467,CCCC[C@@H](O)[C@]1(O)CC=C(C)CC1
file13,A4051_entry_00283_conf_01,-78.4668,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)NC(=O)C(C)(C)C
file8,A2219_entry_00021_conf_01,-78.4563,CCOC(=O)c1ccc(CN)cc1
file20,A6252_entry_00286_conf_01,-78.4417,C[C@H](O)C[C@](C)(O)CC(C)(C)O
file1,A107_entry_00107_conf_01,-78.4395,CS/C=C(/c1ccccc1OCC(C)(C)C)\n1ccnc1
file2,A425_entry_00111_conf_01,-78.4365,C/C(=C(/OCCOC(C)C)\c1ccc(Cl)cc1Cl)/n1ccnc1
file17,A5286_entry_00262_conf_01,-78.4357,CCCC(=O)NCCc1ccccc1
file17,A5314_entry_00290_conf_01,-78.429,O=C(O)NCCc1ccccc1
file17,A5287_entry_00263_conf_01,-78.4096,O=C(O)CNCCc1ccccc1
file1,A228_entry_00228_conf_01,-78.4072,Cc1c(Br)cc(Br)c(O)c1OCCN
file17,A5326_entry_00302_conf_01,-78.4004,CN[C@@H](Cc1ccccc1)C(=O)O
file18,A5452_entry_00114_conf_01,-78.3959,CCCC[C@H](O)[C@]1(O)CC=C(C)CC1
file2,A554_entry_00240_conf_01,-78.3905,CC(C)Nc1ccc(OCCO)cc1
file22,A6713_entry_00119_conf_01,-78.38,CC(=CCS/C(=C/CO)/C)C
file13,A4037_entry_00269_conf_01,-78.3609,CC1=C(C(=O)[N+](C(=C1)C1CCCCCC1)O)N
file1,A6_entry_00006_conf_01,-78.3509,CC(C)(C)NC(=S)Oc1ccc2c(c1)[C@@H]1CC[C@H]2C1
file8,A2454_entry_00256_conf_01,-78.3284,CS[C@H](C[N](=O)O)c1ccccc1Cl
file15,A4541_entry_00145_conf_01,-78.323,C=CCNC(=O)c1ccccc1O
file8,A2410_entry_00212_conf_01,-78.3222,C[C@@H](CN)C(=O)c1ccc(O)cc1
file2,A568_entry_00254_conf_01,-78.3043,N[C@@H](CO)COc1ccc(Cl)cc1
file2,A558_entry_00244_conf_01,-78.2935,COCCCOc1ccc(Cl)cc1
file9,A2659_entry_00147_conf_01,-78.2912,C#CCNC(=O)c1ccccc1
file14,A4303_entry_00221_conf_01,-78.2811,NC(=O)NC[C@@H](O)COc1ccc(Cl)cc1
file2,A569_entry_00255_conf_01,-78.2746,NC(=O)CSc1ccc(OCCO)cc1
file22,A6731_entry_00137_conf_01,-78.274,C=C1[C@H](O)C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@@H]12
file2,A496_entry_00182_conf_01,-78.2737,N#CCc1ccc(OCCO)cc1
file13,A3808_entry_00040_conf_01,-78.2694,CC1=CC(=O)[N+](C(=C1)[C@@H]1CCCC[C@@H]1N)O
file8,A2395_entry_00197_conf_01,-78.2659,COC(=O)c1ccc(CC(C)C)cc1
file3,A647_entry_00019_conf_01,-78.2645,OCCOc1ccc(OC2CC2)cc1
file3,A660_entry_00032_conf_01,-78.2548,C[C@@H](CO)COc1ccc(Cl)cc1
file22,A6853_entry_00259_conf_01,-78.2527,COc1ccc(/C=C(\C)/CC=C(C)C)cc1
file2,A579_entry_00265_conf_01,-78.2523,N#CCOCCOc1ccc(Cl)cc1
file7,A1898_entry_00014_conf_01,-78.2477,OCC1(c2ccc(Cl)cc2Cl)OCCCO1
