Time/Residue,VOR_R1.xvg,VOR_R2.xvg,Average
53.74,2.2991,2.31453,2.306815
53.75,2.2873,2.3192,2.30325
53.76,2.28981,2.3122,2.301005
53.77,2.29149,2.31551,2.3035
53.78,2.3013,2.31584,2.30857
53.79,2.29044,2.30682,2.29863
53.8,2.29576,2.31025,2.303005
53.81,2.30186,2.32079,2.311325
53.82,2.29637,2.30973,2.30305
53.83,2.30155,2.31197,2.30676
53.84,2.2927,2.30934,2.30102
53.85,2.28983,2.30884,2.299335
53.86,2.29608,2.30976,2.30292
53.87,2.30229,2.31325,2.30777
53.88,2.29,2.30906,2.29953
53.89,2.28964,2.30755,2.298595
53.9,2.29644,2.30626,2.30135
53.91,2.29194,2.30773,2.299835
53.92,2.29502,2.31393,2.304475
53.93,2.29423,2.31339,2.30381
53.94,2.29686,2.30981,2.303335
53.95,2.2925,2.3106,2.30155
53.96,2.3013,2.31587,2.308585
53.97,2.29591,2.3113,2.303605
53.98,2.29848,2.30829,2.303385
53.99,2.29428,2.31389,2.304085
54,2.28775,2.3152,2.301475
54.01,2.29056,2.31389,2.302225
54.02,2.29702,2.31922,2.30812
54.03,2.30239,2.31267,2.30753
54.04,2.28743,2.32046,2.303945
54.05,2.29029,2.31742,2.303855
54.06,2.28027,2.30765,2.29396
54.07,2.28725,2.30693,2.29709
54.08,2.28952,2.31605,2.302785
54.09,2.29326,2.31491,2.304085
54.1,2.29289,2.3063,2.299595
54.11,2.2948,2.31042,2.30261
54.12,2.29187,2.31207,2.30197
54.13,2.2922,2.31551,2.303855
54.14,2.2958,2.31943,2.307615
54.15,2.29659,2.30848,2.302535
54.16,2.29555,2.31161,2.30358
54.17,2.2906,2.31267,2.301635
54.18,2.30015,2.31188,2.306015
54.19,2.29231,2.31665,2.30448
54.2,2.3003,2.32192,2.31111
54.21,2.28803,2.32328,2.305655
54.22,2.28653,2.31028,2.298405
54.23,2.29761,2.30989,2.30375
54.24,2.2864,2.31317,2.299785
54.25,2.29105,2.31353,2.30229
54.26,2.29676,2.31181,2.304285
54.27,2.28994,2.31951,2.304725
54.28,2.29989,2.31242,2.306155
54.29,2.29697,2.31392,2.305445
54.3,2.29986,2.31865,2.309255
54.31,2.30334,2.31252,2.30793
54.32,2.29733,2.31742,2.307375
54.33,2.2924,2.31047,2.301435
54.34,2.29996,2.30743,2.303695
54.35,2.29124,2.31186,2.30155
54.36,2.29339,2.31618,2.304785
54.37,2.30529,2.32291,2.3141
54.38,2.29941,2.31738,2.308395
54.39,2.30839,2.31503,2.31171
54.4,2.29704,2.31468,2.30586
54.41,2.29659,2.30632,2.301455
54.42,2.31097,2.31012,2.310545
54.43,2.31078,2.31089,2.310835
54.44,2.3,2.31021,2.305105
54.45,2.31327,2.31415,2.31371
54.46,2.30186,2.30795,2.304905
54.47,2.30139,2.32535,2.31337
54.48,2.30305,2.31398,2.308515
54.49,2.29715,2.31059,2.30387
54.5,2.30687,2.31117,2.30902
54.51,2.3108,2.31028,2.31054
54.52,2.29265,2.31156,2.302105
54.53,2.30308,2.32037,2.311725
54.54,2.30274,2.3148,2.30877
54.55,2.29931,2.31821,2.30876
54.56,2.30625,2.31303,2.30964
54.57,2.29288,2.31302,2.30295
54.58,2.30185,2.31415,2.308
54.59,2.29759,2.31268,2.305135
54.6,2.30187,2.31986,2.310865
54.61,2.30284,2.30717,2.305005
54.62,2.30168,2.31514,2.30841
54.63,2.29948,2.31795,2.308715
54.64,2.29141,2.31789,2.30465
54.65,2.30042,2.31905,2.309735
54.66,2.30346,2.30819,2.305825
54.67,2.29541,2.30634,2.300875
54.68,2.29825,2.30288,2.300565
54.69,2.2959,2.31524,2.30557
54.7,2.29496,2.31213,2.303545
54.71,2.30015,2.30723,2.30369
54.72,2.29866,2.31462,2.30664
54.73,2.29806,2.30636,2.30221
54.74,2.29862,2.30956,2.30409
54.75,2.29843,2.31257,2.3055
54.76,2.29379,2.31735,2.30557
54.77,2.30147,2.3174,2.309435
54.78,2.29941,2.30572,2.302565
54.79,2.2948,2.30838,2.30159
54.8,2.2942,2.31459,2.304395
54.81,2.30615,2.306,2.306075
54.82,2.30138,2.31603,2.308705
54.83,2.29689,2.31478,2.305835
54.84,2.30271,2.31014,2.306425
54.85,2.30283,2.30896,2.305895
54.86,2.29784,2.31067,2.304255
54.87,2.29325,2.31642,2.304835
54.88,2.30314,2.32373,2.313435
54.89,2.30026,2.31587,2.308065
54.9,2.30008,2.30863,2.304355
54.91,2.29261,2.31493,2.30377
54.92,2.2932,2.31705,2.305125
54.93,2.29452,2.31276,2.30364
54.94,2.29644,2.32628,2.31136
54.95,2.29057,2.31683,2.3037
54.96,2.29542,2.3182,2.30681
54.97,2.29238,2.32088,2.30663
54.98,2.29616,2.31946,2.30781
54.99,2.29708,2.3092,2.30314
55,2.2994,2.30945,2.304425
55.01,2.29796,2.30135,2.299655
55.02,2.30033,2.31976,2.310045
55.03,2.29893,2.30748,2.303205
55.04,2.29545,2.3149,2.305175
55.05,2.29313,2.31936,2.306245
55.06,2.3041,2.31333,2.308715
55.07,2.3003,2.32411,2.312205
55.08,2.29971,2.31707,2.30839
55.09,2.30147,2.31445,2.30796
55.1,2.30241,2.31879,2.3106
55.11,2.30415,2.32476,2.314455
55.12,2.29579,2.32712,2.311455
55.13,2.29701,2.31943,2.30822
55.14,2.29441,2.31933,2.30687
55.15,2.29138,2.31556,2.30347
55.16,2.30433,2.31281,2.30857
55.17,2.3054,2.31803,2.311715
55.18,2.29998,2.31815,2.309065
55.19,2.30738,2.32029,2.313835
55.2,2.30181,2.32751,2.31466
55.21,2.29739,2.32728,2.312335
55.22,2.30043,2.32625,2.31334
55.23,2.29463,2.32314,2.308885
55.24,2.29498,2.32168,2.30833
55.25,2.29334,2.32211,2.307725
55.26,2.29222,2.32528,2.30875
55.27,2.30151,2.33162,2.316565
55.28,2.30274,2.3231,2.31292
55.29,2.31126,2.33343,2.322345
55.3,2.30574,2.32786,2.3168
55.31,2.30061,2.33667,2.31864
55.32,2.29466,2.33096,2.31281
55.33,2.29672,2.3377,2.31721
55.34,2.29421,2.32719,2.3107
55.35,2.30271,2.32395,2.31333
55.36,2.30076,2.31971,2.310235
55.37,2.30133,2.3184,2.309865
55.38,2.30523,2.31963,2.31243
55.39,2.30378,2.31169,2.307735
55.4,2.30353,2.31745,2.31049
55.41,2.30705,2.32023,2.31364
55.42,2.31239,2.32727,2.31983
55.43,2.31025,2.31357,2.31191
55.44,2.31263,2.31117,2.3119
55.45,2.30574,2.30629,2.306015
55.46,2.30317,2.31168,2.307425
55.47,2.30436,2.30912,2.30674
55.48,2.30526,2.31088,2.30807
55.49,2.29657,2.31607,2.30632
55.5,2.29743,2.31663,2.30703
55.51,2.30406,2.31658,2.31032
55.52,2.29948,2.31516,2.30732
55.53,2.30848,2.31666,2.31257
55.54,2.30086,2.32213,2.311495
55.55,2.29992,2.32413,2.312025
55.56,2.30652,2.32011,2.313315
55.57,2.29801,2.3257,2.311855
55.58,2.29788,2.31792,2.3079
55.59,2.29287,2.31621,2.30454
55.6,2.29434,2.31387,2.304105
55.61,2.30133,2.3243,2.312815
55.62,2.29577,2.31393,2.30485
55.63,2.30166,2.32946,2.31556
55.64,2.31034,2.31184,2.31109
55.65,2.30053,2.30902,2.304775
55.66,2.29687,2.31065,2.30376
55.67,2.29415,2.32516,2.309655
55.68,2.30472,2.31924,2.31198
55.69,2.30601,2.32473,2.31537
55.7,2.30252,2.32447,2.313495
55.71,2.29918,2.32187,2.310525
55.72,2.30263,2.31122,2.306925
55.73,2.29258,2.3175,2.30504
55.74,2.30365,2.31149,2.30757
55.75,2.29752,2.3096,2.30356
55.76,2.29646,2.31262,2.30454
55.77,2.29859,2.32102,2.309805
55.78,2.29131,2.31237,2.30184
55.79,2.29417,2.31837,2.30627
55.8,2.29176,2.31853,2.305145
55.81,2.29637,2.31509,2.30573
55.82,2.2978,2.31528,2.30654
55.83,2.30239,2.32331,2.31285
55.84,2.30236,2.32556,2.31396
55.85,2.29951,2.31603,2.30777
55.86,2.2988,2.31245,2.305625
55.87,2.30324,2.31683,2.310035
55.88,2.30429,2.31741,2.31085
55.89,2.30415,2.31932,2.311735
55.9,2.30355,2.31529,2.30942
55.91,2.30191,2.31781,2.30986
55.92,2.29714,2.31144,2.30429
55.93,2.30531,2.32427,2.31479
55.94,2.30836,2.32707,2.317715
55.95,2.30868,2.31858,2.31363
55.96,2.31261,2.31369,2.31315
55.97,2.30634,2.31655,2.311445
55.98,2.30171,2.31241,2.30706
55.99,2.30396,2.30981,2.306885
56,2.3066,2.31943,2.313015
56.01,2.30295,2.31183,2.30739
56.02,2.30681,2.30906,2.307935
56.03,2.30222,2.30893,2.305575
56.04,2.30833,2.30699,2.30766
56.05,2.30184,2.31696,2.3094
56.06,2.30476,2.30896,2.30686
56.07,2.30733,2.32119,2.31426
56.08,2.30825,2.31639,2.31232
56.09,2.31238,2.30987,2.311125
56.1,2.30406,2.30383,2.303945
56.11,2.30964,2.31208,2.31086
56.12,2.29896,2.30977,2.304365
56.13,2.30108,2.31028,2.30568
56.14,2.30157,2.31303,2.3073
56.15,2.30341,2.31823,2.31082
56.16,2.30633,2.30575,2.30604
56.17,2.30849,2.3061,2.307295
56.18,2.30782,2.31228,2.31005
56.19,2.30363,2.31728,2.310455
56.2,2.3023,2.3151,2.3087
56.21,2.31374,2.31953,2.316635
56.22,2.31227,2.31106,2.311665
56.23,2.30515,2.3098,2.307475
56.24,2.29808,2.31803,2.308055
56.25,2.31045,2.31837,2.31441
56.26,2.31238,2.30894,2.31066
56.27,2.31004,2.31092,2.31048
56.28,2.31298,2.31204,2.31251
56.29,2.31095,2.3078,2.309375
56.3,2.29919,2.30523,2.30221
56.31,2.30414,2.30534,2.30474
56.32,2.30477,2.31062,2.307695
56.33,2.30594,2.30998,2.30796
56.34,2.30634,2.31149,2.308915
56.35,2.30426,2.31084,2.30755
56.36,2.31545,2.30826,2.311855
56.37,2.31373,2.3119,2.312815
56.38,2.30057,2.31614,2.308355
56.39,2.30238,2.31813,2.310255
56.4,2.29872,2.31487,2.306795
56.41,2.30541,2.31038,2.307895
56.42,2.30464,2.32746,2.31605
56.43,2.30938,2.31752,2.31345
56.44,2.30629,2.31948,2.312885
56.45,2.31113,2.31984,2.315485
56.46,2.30882,2.32566,2.31724
56.47,2.30709,2.32534,2.316215
56.48,2.30501,2.3169,2.310955
56.49,2.30993,2.31307,2.3115
56.5,2.30153,2.31987,2.3107
56.51,2.30236,2.30926,2.30581
56.52,2.3112,2.31349,2.312345
56.53,2.30513,2.31852,2.311825
56.54,2.30285,2.31572,2.309285
56.55,2.29883,2.31179,2.30531
56.56,2.29075,2.31985,2.3053
56.57,2.30333,2.31477,2.30905
56.58,2.30024,2.31858,2.30941
56.59,2.30001,2.30858,2.304295
56.6,2.29698,2.3116,2.30429
56.61,2.29536,2.31853,2.306945
56.62,2.29314,2.31451,2.303825
56.63,2.29334,2.3098,2.30157
56.64,2.29888,2.31024,2.30456
56.65,2.30115,2.31276,2.306955
56.66,2.29807,2.30457,2.30132
56.67,2.30064,2.32063,2.310635
56.68,2.29388,2.3103,2.30209
56.69,2.29044,2.3173,2.30387
56.7,2.29392,2.31348,2.3037
56.71,2.30348,2.32082,2.31215
56.72,2.29146,2.31654,2.304
56.73,2.29676,2.31424,2.3055
56.74,2.30465,2.31513,2.30989
56.75,2.30182,2.31871,2.310265
56.76,2.30628,2.31954,2.31291
56.77,2.29433,2.32245,2.30839
56.78,2.29736,2.31451,2.305935
56.79,2.30261,2.32362,2.313115
56.8,2.29914,2.32691,2.313025
56.81,2.30241,2.32321,2.31281
56.82,2.30586,2.31484,2.31035
56.83,2.30375,2.32485,2.3143
56.84,2.30407,2.31734,2.310705
56.85,2.29983,2.31191,2.30587
56.86,2.30274,2.31238,2.30756
56.87,2.30431,2.32344,2.313875
56.88,2.29357,2.3228,2.308185
56.89,2.30333,2.31663,2.30998
56.9,2.30051,2.32414,2.312325
56.91,2.29834,2.32131,2.309825
56.92,2.29991,2.32152,2.310715
56.93,2.29366,2.31706,2.30536
56.94,2.31051,2.32352,2.317015
56.95,2.30887,2.31776,2.313315
56.96,2.31277,2.3101,2.311435
56.97,2.30295,2.32232,2.312635
56.98,2.30109,2.32041,2.31075
56.99,2.29946,2.32549,2.312475
57,2.30858,2.316,2.31229
57.01,2.29942,2.3179,2.30866
57.02,2.30269,2.32275,2.31272
57.03,2.30294,2.31671,2.309825
57.04,2.30722,2.31665,2.311935
57.05,2.30205,2.30756,2.304805
57.06,2.30926,2.31608,2.31267
57.07,2.3027,2.31619,2.309445
57.08,2.30158,2.32018,2.31088
57.09,2.30714,2.30971,2.308425
57.1,2.29425,2.31715,2.3057
57.11,2.30084,2.32074,2.31079
57.12,2.29969,2.31742,2.308555
57.13,2.29973,2.31783,2.30878
57.14,2.29431,2.31465,2.30448
57.15,2.299,2.32153,2.310265
57.16,2.29521,2.31647,2.30584
57.17,2.30263,2.30671,2.30467
57.18,2.29285,2.32101,2.30693
57.19,2.29106,2.32662,2.30884
57.2,2.29967,2.31921,2.30944
57.21,2.30076,2.32287,2.311815
57.22,2.29413,2.32335,2.30874
57.23,2.29577,2.32783,2.3118
57.24,2.30406,2.32089,2.312475
57.25,2.29679,2.31596,2.306375
57.26,2.30178,2.31947,2.310625
57.27,2.29558,2.32242,2.309
57.28,2.29603,2.32402,2.310025
57.29,2.30046,2.31995,2.310205
57.3,2.30221,2.32203,2.31212
57.31,2.2993,2.32373,2.311515
57.32,2.304,2.33255,2.318275
57.33,2.30168,2.32211,2.311895
57.34,2.30757,2.32447,2.31602
57.35,2.29677,2.3218,2.309285
57.36,2.30205,2.32044,2.311245
57.37,2.29595,2.32551,2.31073
57.38,2.30196,2.31934,2.31065
57.39,2.29599,2.32237,2.30918
57.4,2.29485,2.31009,2.30247
57.41,2.29572,2.31796,2.30684
57.42,2.29467,2.30986,2.302265
57.43,2.29877,2.31967,2.30922
57.44,2.30077,2.31662,2.308695
57.45,2.30183,2.31391,2.30787
57.46,2.29849,2.32182,2.310155
57.47,2.30079,2.3249,2.312845
57.48,2.29949,2.31808,2.308785
57.49,2.30456,2.32006,2.31231
57.5,2.29956,2.32226,2.31091
57.51,2.30118,2.32282,2.312
57.52,2.30467,2.31595,2.31031
57.53,2.30239,2.32094,2.311665
57.54,2.29598,2.32437,2.310175
57.55,2.29802,2.3311,2.31456
57.56,2.29939,2.32096,2.310175
57.57,2.29084,2.31531,2.303075
57.58,2.29331,2.33067,2.31199
57.59,2.306,2.32489,2.315445
57.6,2.30021,2.32121,2.31071
57.61,2.29399,2.3179,2.305945
57.62,2.29876,2.31969,2.309225
57.63,2.29607,2.32213,2.3091
57.64,2.29896,2.31824,2.3086
57.65,2.2962,2.33293,2.314565
57.66,2.2954,2.31822,2.30681
57.67,2.29559,2.32173,2.30866
57.68,2.29301,2.32499,2.309
57.69,2.30438,2.33606,2.32022
57.7,2.29668,2.31445,2.305565
57.71,2.29576,2.32465,2.310205
57.72,2.30396,2.33218,2.31807
57.73,2.30777,2.32266,2.315215
57.74,2.30267,2.3338,2.318235
57.75,2.30598,2.31857,2.312275
57.76,2.29816,2.322,2.31008
57.77,2.3103,2.3201,2.3152
57.78,2.30389,2.32427,2.31408
57.79,2.30498,2.33332,2.31915
57.8,2.30335,2.32118,2.312265
57.81,2.30601,2.31795,2.31198
57.82,2.31136,2.32931,2.320335
57.83,2.30111,2.31185,2.30648
57.84,2.30229,2.32293,2.31261
57.85,2.29972,2.31578,2.30775
57.86,2.29855,2.31783,2.30819
57.87,2.30649,2.32098,2.313735
57.88,2.30712,2.31841,2.312765
57.89,2.30251,2.31973,2.31112
57.9,2.30348,2.3127,2.30809
57.91,2.29332,2.3171,2.30521
57.92,2.28615,2.31757,2.30186
57.93,2.28789,2.31734,2.302615
57.94,2.2958,2.3286,2.3122
57.95,2.29,2.31192,2.30096
57.96,2.29218,2.31214,2.30216
57.97,2.29478,2.32164,2.30821
57.98,2.28993,2.32042,2.305175
57.99,2.29956,2.32146,2.31051
58,2.2971,2.31394,2.30552
58.01,2.29698,2.30641,2.301695
58.02,2.29335,2.32153,2.30744
58.03,2.29659,2.32014,2.308365
58.04,2.2976,2.32193,2.309765
58.05,2.30151,2.3192,2.310355
58.06,2.29496,2.32251,2.308735
58.07,2.29679,2.31638,2.306585
58.08,2.29437,2.31578,2.305075
58.09,2.30012,2.31699,2.308555
58.1,2.29328,2.31414,2.30371
58.11,2.2991,2.31727,2.308185
58.12,2.29844,2.3133,2.30587
58.13,2.29804,2.31642,2.30723
58.14,2.30052,2.31206,2.30629
58.15,2.29693,2.30408,2.300505
58.16,2.30367,2.30631,2.30499
58.17,2.30431,2.30493,2.30462
58.18,2.2999,2.30748,2.30369
58.19,2.29766,2.30765,2.302655
58.2,2.30406,2.30377,2.303915
58.21,2.29977,2.31455,2.30716
58.22,2.30244,2.29804,2.30024
58.23,2.30029,2.3028,2.301545
58.24,2.3049,2.29559,2.300245
58.25,2.30132,2.31384,2.30758
58.26,2.30135,2.29928,2.300315
58.27,2.3035,2.31381,2.308655
58.28,2.29834,2.30375,2.301045
58.29,2.30421,2.30685,2.30553
58.3,2.29987,2.30209,2.30098
58.31,2.3073,2.3103,2.3088
58.32,2.30291,2.31072,2.306815
58.33,2.30143,2.30803,2.30473
58.34,2.29735,2.30985,2.3036
58.35,2.30307,2.30042,2.301745
58.36,2.3079,2.30515,2.306525
58.37,2.30723,2.30716,2.307195
58.38,2.31061,2.30859,2.3096
58.39,2.30589,2.31264,2.309265
58.4,2.30044,2.30191,2.301175
58.41,2.30227,2.31265,2.30746
58.42,2.30615,2.30496,2.305555
58.43,2.30934,2.31466,2.312
58.44,2.30461,2.31092,2.307765
58.45,2.30564,2.32003,2.312835
58.46,2.30779,2.30948,2.308635
58.47,2.30828,2.31916,2.31372
58.48,2.30935,2.30528,2.307315
58.49,2.30979,2.30974,2.309765
58.5,2.31375,2.30864,2.311195
58.51,2.31871,2.3096,2.314155
58.52,2.30316,2.30471,2.303935
58.53,2.30561,2.31478,2.310195
58.54,2.30159,2.31173,2.30666
58.55,2.30965,2.3103,2.309975
58.56,2.30843,2.31324,2.310835
58.57,2.30668,2.31383,2.310255
58.58,2.30203,2.31231,2.30717
58.59,2.30054,2.32444,2.31249
58.6,2.29661,2.3104,2.303505
58.61,2.2999,2.31092,2.30541
58.62,2.30308,2.3143,2.30869
58.63,2.29863,2.31499,2.30681
58.64,2.29623,2.31457,2.3054
58.65,2.29709,2.31323,2.30516
58.66,2.30437,2.31414,2.309255
58.67,2.30031,2.29672,2.298515
58.68,2.30333,2.30275,2.30304
58.69,2.30557,2.3069,2.306235
58.7,2.30458,2.30611,2.305345
58.71,2.30714,2.30374,2.30544
58.72,2.3004,2.32645,2.313425
58.73,2.29788,2.31337,2.305625
58.74,2.30701,2.30513,2.30607
58.75,2.29954,2.30814,2.30384
58.76,2.29803,2.31335,2.30569
58.77,2.30237,2.30526,2.303815
58.78,2.30136,2.31231,2.306835
58.79,2.30155,2.31175,2.30665
58.8,2.29838,2.31992,2.30915
58.81,2.3096,2.32853,2.319065
58.82,2.30698,2.3093,2.30814
58.83,2.30276,2.31113,2.306945
58.84,2.30838,2.31052,2.30945
58.85,2.29849,2.30719,2.30284
58.86,2.3013,2.29667,2.298985
58.87,2.30322,2.30345,2.303335
58.88,2.30085,2.30736,2.304105
58.89,2.29555,2.30851,2.30203
58.9,2.30423,2.30234,2.303285
58.91,2.30744,2.31593,2.311685
58.92,2.29943,2.31134,2.305385
58.93,2.29833,2.30761,2.30297
58.94,2.29697,2.31321,2.30509
58.95,2.29921,2.30821,2.30371
58.96,2.29798,2.31434,2.30616
58.97,2.29465,2.30265,2.29865
58.98,2.30709,2.30558,2.306335
58.99,2.30456,2.30867,2.306615
59,2.30445,2.31164,2.308045
59.01,2.29851,2.30388,2.301195
59.02,2.31106,2.29792,2.30449
59.03,2.3025,2.30737,2.304935
59.04,2.2993,2.30444,2.30187
59.05,2.29747,2.30637,2.30192
59.06,2.29589,2.30515,2.30052
59.07,2.30386,2.30657,2.305215
59.08,2.29975,2.30985,2.3048
59.09,2.29811,2.31278,2.305445
59.1,2.3042,2.31026,2.30723
59.11,2.30491,2.30873,2.30682
59.12,2.29895,2.30835,2.30365
59.13,2.30223,2.3062,2.304215
59.14,2.29899,2.30803,2.30351
59.15,2.30057,2.3095,2.305035
59.16,2.30347,2.30587,2.30467
59.17,2.30073,2.30955,2.30514
59.18,2.29642,2.30151,2.298965
59.19,2.30221,2.30245,2.30233
59.2,2.30713,2.31161,2.30937
59.21,2.30499,2.31015,2.30757
59.22,2.29706,2.30151,2.299285
59.23,2.30304,2.29769,2.300365
59.24,2.31003,2.29964,2.304835
59.25,2.29365,2.29237,2.29301
59.26,2.30513,2.30155,2.30334
59.27,2.29747,2.31298,2.305225
59.28,2.28963,2.31403,2.30183
59.29,2.29164,2.29661,2.294125
59.3,2.30389,2.29943,2.30166
59.31,2.29677,2.30528,2.301025
59.32,2.29535,2.31102,2.303185
59.33,2.2947,2.30675,2.300725
59.34,2.29392,2.3017,2.29781
59.35,2.29179,2.30604,2.298915
59.36,2.28994,2.30323,2.296585
59.37,2.29814,2.30541,2.301775
59.38,2.30021,2.30935,2.30478
59.39,2.30003,2.30727,2.30365
59.4,2.29662,2.30382,2.30022
59.41,2.29519,2.30805,2.30162
59.42,2.29935,2.30464,2.301995
59.43,2.29616,2.3078,2.30198
59.44,2.29998,2.29919,2.299585
59.45,2.29306,2.29645,2.294755
59.46,2.29699,2.29615,2.29657
59.47,2.28852,2.29939,2.293955
59.48,2.3002,2.30376,2.30198
59.49,2.30403,2.3132,2.308615
59.5,2.30082,2.30711,2.303965
59.51,2.29751,2.3078,2.302655
59.52,2.29434,2.30235,2.298345
59.53,2.29646,2.30414,2.3003
59.54,2.29876,2.31187,2.305315
59.55,2.29768,2.30783,2.302755
59.56,2.29909,2.30586,2.302475
59.57,2.29818,2.30697,2.302575
59.58,2.30084,2.3111,2.30597
59.59,2.30293,2.31014,2.306535
59.6,2.30012,2.3091,2.30461
59.61,2.29894,2.30854,2.30374
59.62,2.29627,2.31413,2.3052
59.63,2.29875,2.30556,2.302155
59.64,2.29052,2.31039,2.300455
59.65,2.30007,2.30646,2.303265
59.66,2.2899,2.30452,2.29721
59.67,2.29218,2.30458,2.29838
59.68,2.29077,2.30333,2.29705
59.69,2.29091,2.31021,2.30056
59.7,2.29399,2.30894,2.301465
59.71,2.29453,2.31002,2.302275
59.72,2.29205,2.31167,2.30186
59.73,2.3,2.30896,2.30448
59.74,2.29359,2.31199,2.30279
59.75,2.2948,2.30902,2.30191
59.76,2.29798,2.30763,2.302805
59.77,2.30509,2.30899,2.30704
59.78,2.29895,2.30309,2.30102
59.79,2.2989,2.31344,2.30617
59.8,2.29125,2.30503,2.29814
59.81,2.29094,2.3173,2.30412
59.82,2.29434,2.31357,2.303955
59.83,2.29995,2.31166,2.305805
59.84,2.29972,2.31169,2.305705
59.85,2.30405,2.32463,2.31434
59.86,2.29443,2.31831,2.30637
59.87,2.29248,2.30763,2.300055
59.88,2.29569,2.31487,2.30528
59.89,2.29451,2.32429,2.3094
59.9,2.29206,2.32906,2.31056
59.91,2.30322,2.31511,2.309165
59.92,2.28966,2.3044,2.29703
59.93,2.29248,2.31011,2.301295
59.94,2.29368,2.30686,2.30027
59.95,2.30161,2.30574,2.303675
59.96,2.29493,2.29578,2.295355
59.97,2.28656,2.30038,2.29347
59.98,2.29858,2.29919,2.298885
59.99,2.2908,2.30078,2.29579
60,2.28783,2.3057,2.296765
60.01,2.29184,2.30115,2.296495
60.02,2.2911,2.29728,2.29419
60.03,2.28774,2.3063,2.29702
60.04,2.29124,2.30097,2.296105
60.05,2.28828,2.30314,2.29571
60.06,2.28952,2.30182,2.29567
60.07,2.29883,2.30294,2.300885
60.08,2.29228,2.31093,2.301605
60.09,2.28216,2.3066,2.29438
60.1,2.28257,2.3083,2.295435
60.11,2.28471,2.30289,2.2938
60.12,2.29054,2.30345,2.296995
60.13,2.2925,2.30379,2.298145
60.14,2.29245,2.30751,2.29998
60.15,2.28693,2.2958,2.291365
60.16,2.29051,2.29168,2.291095
60.17,2.28836,2.3,2.29418
60.18,2.28486,2.30101,2.292935
60.19,2.29607,2.30052,2.298295
60.2,2.28944,2.30288,2.29616
60.21,2.29118,2.30534,2.29826
60.22,2.29612,2.29779,2.296955
60.23,2.29821,2.30953,2.30387
60.24,2.29194,2.30773,2.299835
60.25,2.29096,2.30636,2.29866
60.26,2.28629,2.30921,2.29775
60.27,2.28864,2.30294,2.29579
60.28,2.28089,2.31156,2.296225
60.29,2.29559,2.30928,2.302435
60.3,2.29367,2.3106,2.302135
60.31,2.28415,2.30788,2.296015
60.32,2.29024,2.31505,2.302645
60.33,2.29521,2.30851,2.30186
60.34,2.29772,2.30743,2.302575
60.35,2.29592,2.30671,2.301315
60.36,2.29554,2.29957,2.297555
60.37,2.28945,2.29693,2.29319
60.38,2.28845,2.30134,2.294895
60.39,2.29316,2.30968,2.30142
60.4,2.2976,2.30357,2.300585
60.41,2.29089,2.29617,2.29353
60.42,2.29109,2.3017,2.296395
60.43,2.29077,2.305,2.297885
60.44,2.29187,2.30799,2.29993
60.45,2.29713,2.3031,2.300115
60.46,2.29776,2.30964,2.3037
60.47,2.29551,2.30201,2.29876
60.48,2.29881,2.31293,2.30587
60.49,2.29447,2.30512,2.299795
60.5,2.30554,2.30014,2.30284
60.51,2.29915,2.30608,2.302615
60.52,2.29752,2.29851,2.298015
60.53,2.29878,2.29961,2.299195
60.54,2.29056,2.29772,2.29414
60.55,2.30544,2.30178,2.30361
60.56,2.29718,2.29508,2.29613
60.57,2.2996,2.31073,2.305165
60.58,2.29935,2.31221,2.30578
60.59,2.30135,2.30467,2.30301
60.6,2.30023,2.30576,2.302995
60.61,2.29124,2.30954,2.30039
60.62,2.30147,2.30218,2.301825
60.63,2.29356,2.30335,2.298455
60.64,2.29614,2.29811,2.297125
60.65,2.2982,2.29896,2.29858
60.66,2.29252,2.29845,2.295485
60.67,2.28654,2.30573,2.296135
60.68,2.28677,2.30056,2.293665
60.69,2.29035,2.30596,2.298155
60.7,2.28452,2.29419,2.289355
60.71,2.29068,2.30378,2.29723
60.72,2.28591,2.29992,2.292915
60.73,2.29285,2.30909,2.30097
60.74,2.29559,2.29896,2.297275
60.75,2.29762,2.30345,2.300535
60.76,2.29934,2.31161,2.305475
60.77,2.29156,2.30422,2.29789
60.78,2.2957,2.30509,2.300395
60.79,2.30163,2.30242,2.302025
60.8,2.30259,2.30632,2.304455
60.81,2.29586,2.31444,2.30515
60.82,2.28984,2.3143,2.30207
60.83,2.29745,2.31044,2.303945
60.84,2.30035,2.30778,2.304065
60.85,2.29768,2.30143,2.299555
60.86,2.29286,2.29739,2.295125
60.87,2.29408,2.29945,2.296765
60.88,2.2964,2.30922,2.30281
60.89,2.29564,2.30253,2.299085
60.9,2.29478,2.30764,2.30121
60.91,2.29169,2.30878,2.300235
60.92,2.30261,2.30776,2.305185
60.93,2.29659,2.30869,2.30264
60.94,2.30086,2.31121,2.306035
60.95,2.28753,2.29981,2.29367
60.96,2.2954,2.30246,2.29893
60.97,2.2807,2.30313,2.291915
60.98,2.29089,2.29897,2.29493
60.99,2.29171,2.3084,2.300055
61,2.29189,2.30949,2.30069
61.01,2.30048,2.30119,2.300835
61.02,2.28883,2.3078,2.298315
61.03,2.28715,2.30713,2.29714
61.04,2.28545,2.3032,2.294325
61.05,2.29071,2.3102,2.300455
61.06,2.29063,2.30531,2.29797
61.07,2.29055,2.29952,2.295035
61.08,2.29134,2.30123,2.296285
61.09,2.29152,2.30259,2.297055
