GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2891,1532.16,3885.71,4610.8,437.8,228.3,-77.34,-3490.91,-27793.72,1462.15,18281.87,-5678.89,186.1,-923.19,-5492.79,-6415.98
2896,1671.85,3885.89,4571.54,465.08,234.47,-56.32,-3402.22,-27930.79,1495.88,18226.87,-5590.05,186.12,-837.74,-5403.92,-6241.67
2901,1602.62,3906.55,4582.13,453.46,237.34,-47.03,-3460.0,-27790.99,1502.18,18165.63,-5630.38,185.57,-848.12,-5444.81,-6292.93
2906,1628.43,3745.13,4577.6,444.91,259.98,-61.62,-3452.01,-27845.76,1491.02,18225.14,-5650.03,187.97,-987.18,-5462.06,-6449.24
2911,1649.9,3735.1,4616.09,447.94,237.13,-58.3,-3413.85,-27858.04,1487.98,18237.9,-5637.98,186.87,-918.14,-5451.12,-6369.26
2916,1602.67,3844.67,4605.2,439.11,226.76,-63.59,-3433.82,-28056.21,1510.18,18271.91,-5496.77,189.42,-1053.12,-5307.35,-6360.47
2921,1593.48,3904.72,4564.43,454.53,224.67,-50.38,-3430.19,-27918.98,1520.69,18228.45,-5630.3,188.51,-908.57,-5441.79,-6350.36
2926,1572.78,3921.5,4599.02,443.46,243.19,-54.42,-3444.53,-27953.08,1536.38,18233.85,-5619.98,188.9,-901.84,-5431.08,-6332.92
2931,1568.33,3785.26,4614.43,435.15,246.27,-36.88,-3414.15,-28026.98,1526.14,18327.34,-5573.41,184.78,-975.09,-5388.63,-6363.72
2936,1618.23,3893.47,4563.97,442.17,234.87,-56.42,-3394.64,-28065.38,1493.17,18238.26,-5514.64,186.25,-1032.29,-5328.39,-6360.68
2941,1565.31,3890.03,4581.14,449.84,237.82,-76.89,-3370.44,-27948.03,1536.67,18316.25,-5629.96,187.26,-818.3,-5442.7,-6261.0
2946,1560.51,3858.38,4598.35,445.87,236.59,-65.41,-3397.72,-27828.57,1516.71,18255.84,-5717.9,186.19,-819.44,-5531.7,-6351.14
2951,1609.15,3852.42,4560.73,449.74,243.71,-89.1,-3429.15,-27976.43,1496.19,18256.06,-5554.64,185.33,-1026.69,-5369.3,-6395.99
2956,1623.26,3891.53,4556.5,444.98,244.98,-71.91,-3464.42,-27787.1,1501.72,18278.62,-5756.28,184.92,-781.83,-5571.36,-6353.19
2961,1616.27,3829.98,4557.61,447.52,242.45,-62.03,-3451.21,-27742.92,1500.27,18172.82,-5685.45,185.53,-889.23,-5499.92,-6389.15
2966,1613.91,3827.31,4565.46,430.4,240.65,-28.43,-3449.87,-27814.37,1477.28,18235.89,-5712.27,187.81,-901.78,-5524.46,-6426.23
2971,1547.36,3861.55,4575.1,451.54,236.45,-45.42,-3437.24,-27916.58,1513.18,18259.98,-5629.64,189.96,-954.09,-5439.68,-6393.76
2976,1570.26,3997.18,4554.16,454.74,247.24,-48.88,-3463.57,-27950.66,1504.25,18280.01,-5570.06,187.46,-855.27,-5382.6,-6237.87
2981,1654.87,3830.64,4567.57,461.23,225.98,-58.21,-3424.34,-28075.43,1500.91,18227.79,-5478.99,185.56,-1088.99,-5293.43,-6382.42
2986,1606.62,3881.15,4569.98,447.98,237.52,-64.3,-3459.43,-27986.36,1486.42,18404.13,-5587.9,186.9,-876.28,-5401.0,-6277.28
2991,1620.57,3838.55,4594.11,435.15,228.3,-55.78,-3469.4,-27933.26,1508.63,18225.08,-5546.79,184.81,-1008.06,-5361.98,-6370.03
2996,1658.73,3876.05,4614.18,462.11,255.02,-73.17,-3409.08,-27991.44,1484.59,18203.09,-5514.31,186.93,-919.92,-5327.38,-6247.3
3001,1646.79,3876.4,4551.06,447.47,240.38,-45.57,-3443.63,-27965.43,1472.15,18198.59,-5539.09,182.72,-1021.81,-5356.37,-6378.18
3006,1621.91,3870.29,4620.16,443.2,217.83,-71.68,-3452.64,-28041.42,1494.9,18306.64,-5507.31,183.93,-990.82,-5323.38,-6314.2
3011,1651.23,3945.26,4592.97,452.06,241.21,-55.62,-3458.47,-28110.98,1497.71,18324.45,-5514.43,187.65,-920.18,-5326.78,-6246.96
3016,1622.13,3933.85,4608.25,445.57,250.45,-83.84,-3426.87,-28019.07,1498.74,18236.3,-5512.2,189.38,-934.49,-5322.82,-6257.31
3021,1592.04,3819.94,4646.48,460.78,241.07,-57.3,-3414.81,-28072.25,1525.87,18306.79,-5493.29,186.4,-951.39,-5306.89,-6258.28
3026,1578.17,3919.94,4635.67,447.31,246.53,-89.27,-3456.29,-27925.67,1502.22,18253.89,-5604.02,186.46,-887.5,-5417.56,-6305.06
3031,1621.48,3816.64,4613.54,451.43,233.59,-67.32,-3414.51,-27975.67,1492.94,18229.69,-5541.24,182.83,-998.18,-5358.4,-6356.59
3036,1597.89,3932.71,4636.77,452.51,239.65,-57.34,-3449.22,-28043.36,1488.61,18345.7,-5594.86,185.71,-856.08,-5409.15,-6265.23
3041,1561.91,3837.87,4571.19,455.29,242.96,-50.98,-3416.6,-28004.06,1542.07,18305.89,-5584.41,185.54,-954.46,-5398.88,-6353.34
3046,1612.03,3938.78,4581.65,437.51,245.65,-62.79,-3467.94,-27729.09,1469.3,18155.31,-5670.99,185.89,-819.58,-5485.11,-6304.68
3051,1627.42,3885.43,4588.25,453.34,247.63,-46.43,-3433.76,-27884.6,1496.01,18215.67,-5616.81,184.75,-851.03,-5432.07,-6283.1
3056,1613.9,3943.9,4600.46,456.92,239.97,-68.18,-3406.58,-27901.96,1476.65,18246.91,-5658.98,188.14,-798.0,-5470.84,-6268.84
3061,1535.95,3951.49,4606.54,455.74,231.52,-88.26,-3488.79,-27960.43,1490.74,18303.0,-5623.87,187.2,-962.49,-5436.67,-6399.16
3066,1547.82,3809.73,4612.55,445.79,225.58,-47.17,-3435.82,-27942.56,1494.04,18359.7,-5641.24,186.92,-930.35,-5454.32,-6384.67
3071,1600.49,3840.82,4607.54,450.91,229.62,-67.93,-3465.17,-27884.72,1487.43,18302.86,-5658.76,185.63,-898.13,-5473.13,-6371.26
3076,1620.42,3822.84,4593.43,446.8,240.77,-61.35,-3457.79,-27965.97,1455.32,18312.92,-5587.95,187.09,-992.61,-5400.86,-6393.46
3081,1667.03,3854.17,4653.73,457.37,234.86,-61.56,-3435.87,-27982.77,1481.6,18302.52,-5576.91,183.1,-828.93,-5393.82,-6222.74
3086,1624.3,3940.23,4558.39,459.78,247.8,-78.63,-3406.74,-27891.17,1503.41,18203.81,-5675.6,187.88,-838.81,-5487.73,-6326.54
3091,1618.74,3875.48,4610.06,442.96,223.63,-81.69,-3457.34,-27861.87,1511.47,18291.82,-5646.24,186.44,-826.73,-5459.8,-6286.53
3096,1651.13,3863.45,4650.36,449.23,234.9,-66.98,-3476.05,-27907.54,1490.99,18285.49,-5669.89,184.14,-825.04,-5485.75,-6310.8
3101,1646.72,3831.72,4605.03,436.46,239.08,-67.95,-3414.97,-27754.08,1502.18,18242.03,-5752.56,186.67,-733.77,-5565.89,-6299.66
3106,1573.34,3880.88,4599.32,445.36,247.81,-61.76,-3420.63,-27964.61,1529.28,18348.72,-5667.36,186.83,-822.28,-5480.53,-6302.82
3111,1596.5,3810.44,4567.21,438.63,257.8,-53.03,-3428.82,-27863.51,1490.87,18251.86,-5647.49,185.25,-932.05,-5462.24,-6394.29
3116,1557.98,3806.58,4600.96,440.31,235.56,-44.32,-3469.87,-27729.0,1491.58,18278.62,-5758.21,185.95,-831.6,-5572.26,-6403.86
3121,1643.06,3901.0,4636.0,454.48,251.49,-48.26,-3435.74,-27800.88,1494.72,18224.68,-5681.15,185.1,-679.45,-5496.05,-6175.5
3126,1622.59,3845.79,4658.09,438.0,232.75,-58.41,-3469.34,-27907.13,1477.46,18283.39,-5638.74,185.53,-876.82,-5453.21,-6330.02
3131,1656.37,3822.31,4639.44,450.21,234.38,-56.23,-3478.55,-27833.81,1507.03,18288.5,-5667.65,186.48,-770.35,-5481.17,-6251.52
3136,1592.11,3811.82,4582.99,450.6,231.37,-23.07,-3432.45,-28056.13,1485.62,18363.86,-5579.84,186.92,-993.29,-5392.92,-6386.2
3141,1677.26,3827.26,4594.81,458.07,243.25,-96.54,-3434.87,-27934.57,1492.94,18258.81,-5624.27,185.08,-913.58,-5439.19,-6352.77
3146,1580.72,3848.56,4624.16,444.43,239.2,-23.28,-3494.27,-27789.73,1485.8,18220.17,-5702.5,184.01,-864.24,-5518.48,-6382.72
3151,1609.39,3842.08,4544.6,438.51,238.81,-63.88,-3456.08,-28004.82,1474.48,18335.7,-5571.83,183.95,-1041.22,-5387.88,-6429.11
3156,1608.2,3885.79,4604.04,433.96,227.3,-67.43,-3416.92,-27853.61,1478.05,18221.11,-5655.67,190.55,-879.51,-5465.11,-6344.63
3161,1591.0,3830.12,4615.15,437.99,251.87,-82.1,-3445.16,-27810.33,1504.68,18155.29,-5603.83,188.35,-951.48,-5415.48,-6366.96
3166,1592.53,3821.83,4596.97,441.93,253.86,-63.59,-3485.12,-27748.4,1511.19,18286.45,-5675.95,184.91,-792.36,-5491.04,-6283.4
3171,1610.9,3963.71,4631.86,439.85,238.13,-63.85,-3451.12,-27790.89,1477.7,18188.79,-5693.29,185.09,-754.91,-5508.21,-6263.11
3176,1610.07,3902.69,4621.85,453.13,236.15,-48.05,-3427.11,-27872.07,1479.34,18219.14,-5652.76,186.09,-824.86,-5466.67,-6291.53
3181,1638.05,3869.07,4589.88,462.29,253.81,-54.06,-3401.2,-27859.72,1495.61,18270.58,-5692.05,187.34,-735.67,-5504.72,-6240.38
3186,1598.67,3781.11,4622.29,433.76,235.93,-71.41,-3447.58,-27820.99,1506.73,18318.56,-5728.28,182.04,-842.94,-5546.24,-6389.17
3191,1597.39,3866.36,4621.52,448.53,240.89,-55.47,-3467.59,-27887.33,1516.59,18242.83,-5648.35,185.79,-876.28,-5462.55,-6338.83
3196,1621.15,3830.1,4646.77,458.49,242.92,-55.86,-3426.22,-27954.5,1488.01,18280.31,-5569.9,183.65,-868.83,-5386.25,-6255.08
3201,1651.8,3855.28,4585.82,440.76,248.9,-62.73,-3456.52,-27850.72,1488.32,18166.93,-5572.63,182.68,-932.16,-5389.94,-6322.1
3206,1568.87,3793.97,4570.38,443.15,224.21,-41.99,-3486.28,-27871.93,1512.81,18292.63,-5638.58,183.92,-994.18,-5454.67,-6448.85
3211,1640.34,3831.26,4600.62,451.02,242.09,-19.0,-3419.34,-27899.85,1520.25,18195.1,-5577.93,185.2,-857.51,-5392.73,-6250.24
3216,1575.67,3889.45,4587.31,459.98,216.04,-54.04,-3458.12,-27930.45,1526.59,18300.3,-5576.43,179.82,-887.27,-5396.61,-6283.88
3221,1597.73,3809.43,4562.27,452.21,222.5,-51.94,-3431.08,-27821.39,1488.79,18329.35,-5735.21,183.61,-842.13,-5551.6,-6393.73
3226,1597.1,3834.61,4620.66,459.41,233.93,-63.98,-3460.97,-27804.84,1538.37,18249.43,-5712.78,184.38,-796.28,-5528.4,-6324.67
3231,1606.87,3854.8,4567.98,454.44,250.71,-47.9,-3418.21,-27751.52,1501.57,18230.97,-5725.29,184.31,-750.29,-5540.98,-6291.28
3236,1610.93,3819.82,4576.74,448.62,242.59,-53.47,-3420.59,-27783.27,1539.25,18288.71,-5727.51,185.67,-730.68,-5541.83,-6272.51
3241,1592.11,3887.12,4607.41,431.07,248.15,-19.86,-3466.81,-27584.36,1466.93,18170.71,-5824.99,187.99,-667.54,-5637.0,-6304.53
3246,1602.31,3838.81,4637.37,441.93,245.56,-24.52,-3425.86,-27980.09,1511.31,18269.52,-5582.77,185.79,-883.65,-5396.99,-6280.64
3251,1627.02,3847.19,4606.47,446.45,241.65,-44.69,-3385.04,-27903.8,1507.73,18148.95,-5575.72,189.26,-908.06,-5386.46,-6294.52
3256,1615.7,3886.83,4577.45,464.0,239.63,-56.3,-3470.86,-27896.86,1489.09,18269.77,-5612.11,183.93,-881.55,-5428.17,-6309.72
3261,1590.94,3979.16,4597.48,446.22,258.8,-50.11,-3430.14,-28080.89,1511.66,18285.66,-5509.27,184.18,-891.2,-5325.09,-6216.29
3266,1617.37,3807.48,4597.73,449.19,245.85,-49.5,-3461.76,-27981.34,1508.46,18287.51,-5541.14,182.44,-979.0,-5358.7,-6337.7
3271,1612.28,3896.33,4582.09,444.78,244.81,-28.58,-3453.7,-28157.01,1488.25,18329.18,-5468.72,183.3,-1041.58,-5285.41,-6326.99
3276,1640.78,3888.49,4596.72,450.97,229.92,-62.91,-3467.31,-27829.95,1497.62,18236.26,-5708.49,186.45,-819.41,-5522.03,-6341.44
3281,1639.06,3853.03,4601.92,447.55,235.58,-37.49,-3435.0,-27912.03,1494.37,18185.04,-5582.49,186.68,-927.98,-5395.81,-6323.79
3286,1594.5,3849.3,4606.46,463.4,235.18,-54.66,-3435.57,-28045.61,1500.38,18262.8,-5537.26,183.11,-1023.82,-5354.15,-6377.97
3291,1597.95,3838.68,4600.95,435.06,231.38,-60.58,-3418.93,-27795.68,1506.12,18149.33,-5673.7,187.13,-915.7,-5486.57,-6402.27
3296,1600.39,3846.18,4607.48,435.9,232.58,-52.78,-3422.68,-28100.0,1491.3,18223.74,-5442.49,185.54,-1137.89,-5256.95,-6394.83
3301,1585.53,3905.65,4594.49,444.78,242.15,-73.27,-3474.89,-27943.6,1534.71,18220.86,-5504.62,183.82,-963.58,-5320.79,-6284.37
3306,1619.44,3813.5,4592.17,435.81,248.21,-32.68,-3469.7,-27993.47,1470.73,18182.64,-5518.87,184.82,-1133.36,-5334.05,-6467.41
3311,1592.13,3820.85,4594.17,448.43,229.9,-23.77,-3470.05,-27998.15,1505.22,18167.75,-5479.92,181.76,-1133.52,-5298.17,-6431.69
3316,1559.04,3825.76,4609.72,442.17,240.69,-37.59,-3443.42,-28144.11,1493.2,18220.74,-5379.48,182.24,-1233.79,-5197.24,-6431.03
3321,1635.57,3891.02,4593.02,453.48,230.91,-57.98,-3448.47,-28077.58,1483.93,18216.2,-5443.74,184.29,-1079.9,-5259.45,-6339.35
3326,1646.75,3893.43,4596.02,454.42,223.76,-50.86,-3426.84,-28183.32,1490.43,18291.35,-5426.27,183.58,-1064.85,-5242.69,-6307.54
3331,1588.38,3831.42,4585.84,430.61,236.49,-45.59,-3449.28,-28113.94,1492.22,18255.13,-5497.29,184.21,-1188.72,-5313.08,-6501.8
3336,1640.85,3880.52,4646.87,442.66,256.16,-72.36,-3434.9,-28150.12,1500.91,18296.81,-5494.42,185.32,-992.6,-5309.1,-6301.71
3341,1602.8,3876.06,4609.27,443.65,250.95,-56.86,-3444.26,-28088.35,1500.57,18308.01,-5524.84,184.55,-998.17,-5340.29,-6338.46
3346,1630.91,3880.56,4588.29,461.48,234.11,-33.38,-3447.1,-27979.02,1492.44,18303.63,-5588.3,182.28,-868.09,-5406.02,-6274.11
3351,1661.53,3834.77,4592.28,449.76,231.56,-33.25,-3393.8,-28083.26,1497.26,18179.61,-5452.68,186.62,-1063.55,-5266.06,-6329.61
3356,1638.36,3878.37,4622.1,432.06,234.59,-45.4,-3475.0,-27931.46,1514.44,18218.5,-5586.48,183.58,-913.43,-5402.9,-6316.33
3361,1614.65,3875.23,4556.58,451.91,233.79,-44.22,-3474.26,-27914.28,1479.09,18196.37,-5582.41,186.96,-1025.13,-5395.45,-6420.58
3366,1563.33,3925.73,4626.76,441.53,222.77,-40.17,-3434.6,-28062.7,1502.58,18345.81,-5565.42,189.2,-908.96,-5376.23,-6285.18
3371,1579.19,3802.79,4585.93,446.55,217.18,-53.59,-3495.31,-28038.8,1542.1,18358.98,-5509.59,181.97,-1054.98,-5327.62,-6382.6
3376,1672.07,3924.51,4592.22,473.61,232.09,-56.71,-3448.78,-27947.91,1520.54,18098.29,-5497.4,186.85,-940.06,-5310.55,-6250.61
3381,1623.46,3829.81,4623.5,443.27,247.32,-54.08,-3420.04,-28023.11,1483.57,18220.67,-5542.24,186.32,-1025.62,-5355.92,-6381.54
3386,1587.53,3852.68,4546.75,457.88,224.18,-49.54,-3433.21,-28094.32,1502.67,18298.72,-5457.84,180.58,-1106.65,-5277.25,-6383.91
3391,1570.67,3956.22,4599.25,444.82,231.03,-48.76,-3473.68,-27991.63,1515.82,18220.82,-5539.38,185.37,-975.45,-5354.0,-6329.45
3396,1593.19,3828.98,4595.37,432.46,246.17,-53.61,-3442.63,-27929.49,1537.21,18290.35,-5618.99,185.75,-902.01,-5433.23,-6335.24
3401,1667.54,3889.18,4594.14,454.69,234.27,-26.87,-3480.79,-28025.43,1486.78,18265.6,-5525.51,185.49,-940.9,-5340.02,-6280.92
3406,1549.08,3813.21,4594.92,435.53,229.23,-50.79,-3469.04,-27956.97,1520.77,18363.99,-5617.53,184.73,-970.07,-5432.8,-6402.87
3411,1647.7,3814.18,4562.79,448.68,229.25,-64.45,-3415.03,-27824.1,1514.22,18185.71,-5660.17,186.68,-901.05,-5473.49,-6374.55
3416,1580.8,3944.72,4625.68,459.47,238.97,-71.41,-3427.69,-27939.04,1505.68,18199.09,-5562.95,185.67,-883.73,-5377.27,-6261.0
3421,1613.7,3835.66,4618.06,434.18,221.91,-66.43,-3461.46,-27879.85,1511.45,18209.85,-5648.18,183.71,-962.94,-5464.48,-6427.41
3426,1548.92,3879.27,4590.99,435.98,239.28,-50.86,-3439.61,-28001.53,1534.36,18309.46,-5619.36,182.59,-953.73,-5436.78,-6390.51
3431,1601.09,3923.26,4613.7,443.49,250.96,-52.23,-3408.99,-28217.03,1504.82,18264.57,-5394.13,183.85,-1076.37,-5210.29,-6286.66
3436,1640.75,3845.33,4625.69,445.01,234.43,-50.26,-3441.26,-27963.25,1491.7,18207.91,-5507.49,182.22,-963.95,-5325.27,-6289.22
3441,1601.15,3951.32,4651.07,453.35,233.7,-61.37,-3483.32,-27747.16,1494.35,18064.59,-5630.77,183.87,-842.33,-5446.9,-6289.24
3446,1652.38,3838.11,4618.67,451.13,236.4,-46.28,-3470.04,-27732.32,1493.62,18187.05,-5704.96,185.55,-771.28,-5519.41,-6290.69
3451,1616.4,3825.88,4586.8,437.79,242.24,-42.99,-3458.48,-27665.24,1488.0,18180.16,-5805.75,188.91,-789.45,-5616.84,-6406.29
3456,1651.69,3847.52,4578.3,447.19,235.92,-82.95,-3460.16,-27964.63,1487.98,18145.22,-5520.64,179.4,-1113.92,-5341.23,-6455.16
3461,1564.76,3822.49,4562.46,461.43,246.09,-54.14,-3490.58,-27847.93,1515.55,18204.87,-5607.91,183.41,-1014.99,-5424.5,-6439.49
3466,1607.7,3822.59,4613.54,434.72,244.87,-58.09,-3441.05,-28075.03,1527.08,18277.47,-5500.57,182.06,-1046.19,-5318.51,-6364.7
3471,1598.14,3834.89,4597.53,435.48,234.18,-65.99,-3447.82,-28091.95,1492.18,18255.54,-5482.75,180.21,-1157.81,-5302.54,-6460.36
3476,1599.6,3834.16,4585.81,424.19,254.42,-57.76,-3421.32,-28101.39,1500.44,18244.01,-5470.02,184.0,-1137.84,-5286.02,-6423.86
3481,1529.04,3926.97,4619.4,440.16,257.67,-46.63,-3477.25,-27779.83,1527.99,18224.3,-5667.88,184.97,-778.18,-5482.9,-6261.08
3486,1596.18,3884.8,4635.18,442.73,223.74,-97.61,-3438.79,-27919.63,1493.32,18174.76,-5544.47,185.23,-1005.32,-5359.25,-6364.57
3491,1636.29,3860.02,4597.72,439.03,214.96,-57.35,-3449.59,-28097.88,1498.2,18239.26,-5427.69,180.13,-1119.33,-5247.56,-6366.89
3496,1605.31,3827.66,4623.45,433.84,255.69,-60.69,-3417.79,-28000.23,1490.29,18238.85,-5575.92,186.51,-1003.63,-5389.41,-6393.03
3501,1617.88,3874.44,4605.15,438.79,215.75,-43.99,-3463.81,-27859.8,1485.84,18225.32,-5652.08,182.92,-904.42,-5469.16,-6373.58
3506,1626.37,3838.01,4611.24,446.81,260.45,-58.03,-3456.94,-27972.45,1459.33,18240.98,-5533.29,183.11,-1004.23,-5350.19,-6354.41
3511,1624.94,3856.91,4610.65,447.46,234.29,-57.32,-3461.78,-27990.48,1500.68,18281.16,-5563.2,181.48,-953.5,-5381.72,-6335.23
3516,1609.5,3846.01,4601.13,450.23,229.38,-75.38,-3426.58,-27960.45,1501.21,18226.03,-5534.1,183.26,-998.93,-5350.84,-6349.77
3521,1636.96,3953.46,4652.51,453.97,243.47,-92.38,-3528.87,-27738.69,1502.82,18183.06,-5686.73,182.06,-733.69,-5504.67,-6238.36
3526,1568.37,3865.99,4578.6,451.1,227.87,-68.37,-3497.34,-27830.52,1521.97,18283.06,-5636.72,183.4,-899.26,-5453.32,-6352.59
3531,1638.21,3851.53,4574.64,443.45,230.0,-49.22,-3458.02,-27864.55,1492.36,18253.94,-5610.28,185.92,-887.67,-5424.36,-6312.03
3536,1608.0,3927.05,4621.59,454.42,246.31,-70.0,-3446.37,-27807.58,1517.65,18223.77,-5681.9,185.65,-725.16,-5496.25,-6221.41
3541,1594.32,3889.39,4599.44,456.33,219.7,-68.28,-3462.75,-28061.35,1520.21,18243.96,-5508.85,182.7,-1069.03,-5326.15,-6395.19
3546,1593.11,3805.44,4605.76,450.05,230.86,-62.44,-3426.68,-28098.72,1503.0,18277.1,-5483.62,182.98,-1122.52,-5300.64,-6423.16
3551,1589.82,3884.17,4575.61,440.91,236.69,-59.11,-3439.66,-27977.9,1497.45,18185.67,-5519.64,184.1,-1066.33,-5335.54,-6401.88
3556,1556.23,3883.85,4555.04,432.07,237.18,-91.93,-3420.73,-27930.47,1510.95,18275.06,-5610.41,186.7,-992.75,-5423.71,-6416.45
3561,1596.24,3829.06,4626.39,435.32,220.35,-78.62,-3424.79,-27836.91,1504.59,18232.91,-5683.37,185.34,-895.48,-5498.03,-6393.5
3566,1637.23,3831.37,4596.64,443.93,264.14,-76.12,-3427.26,-27902.71,1506.38,18216.52,-5620.06,184.83,-909.87,-5435.22,-6345.1
3571,1578.31,3912.41,4570.86,439.9,252.42,-72.88,-3427.4,-27840.82,1497.82,18224.45,-5699.62,182.32,-864.93,-5517.3,-6382.23
3576,1567.45,3782.93,4596.51,449.26,250.19,-40.48,-3491.08,-27648.72,1531.74,18241.86,-5801.12,184.24,-760.34,-5616.88,-6377.22
3581,1610.1,3880.06,4581.94,442.62,248.58,-66.01,-3451.72,-27825.11,1499.95,18300.93,-5770.11,185.72,-778.65,-5584.39,-6363.04
3586,1623.03,3846.35,4575.53,440.28,233.4,-60.5,-3494.89,-27816.65,1504.84,18226.75,-5713.09,181.75,-921.87,-5531.34,-6453.21
3591,1618.41,3845.6,4595.53,438.02,244.84,-76.89,-3449.01,-27768.29,1496.98,18187.17,-5730.29,184.5,-867.65,-5545.79,-6413.44
3596,1569.13,3896.21,4614.73,455.58,233.16,-89.38,-3431.09,-27932.11,1513.66,18230.21,-5586.86,183.3,-939.9,-5403.56,-6343.46
3601,1628.79,3945.12,4618.92,456.6,236.36,-87.88,-3495.97,-27782.66,1484.51,18198.4,-5659.02,183.41,-797.81,-5475.61,-6273.42
3606,1591.38,3862.16,4585.51,443.37,242.35,-47.51,-3413.1,-28024.75,1526.31,18257.63,-5549.48,183.84,-976.63,-5365.65,-6342.28
3611,1647.4,3888.58,4585.7,458.74,243.02,-65.26,-3435.42,-28008.39,1475.17,18287.9,-5575.56,183.3,-922.57,-5392.26,-6314.83
3616,1576.18,3928.53,4644.99,434.67,255.09,-73.25,-3437.89,-27882.1,1498.55,18194.52,-5655.87,185.35,-860.72,-5470.52,-6331.24
3621,1568.94,3886.72,4592.48,435.78,243.11,-77.36,-3468.01,-28093.78,1494.42,18242.58,-5462.02,181.71,-1175.14,-5280.31,-6455.44
3626,1625.61,3796.02,4619.97,444.17,250.93,-53.72,-3434.16,-27967.71,1507.23,18276.08,-5601.66,185.81,-935.59,-5415.85,-6351.44
3631,1579.47,3859.32,4591.17,442.42,249.91,-65.73,-3455.84,-27813.9,1476.28,18214.34,-5634.15,183.89,-922.56,-5450.26,-6372.82
3636,1573.44,3829.77,4577.71,445.64,242.25,-55.29,-3444.22,-28101.59,1507.12,18316.26,-5475.43,182.19,-1108.9,-5293.24,-6402.14
3641,1609.53,3888.02,4612.45,449.87,247.44,-44.62,-3459.31,-27905.9,1480.25,18192.68,-5607.71,183.92,-929.6,-5423.79,-6353.39
3646,1676.44,3793.59,4619.98,454.58,240.06,-51.87,-3439.87,-27915.54,1494.25,18263.28,-5649.06,182.16,-865.11,-5466.9,-6332.01
3651,1552.5,3878.57,4610.96,443.94,229.39,-54.99,-3488.84,-28058.66,1505.58,18258.59,-5506.77,181.05,-1122.95,-5325.71,-6448.67
3656,1592.76,3913.56,4620.74,452.14,260.77,-88.24,-3503.87,-27946.08,1477.12,18186.46,-5466.61,179.86,-1034.64,-5286.75,-6321.4
3661,1546.49,3973.6,4589.71,445.02,248.62,-86.83,-3499.63,-27979.47,1474.22,18267.79,-5518.19,182.6,-1020.47,-5335.59,-6356.06
3666,1596.32,3837.14,4631.47,444.2,240.68,-47.51,-3443.86,-28025.97,1503.38,18239.39,-5535.36,180.25,-1024.77,-5355.12,-6379.89
3671,1646.84,3851.75,4644.7,455.49,227.33,-72.22,-3488.64,-28026.23,1477.43,18174.75,-5432.43,182.02,-1108.8,-5250.4,-6359.21
3676,1648.27,3843.87,4595.6,440.85,232.04,-72.92,-3491.81,-27991.94,1496.78,18158.33,-5470.4,178.58,-1140.94,-5291.83,-6432.76
3681,1595.48,3867.04,4596.25,440.59,257.1,-41.2,-3462.35,-27915.86,1484.54,18163.62,-5526.84,180.98,-1014.79,-5345.85,-6360.64
3686,1578.77,3822.19,4618.76,434.94,233.96,-71.91,-3426.74,-28291.1,1514.38,18291.15,-5318.51,179.2,-1295.6,-5139.31,-6434.91
3691,1590.18,3897.5,4630.96,448.23,255.29,-56.7,-3452.68,-28223.83,1504.94,18282.25,-5318.41,182.85,-1123.86,-5135.57,-6259.43
3696,1595.26,3881.47,4593.34,437.94,245.03,-74.3,-3459.54,-28131.16,1495.29,18203.1,-5336.95,184.5,-1213.57,-5152.45,-6366.02
3701,1618.83,3887.79,4571.08,440.7,230.29,-76.39,-3451.59,-28135.61,1513.52,18273.37,-5412.52,182.09,-1128.01,-5230.43,-6358.44
3706,1560.25,3893.51,4619.13,442.1,229.95,-42.0,-3432.45,-28068.38,1487.13,18229.64,-5465.11,182.73,-1081.13,-5282.38,-6363.52
3711,1573.47,3913.22,4603.29,444.32,226.62,-58.96,-3467.95,-28141.71,1496.42,18212.31,-5326.22,183.03,-1198.96,-5143.19,-6342.15
3716,1667.75,3919.56,4609.01,449.99,253.4,-78.79,-3418.27,-28118.21,1487.67,18170.0,-5393.15,183.71,-1057.89,-5209.44,-6267.33
3721,1566.41,3853.17,4612.18,455.17,239.84,-54.41,-3437.22,-28101.31,1519.12,18256.83,-5430.52,183.78,-1090.21,-5246.74,-6336.95
3726,1602.52,3906.96,4625.43,440.35,244.4,-84.12,-3455.97,-27876.47,1496.88,18112.22,-5526.13,181.92,-987.81,-5344.21,-6332.02
3731,1636.1,3908.69,4655.93,441.89,267.91,-59.94,-3426.99,-27914.84,1495.43,18196.48,-5588.38,182.46,-799.34,-5405.92,-6205.25
3736,1596.84,3926.85,4604.56,455.91,245.26,-76.37,-3453.97,-27798.81,1464.16,18149.74,-5621.9,184.9,-885.82,-5437.0,-6322.83
3741,1629.99,3858.75,4681.7,451.05,239.88,-75.35,-3430.15,-27861.68,1483.96,18150.68,-5585.22,185.44,-871.16,-5399.78,-6270.94
3746,1604.56,3849.96,4574.14,435.87,239.75,-68.0,-3447.36,-27952.22,1492.59,18280.2,-5579.48,185.07,-990.49,-5394.41,-6384.91
3751,1558.91,3896.32,4603.45,446.63,245.41,-45.28,-3512.91,-27868.51,1482.51,18279.67,-5627.06,183.16,-913.82,-5443.9,-6357.72
