GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
7321,1626.74,3930.39,4585.04,444.59,229.34,-57.58,-3409.52,-28175.24,1495.71,18114.62,-5337.02,187.49,-1215.91,-5149.53,-6365.44
7326,1605.37,3950.39,4587.26,438.94,205.01,-77.53,-3381.25,-28072.39,1509.92,17976.99,-5360.72,185.09,-1257.28,-5175.64,-6432.92
7331,1612.25,3874.14,4610.38,454.01,249.62,-70.96,-3391.38,-28082.61,1493.03,18123.26,-5424.58,187.87,-1128.25,-5236.71,-6364.96
7336,1615.09,3915.58,4549.6,446.66,247.3,-71.36,-3416.81,-27952.09,1505.55,18012.14,-5416.21,188.95,-1148.33,-5227.27,-6375.6
7341,1624.18,3930.79,4584.31,440.41,241.27,-89.66,-3424.51,-28020.48,1480.42,18069.72,-5389.6,187.63,-1163.53,-5201.97,-6365.5
7346,1583.17,3927.41,4600.96,450.84,231.38,-84.41,-3468.68,-27866.22,1507.54,18014.71,-5464.77,187.13,-1103.31,-5277.65,-6380.95
7351,1650.72,3925.39,4612.49,466.74,239.46,-96.36,-3442.94,-28089.71,1498.24,18075.13,-5356.24,187.69,-1160.85,-5168.54,-6329.39
7356,1526.49,3871.52,4606.74,445.45,239.49,-89.73,-3422.16,-28026.73,1499.21,18164.87,-5431.54,185.59,-1184.85,-5245.94,-6430.8
7361,1561.43,3856.56,4592.69,427.78,232.95,-88.41,-3453.85,-27897.81,1510.62,18079.88,-5496.26,183.03,-1178.16,-5313.23,-6491.39
7366,1609.97,3901.02,4549.46,440.32,228.03,-83.93,-3452.74,-27984.01,1477.82,18119.75,-5419.57,182.6,-1194.31,-5236.98,-6431.29
7371,1601.57,3890.27,4564.3,432.45,244.56,-76.7,-3420.31,-27880.99,1517.72,18065.33,-5507.77,184.75,-1061.79,-5323.02,-6384.81
7376,1639.99,3893.77,4605.37,458.29,241.04,-49.07,-3473.66,-27826.32,1511.81,18050.96,-5531.47,181.05,-947.82,-5350.42,-6298.25
7381,1537.02,3934.81,4582.11,442.84,257.08,-61.54,-3412.05,-27973.99,1503.96,18104.74,-5434.15,184.03,-1085.02,-5250.12,-6335.14
7386,1609.43,3905.83,4539.87,443.8,241.08,-68.71,-3396.12,-27889.09,1517.2,18039.28,-5519.48,185.91,-1057.42,-5333.57,-6390.99
7391,1611.03,3846.16,4534.9,448.36,250.73,-79.44,-3456.56,-28033.47,1475.36,18201.33,-5451.24,184.68,-1201.6,-5266.56,-6468.17
7396,1598.52,3839.96,4575.39,432.92,224.44,-85.08,-3415.54,-28051.99,1522.39,18196.28,-5450.88,181.51,-1162.72,-5269.36,-6432.08
7401,1562.76,3959.59,4564.33,451.26,228.9,-71.81,-3441.81,-27905.12,1529.82,18051.17,-5499.43,185.2,-1070.91,-5314.23,-6385.14
7406,1640.84,3911.11,4575.31,451.54,239.79,-75.12,-3460.99,-27905.95,1519.59,18088.01,-5500.54,185.08,-1015.86,-5315.47,-6331.33
7411,1629.58,3913.98,4565.73,449.38,228.58,-81.15,-3476.93,-27944.72,1496.19,18071.31,-5461.93,181.0,-1148.06,-5280.92,-6428.99
7416,1601.0,3869.72,4562.19,431.55,222.92,-78.72,-3435.21,-27924.31,1504.14,18123.77,-5481.8,186.1,-1122.94,-5295.7,-6418.64
7421,1667.6,3969.25,4604.34,462.79,250.12,-88.66,-3417.81,-27861.16,1505.11,18108.21,-5560.32,187.16,-800.22,-5373.16,-6173.38
7426,1641.03,3919.27,4557.56,440.17,238.86,-97.5,-3432.85,-27990.92,1509.07,18076.43,-5392.97,183.17,-1138.87,-5209.79,-6348.66
7431,1644.04,3859.29,4587.48,449.32,245.03,-79.22,-3459.01,-27976.89,1547.08,18114.46,-5402.83,180.42,-1068.41,-5222.41,-6290.83
7436,1572.15,3860.5,4539.76,448.91,243.31,-82.63,-3452.9,-28004.57,1500.86,18125.15,-5385.67,182.65,-1249.45,-5203.01,-6452.46
7441,1600.79,3809.81,4624.22,440.32,225.54,-94.48,-3430.05,-28064.84,1494.25,18104.11,-5315.39,185.14,-1290.34,-5130.25,-6420.59
7446,1519.27,3869.05,4565.14,438.17,251.57,-72.76,-3419.49,-28286.62,1525.51,18148.86,-5233.0,183.99,-1461.3,-5049.01,-6510.3
7451,1575.7,3998.18,4563.06,442.21,244.33,-104.61,-3460.97,-28075.42,1505.17,18084.97,-5322.49,182.8,-1227.37,-5139.7,-6367.07
7456,1601.86,3815.75,4569.72,437.78,236.24,-85.03,-3455.78,-28098.74,1502.4,18119.48,-5346.11,183.15,-1356.31,-5162.96,-6519.27
7461,1605.15,3867.81,4582.84,435.31,235.89,-88.05,-3444.71,-28088.59,1479.37,18123.08,-5370.6,184.71,-1291.9,-5185.88,-6477.79
7466,1599.98,3943.61,4600.8,451.61,253.19,-102.18,-3458.91,-28086.31,1468.08,18020.25,-5317.6,181.42,-1309.89,-5136.17,-6446.06
7471,1662.77,3954.92,4570.04,467.58,240.02,-89.06,-3439.89,-28064.78,1536.23,18121.69,-5407.94,181.53,-1040.47,-5226.41,-6266.88
7476,1664.7,3841.89,4593.06,447.16,232.03,-73.55,-3455.45,-28249.79,1527.76,18146.36,-5243.81,180.39,-1325.85,-5063.42,-6389.27
7481,1593.02,3947.15,4580.6,450.03,244.53,-103.18,-3453.08,-28194.61,1528.87,18114.88,-5273.91,182.8,-1291.78,-5091.11,-6382.89
7486,1616.82,4015.43,4586.74,452.34,235.68,-55.91,-3483.58,-27974.84,1487.81,18028.53,-5385.76,182.46,-1090.99,-5203.31,-6294.29
7491,1619.37,3951.98,4546.43,443.53,235.07,-66.09,-3509.23,-27987.69,1510.0,18007.36,-5371.05,180.29,-1249.25,-5190.76,-6440.01
7496,1556.9,3941.47,4582.55,451.67,232.19,-65.03,-3451.37,-27933.98,1485.59,18041.95,-5415.62,184.37,-1158.06,-5231.25,-6389.31
7501,1601.23,3968.2,4624.34,450.81,245.26,-90.13,-3445.54,-28025.34,1475.48,18059.38,-5395.15,184.8,-1136.3,-5210.35,-6346.65
7506,1633.42,3798.51,4591.2,452.89,248.24,-87.92,-3464.12,-28004.65,1519.22,18164.49,-5447.54,182.82,-1148.73,-5264.72,-6413.45
7511,1639.67,3965.02,4561.45,455.27,247.2,-82.25,-3453.78,-28114.62,1465.92,18089.05,-5320.04,184.71,-1227.06,-5135.33,-6362.39
7516,1636.77,3934.41,4628.52,453.89,252.94,-88.05,-3461.85,-27997.44,1450.36,18074.84,-5405.39,185.82,-1115.62,-5219.57,-6335.19
7521,1651.21,3880.93,4583.6,453.45,242.77,-79.2,-3451.53,-28006.86,1500.32,18153.33,-5445.95,181.75,-1071.98,-5264.2,-6336.17
7526,1655.04,3839.92,4604.51,455.82,231.59,-87.13,-3436.75,-28053.55,1506.29,18107.86,-5390.47,183.8,-1176.42,-5206.66,-6383.08
7531,1594.63,3889.49,4576.15,453.73,249.53,-72.72,-3442.81,-27933.09,1507.39,18082.29,-5453.58,183.91,-1095.42,-5269.67,-6365.09
7536,1562.42,3908.64,4640.7,442.07,257.54,-86.37,-3477.21,-28021.47,1507.6,18081.38,-5397.98,181.41,-1184.7,-5216.57,-6401.27
7541,1612.27,3904.56,4580.78,450.64,235.65,-78.26,-3405.5,-27974.65,1496.11,18155.7,-5523.8,185.07,-1022.71,-5338.72,-6361.43
7546,1634.55,3893.82,4560.89,448.79,253.45,-83.47,-3430.9,-27906.18,1487.49,18058.02,-5481.7,183.66,-1083.55,-5298.04,-6381.59
7551,1618.72,4020.02,4573.24,449.12,244.45,-82.83,-3457.45,-27826.15,1459.38,18115.73,-5562.26,184.33,-885.76,-5377.93,-6263.7
7556,1635.92,3966.58,4597.23,439.84,234.02,-92.86,-3439.9,-27852.8,1513.41,18147.35,-5629.58,187.5,-851.22,-5442.08,-6293.3
7561,1666.39,3822.29,4616.07,440.82,232.03,-97.76,-3470.36,-27879.06,1501.29,18034.74,-5474.58,183.85,-1133.54,-5290.74,-6424.28
7566,1584.55,3917.03,4577.68,450.86,238.35,-71.96,-3463.24,-28144.48,1479.07,18175.47,-5367.16,179.96,-1256.68,-5187.2,-6443.88
7571,1604.28,3951.17,4596.56,440.28,257.38,-81.83,-3478.26,-28060.74,1473.3,18176.72,-5414.19,182.22,-1121.14,-5231.98,-6353.11
7576,1620.47,3874.59,4636.13,449.07,247.98,-101.8,-3447.37,-28022.96,1524.11,18137.44,-5453.18,185.75,-1082.34,-5267.42,-6349.76
7581,1700.82,4001.54,4556.21,448.98,228.29,-76.2,-3414.82,-28037.34,1501.44,18119.49,-5393.72,184.18,-971.57,-5209.55,-6181.12
7586,1651.43,3997.69,4596.78,461.34,236.46,-93.45,-3458.58,-27917.83,1493.69,18050.63,-5427.6,179.34,-981.84,-5248.25,-6230.1
7591,1673.83,3907.54,4590.47,461.72,244.87,-77.53,-3456.68,-27941.93,1515.95,18139.01,-5502.19,184.3,-942.75,-5317.88,-6260.63
7596,1567.51,3833.31,4576.65,436.27,239.08,-102.58,-3494.0,-27863.77,1515.1,18183.82,-5562.17,181.6,-1108.6,-5380.58,-6489.18
7601,1602.15,3872.39,4567.8,445.05,247.87,-67.06,-3487.64,-27753.93,1495.6,18122.21,-5606.76,185.67,-955.56,-5421.1,-6376.66
7606,1602.78,3938.42,4639.61,438.38,255.98,-78.46,-3418.08,-27996.93,1472.01,18017.31,-5398.0,182.38,-1128.97,-5215.62,-6344.59
7611,1565.05,3796.52,4620.75,436.95,237.92,-88.12,-3411.4,-28095.48,1526.41,18141.62,-5387.44,181.0,-1269.78,-5206.44,-6476.22
7616,1640.13,3941.5,4603.12,447.85,235.09,-78.02,-3420.63,-27972.14,1507.97,18087.73,-5455.69,184.41,-1007.41,-5271.28,-6278.69
7621,1536.13,3926.69,4607.49,446.56,251.97,-72.6,-3442.88,-27985.91,1497.92,18106.2,-5427.15,183.19,-1128.44,-5243.96,-6372.4
7626,1592.55,3942.26,4618.0,442.5,247.86,-74.63,-3437.35,-28101.45,1522.04,18115.58,-5366.07,183.9,-1132.64,-5182.17,-6314.81
7631,1590.17,3918.0,4543.44,454.33,235.59,-59.39,-3474.58,-27862.12,1486.52,18148.75,-5562.3,181.99,-1019.28,-5380.32,-6399.6
7636,1599.72,4009.9,4600.26,464.31,239.24,-72.55,-3473.68,-27732.94,1483.82,18059.3,-5598.17,184.39,-822.62,-5413.78,-6236.4
7641,1688.61,3954.64,4611.15,455.74,239.98,-103.9,-3492.38,-27770.06,1506.29,18032.57,-5524.31,185.43,-877.35,-5338.88,-6216.23
7646,1651.19,3983.23,4605.35,452.42,243.5,-85.14,-3458.81,-27949.82,1462.12,18017.03,-5429.32,181.75,-1078.93,-5247.57,-6326.51
7651,1640.37,3898.18,4608.4,451.03,247.9,-80.46,-3445.79,-27821.77,1481.37,17976.23,-5508.97,186.15,-1044.55,-5322.82,-6367.37
7656,1642.06,3928.85,4586.67,445.81,236.23,-124.97,-3435.47,-28078.92,1486.36,18081.85,-5350.89,182.45,-1231.54,-5168.44,-6399.97
7661,1540.09,3869.84,4557.84,434.2,242.62,-90.79,-3431.26,-28156.5,1502.06,18138.65,-5309.01,185.8,-1393.25,-5123.21,-6516.46
7666,1606.34,3879.72,4622.92,459.12,237.59,-75.53,-3472.49,-28155.74,1509.89,18156.36,-5309.16,180.58,-1231.82,-5128.58,-6360.4
7671,1631.04,3890.1,4617.01,456.04,264.17,-96.46,-3515.48,-27959.19,1509.66,18068.97,-5408.65,183.64,-1134.15,-5225.01,-6359.16
7676,1613.77,3837.45,4570.93,460.03,219.03,-57.99,-3468.59,-27975.36,1481.15,18101.08,-5493.32,180.47,-1218.5,-5312.85,-6531.35
7681,1614.47,3967.66,4587.06,455.22,236.3,-98.59,-3457.86,-28032.53,1508.82,17968.39,-5337.35,184.69,-1251.07,-5152.66,-6403.73
7686,1640.1,3889.3,4550.47,444.74,253.48,-105.42,-3443.33,-27953.12,1488.33,18183.83,-5503.27,187.18,-1051.62,-5316.09,-6367.71
7691,1602.88,3910.61,4584.91,442.67,254.02,-106.96,-3468.04,-27882.54,1516.45,18137.57,-5531.85,183.81,-1008.43,-5348.04,-6356.47
7696,1609.09,3943.9,4592.7,443.71,262.58,-91.13,-3434.4,-27946.65,1480.54,18047.35,-5454.07,183.36,-1092.3,-5270.7,-6363.01
7701,1622.79,3823.32,4617.91,438.34,248.3,-57.71,-3490.83,-28032.55,1508.98,18231.33,-5457.28,181.62,-1090.13,-5275.66,-6365.78
7706,1612.14,3778.42,4627.57,430.55,240.19,-73.26,-3443.57,-27932.94,1481.14,18178.21,-5528.33,185.63,-1101.55,-5342.69,-6444.25
7711,1605.42,3911.76,4586.63,455.91,245.73,-99.17,-3433.13,-27926.2,1491.83,18098.56,-5491.01,184.16,-1062.65,-5306.85,-6369.5
7716,1581.53,3870.26,4601.55,438.22,233.6,-68.99,-3429.77,-28074.63,1519.28,18179.87,-5408.61,183.52,-1149.07,-5225.1,-6374.17
7721,1621.49,3928.71,4604.15,444.0,221.11,-98.63,-3471.88,-27918.64,1499.13,18050.71,-5413.42,185.21,-1119.85,-5228.21,-6348.06
7726,1651.44,3912.09,4590.43,459.37,248.73,-75.13,-3411.67,-28027.44,1551.91,18050.78,-5434.88,182.05,-1049.5,-5252.83,-6302.32
7731,1618.47,3965.12,4572.91,458.23,232.4,-92.85,-3421.61,-28028.43,1510.67,18022.98,-5363.66,184.93,-1162.11,-5178.74,-6340.84
7736,1622.27,3950.38,4584.19,443.03,231.92,-94.04,-3414.17,-28097.56,1484.88,18097.18,-5348.3,185.84,-1191.92,-5162.46,-6354.38
7741,1615.85,3777.56,4568.14,433.38,249.37,-95.68,-3462.96,-27957.87,1501.44,18033.68,-5430.55,180.91,-1337.09,-5249.64,-6586.73
7746,1696.4,3880.99,4586.07,449.23,235.8,-70.95,-3476.16,-28074.83,1491.11,18073.46,-5337.64,179.43,-1208.88,-5158.21,-6367.09
7751,1656.36,3859.74,4589.18,449.3,228.35,-62.97,-3505.0,-28154.3,1497.59,18144.62,-5279.93,180.23,-1297.13,-5099.69,-6396.82
7756,1634.31,3899.15,4606.77,446.06,249.43,-91.74,-3423.4,-28048.14,1514.81,18029.42,-5350.22,184.3,-1183.33,-5165.92,-6349.25
7761,1602.1,3952.94,4614.39,439.1,244.93,-66.11,-3433.11,-28028.29,1495.6,18030.19,-5359.41,184.38,-1148.25,-5175.03,-6323.28
7766,1561.46,3877.23,4603.68,446.03,238.13,-81.42,-3457.63,-28053.19,1502.48,18134.48,-5385.02,183.57,-1228.76,-5201.45,-6430.21
7771,1610.61,3911.32,4569.69,458.17,226.12,-77.44,-3388.54,-27977.41,1512.71,17984.92,-5383.86,188.97,-1169.86,-5194.89,-6364.74
7776,1565.22,3864.13,4527.93,427.87,221.37,-68.19,-3389.88,-28113.71,1508.21,18148.58,-5372.94,184.79,-1308.48,-5188.15,-6496.63
7781,1681.97,3927.15,4555.44,447.22,249.98,-98.93,-3405.51,-27926.57,1488.69,17957.74,-5445.6,183.2,-1122.82,-5262.41,-6385.23
7786,1596.37,3972.8,4606.27,447.86,258.13,-121.48,-3441.42,-27896.51,1480.78,18069.75,-5501.08,187.64,-1027.45,-5313.44,-6340.89
7791,1623.1,3904.22,4595.57,450.11,230.64,-75.95,-3445.87,-27843.05,1464.88,18037.68,-5521.4,186.44,-1058.68,-5334.96,-6393.64
7796,1630.03,3890.65,4641.4,440.13,245.49,-87.92,-3405.68,-27965.05,1488.54,18101.04,-5443.22,188.49,-1021.36,-5254.73,-6276.09
7801,1564.58,3834.44,4595.64,426.41,241.77,-69.05,-3473.04,-27824.62,1527.54,18090.29,-5534.92,184.17,-1086.04,-5350.74,-6436.78
7806,1643.14,3896.6,4591.88,450.62,229.34,-99.1,-3435.77,-27809.06,1466.06,17995.78,-5539.41,183.49,-1070.52,-5355.92,-6426.44
7811,1611.72,3905.53,4634.7,446.5,236.09,-50.36,-3457.54,-27724.96,1502.86,17980.96,-5611.19,184.03,-914.49,-5427.17,-6341.66
7816,1610.15,3976.21,4584.41,475.79,244.74,-66.44,-3434.8,-27828.81,1498.46,17945.91,-5471.59,186.38,-994.38,-5285.21,-6279.59
7821,1675.24,3940.6,4594.77,452.53,246.01,-64.2,-3435.97,-27865.61,1492.24,18029.13,-5489.49,188.85,-935.26,-5300.64,-6235.9
7826,1570.84,3914.94,4632.56,447.65,233.49,-71.46,-3428.4,-27884.99,1506.28,18089.69,-5566.69,185.36,-989.42,-5381.34,-6370.76
7831,1603.42,3880.25,4602.37,456.26,246.19,-84.23,-3445.56,-27902.0,1510.69,18135.65,-5506.32,186.79,-996.94,-5319.53,-6316.48
7836,1651.19,3920.98,4631.53,453.74,227.97,-111.69,-3431.14,-27959.91,1518.24,17994.2,-5427.06,183.21,-1104.88,-5243.85,-6348.73
7841,1601.17,3797.11,4580.75,449.09,250.96,-79.82,-3419.32,-27974.3,1511.18,18074.83,-5406.9,184.64,-1208.35,-5222.25,-6430.6
7846,1630.8,3929.87,4547.6,448.66,257.69,-86.72,-3440.68,-28042.83,1510.51,18080.36,-5359.2,182.04,-1164.74,-5177.16,-6341.9
7851,1596.7,3900.15,4608.87,442.04,251.38,-84.61,-3427.29,-27933.09,1512.07,18047.8,-5423.48,182.3,-1085.99,-5241.17,-6327.16
7856,1613.27,3860.59,4614.42,435.54,229.18,-65.87,-3477.19,-27899.99,1472.42,18007.34,-5432.98,183.63,-1210.3,-5249.34,-6459.64
7861,1581.45,3936.51,4588.64,451.7,246.43,-106.91,-3357.53,-27930.62,1516.82,18008.33,-5489.52,190.91,-1065.19,-5298.61,-6363.8
7866,1550.16,3939.19,4603.43,447.0,236.82,-81.02,-3385.28,-27904.55,1507.84,18043.76,-5505.36,186.28,-1042.65,-5319.08,-6361.73
7871,1613.8,3861.12,4608.65,448.58,273.2,-83.17,-3434.12,-27819.79,1485.26,18061.2,-5538.3,190.31,-985.28,-5347.98,-6333.27
7876,1605.58,3950.34,4605.11,449.44,244.53,-104.68,-3402.36,-27912.96,1467.59,17959.67,-5434.61,187.61,-1137.74,-5247.0,-6384.74
7881,1560.3,3925.79,4612.47,440.41,241.2,-52.84,-3393.38,-27958.38,1503.16,18005.69,-5421.3,183.17,-1115.57,-5238.13,-6353.7
7886,1607.43,3897.06,4657.58,449.91,244.92,-82.79,-3373.35,-27808.7,1520.37,17987.09,-5574.5,182.96,-900.47,-5391.54,-6292.01
7891,1626.59,3886.2,4608.51,431.78,254.82,-82.99,-3441.17,-27919.91,1528.88,17967.88,-5460.23,184.7,-1139.4,-5275.53,-6414.93
7896,1623.3,3924.38,4573.72,460.33,232.61,-95.88,-3430.98,-27877.1,1541.29,17997.85,-5499.43,181.22,-1050.48,-5318.21,-6368.69
7901,1616.07,3813.8,4594.96,428.36,235.29,-52.08,-3474.02,-27802.7,1517.07,18011.07,-5543.45,181.78,-1112.19,-5361.67,-6473.86
7906,1647.15,3918.07,4601.94,437.93,257.19,-93.49,-3489.19,-27925.82,1489.12,18008.19,-5428.08,180.97,-1148.91,-5247.11,-6396.02
7911,1557.32,3888.99,4575.18,446.76,232.65,-88.74,-3458.98,-27949.98,1514.29,18081.3,-5445.78,183.3,-1201.2,-5262.48,-6463.68
7916,1634.1,4031.87,4611.74,464.11,259.41,-89.76,-3468.51,-27918.96,1481.33,18016.63,-5493.96,182.37,-978.06,-5311.58,-6289.64
7921,1639.51,3902.27,4623.05,455.69,249.72,-93.25,-3479.18,-27923.15,1505.96,18174.95,-5546.45,185.68,-944.43,-5360.78,-6305.21
7926,1593.76,3940.77,4588.82,440.63,242.5,-81.56,-3423.2,-28102.58,1518.22,18149.27,-5357.77,183.56,-1133.38,-5174.21,-6307.59
7931,1515.57,3823.25,4598.66,440.48,246.69,-91.42,-3429.25,-28008.84,1512.69,18255.51,-5482.34,184.15,-1136.64,-5298.18,-6434.83
7936,1575.13,3872.07,4579.4,433.67,215.98,-82.64,-3443.29,-28187.98,1480.9,18104.62,-5299.89,180.98,-1452.13,-5118.91,-6571.04
7941,1594.32,3839.43,4568.02,441.11,247.81,-59.24,-3455.74,-28195.78,1501.75,18109.45,-5279.0,179.71,-1408.87,-5099.29,-6508.16
7946,1627.53,3916.71,4585.72,452.26,249.06,-52.24,-3465.21,-28190.46,1459.16,18112.95,-5275.94,182.35,-1304.52,-5093.59,-6398.11
7951,1674.53,3895.74,4643.55,452.35,243.95,-84.57,-3435.98,-28008.07,1483.22,18002.47,-5379.49,184.28,-1132.82,-5195.2,-6328.02
7956,1575.63,3892.31,4648.25,428.14,242.4,-81.49,-3445.68,-28073.27,1526.35,18009.02,-5323.81,183.62,-1278.34,-5140.19,-6418.53
7961,1581.68,3950.3,4565.84,454.85,230.04,-73.68,-3426.28,-28088.57,1478.35,18010.62,-5300.11,183.3,-1316.83,-5116.81,-6433.64
7966,1606.45,3963.58,4605.87,448.08,233.2,-77.36,-3401.57,-28090.28,1481.55,18010.8,-5367.16,184.19,-1219.68,-5182.98,-6402.65
7971,1618.72,3944.15,4591.0,440.89,234.37,-52.18,-3450.48,-28162.26,1488.99,18198.07,-5376.23,183.53,-1148.73,-5192.71,-6341.44
7976,1593.38,3895.09,4588.78,434.36,241.0,-101.1,-3481.77,-28196.75,1523.79,18075.52,-5216.53,176.65,-1427.7,-5039.88,-6467.58
7981,1562.15,3897.29,4599.95,442.49,249.78,-92.18,-3453.73,-28049.73,1477.23,18001.68,-5310.21,180.26,-1365.09,-5129.95,-6495.04
7986,1655.78,3936.08,4570.31,462.25,266.52,-85.04,-3439.63,-28239.44,1495.38,18073.93,-5212.86,182.17,-1303.87,-5030.69,-6334.55
7991,1586.66,3931.61,4637.01,435.78,225.2,-106.58,-3434.61,-28227.87,1505.83,18028.54,-5217.65,182.84,-1418.43,-5034.81,-6453.24
7996,1583.27,3849.11,4606.12,420.97,223.65,-71.38,-3432.0,-28314.34,1506.65,18059.61,-5133.09,181.49,-1568.35,-4951.61,-6519.96
8001,1595.01,3901.8,4600.97,435.0,259.96,-103.9,-3410.35,-28226.3,1510.41,18012.13,-5181.58,179.07,-1425.27,-5002.5,-6427.77
8006,1630.96,3901.54,4598.06,459.59,243.08,-85.7,-3451.93,-28310.0,1482.74,18076.94,-5148.28,177.9,-1454.71,-4970.38,-6425.09
8011,1602.34,3923.48,4595.23,455.92,225.33,-56.67,-3393.84,-28285.23,1526.15,18083.55,-5204.19,181.92,-1323.75,-5022.28,-6346.02
8016,1574.02,3869.33,4612.69,453.21,233.03,-96.47,-3408.4,-28381.08,1488.38,18135.45,-5117.39,180.79,-1519.84,-4936.6,-6456.44
8021,1687.71,3958.05,4590.54,457.4,230.17,-84.46,-3385.36,-28168.14,1495.54,17966.16,-5193.18,180.02,-1252.4,-5013.16,-6265.56
8026,1613.69,3920.43,4614.45,453.45,237.3,-95.21,-3427.8,-28127.81,1486.32,17985.75,-5257.81,180.64,-1339.42,-5077.17,-6416.59
8031,1647.68,3924.14,4626.83,460.06,240.89,-88.63,-3491.83,-28164.17,1501.14,17947.12,-5162.18,177.45,-1396.77,-4984.73,-6381.5
8036,1630.55,3945.6,4615.03,449.19,247.77,-97.61,-3453.34,-28285.36,1477.31,18023.06,-5158.66,180.66,-1447.79,-4978.0,-6425.8
8041,1552.84,3918.04,4650.98,461.45,230.86,-73.34,-3420.15,-28368.83,1524.09,18150.8,-5172.81,178.34,-1373.26,-4994.47,-6367.73
8046,1613.72,4006.88,4641.25,444.92,238.5,-113.59,-3445.28,-28331.15,1482.51,18074.41,-5153.97,181.38,-1387.82,-4972.59,-6360.41
8051,1609.57,3848.05,4612.9,441.86,238.9,-94.55,-3427.95,-28308.97,1501.06,17991.6,-5153.26,179.81,-1587.54,-4973.45,-6560.99
8056,1618.74,3862.9,4656.66,440.16,234.2,-93.93,-3383.55,-28219.05,1489.55,17894.17,-5167.24,181.31,-1500.14,-4985.92,-6486.06
8061,1598.05,3879.94,4578.48,450.97,230.18,-106.11,-3468.43,-27991.06,1486.05,17998.86,-5313.81,180.46,-1343.08,-5133.35,-6476.42
8066,1579.4,3906.82,4598.49,452.71,234.53,-101.19,-3387.26,-28186.08,1535.55,18029.4,-5299.74,180.81,-1337.63,-5118.93,-6456.56
8071,1601.12,3975.92,4596.9,451.69,259.29,-86.04,-3451.84,-28051.08,1495.94,17920.69,-5294.23,179.28,-1287.41,-5114.95,-6402.35
8076,1638.82,3917.4,4558.55,442.73,242.36,-97.46,-3416.57,-28094.68,1490.41,17951.45,-5300.99,180.62,-1366.98,-5120.37,-6487.35
8081,1578.44,3907.48,4612.64,437.03,220.83,-77.99,-3414.93,-28045.27,1491.7,17991.75,-5338.63,181.14,-1298.32,-5157.49,-6455.81
8086,1630.36,3906.62,4636.47,452.53,249.35,-82.81,-3494.8,-28072.65,1471.71,17998.68,-5287.35,178.12,-1304.52,-5109.23,-6413.75
8091,1604.74,3895.19,4640.74,438.31,265.91,-69.67,-3424.05,-28169.22,1518.59,17985.05,-5250.26,181.85,-1314.41,-5068.41,-6382.82
8096,1539.47,3889.82,4577.09,443.0,239.4,-91.81,-3382.09,-28201.11,1527.47,17939.68,-5156.59,182.17,-1519.07,-4974.43,-6493.5
8101,1627.51,3903.82,4577.93,461.58,253.92,-63.89,-3440.44,-28222.6,1488.71,18012.22,-5192.93,180.11,-1401.25,-5012.82,-6414.07
8106,1552.72,3858.01,4603.96,428.83,244.08,-64.51,-3440.63,-28202.16,1490.85,18109.31,-5296.15,174.78,-1419.54,-5121.37,-6540.91
8111,1608.93,3910.14,4613.9,435.15,240.83,-107.65,-3439.69,-28024.81,1539.88,18010.13,-5319.89,179.89,-1213.19,-5140.0,-6353.18
8116,1620.58,3903.11,4627.84,442.29,244.09,-81.24,-3467.08,-28020.88,1506.52,17972.79,-5362.08,176.03,-1251.97,-5186.04,-6438.02
8121,1561.93,3821.73,4637.54,434.44,240.51,-93.82,-3464.21,-28304.31,1497.59,18017.15,-5148.51,175.12,-1651.44,-4973.39,-6624.83
8126,1624.36,3862.34,4607.05,448.48,246.24,-94.9,-3452.2,-28208.1,1461.96,18082.84,-5287.95,181.42,-1421.93,-5106.54,-6528.47
8131,1619.51,3911.99,4662.76,440.88,230.88,-91.05,-3442.45,-28112.45,1486.51,18037.63,-5265.51,181.97,-1255.79,-5083.54,-6339.33
8136,1594.91,3956.95,4593.33,439.45,231.42,-67.44,-3464.94,-28192.79,1487.61,18055.66,-5235.2,180.01,-1365.84,-5055.19,-6421.03
8141,1611.76,3882.61,4616.83,440.88,243.06,-110.52,-3415.49,-28284.36,1469.44,18162.09,-5260.81,177.81,-1383.7,-5083.01,-6466.71
8146,1631.77,3902.55,4606.12,448.87,229.73,-68.16,-3412.95,-28317.05,1491.28,18097.76,-5226.38,181.58,-1390.08,-5044.79,-6434.87
8151,1670.2,3909.49,4631.61,452.65,245.68,-80.94,-3406.17,-28286.04,1494.24,18155.45,-5245.58,181.97,-1213.84,-5063.62,-6277.45
8156,1610.65,3938.34,4620.88,445.5,232.57,-74.72,-3488.78,-28087.21,1488.42,18094.08,-5313.06,179.92,-1220.28,-5133.14,-6353.42
8161,1605.29,3948.15,4626.9,442.67,277.29,-109.51,-3477.68,-28033.17,1490.63,18087.17,-5367.78,176.89,-1142.25,-5190.89,-6333.14
8166,1608.19,3966.72,4591.22,444.05,233.77,-104.14,-3499.06,-28185.33,1483.26,18117.57,-5265.02,177.25,-1343.74,-5087.77,-6431.51
8171,1645.63,3824.92,4604.09,453.35,219.81,-63.55,-3481.42,-27900.7,1504.03,17965.93,-5396.93,179.44,-1227.91,-5217.49,-6445.4
