Time/Residue,AFR1_R1.xvg,AFR1_R2.xvg,Average
2.1100001,0.2277689,0.1869341,0.2073515
2.1200001,0.2241218,0.19347,0.2087959
2.1300001,0.216767,0.1877634,0.2022652
2.1400001,0.1874311,0.1829464,0.18518875
2.1500001,0.2115541,0.1797349,0.1956445
2.1600001,0.2081005,0.1992942,0.20369735
2.1700001,0.2017079,0.1800093,0.1908586
2.1800001,0.2193583,0.1766662,0.19801225
2.1900001,0.2140093,0.1838927,0.198951
2.2,0.2153842,0.1864568,0.2009205
2.21,0.214709,0.1662854,0.1904972
2.22,0.246306,0.1871816,0.2167438
2.23,0.2259034,0.1793264,0.2026149
2.24,0.24879,0.1774258,0.2131079
2.25,0.2278824,0.1845311,0.20620675
2.26,0.2171337,0.1901875,0.2036606
2.2700002,0.2152158,0.1812903,0.19825305
2.2800002,0.221162,0.1763364,0.1987492
2.2900002,0.219381,0.1786141,0.19899755
2.3000002,0.2172305,0.1806189,0.1989247
2.3100002,0.2357062,0.1798906,0.2077984
2.3200002,0.2211146,0.1734309,0.19727275
2.3300002,0.2197812,0.1827675,0.20127435
2.3400002,0.2162177,0.1990927,0.2076552
2.3500001,0.2146987,0.1827772,0.19873795
2.3600001,0.2152676,0.1791371,0.19720235
2.3700001,0.2498841,0.1745068,0.21219545
2.3800001,0.2369619,0.1829062,0.20993405
2.3900001,0.2034968,0.1945161,0.19900645
2.4000001,0.2253119,0.1944743,0.2098931
2.4100001,0.2266925,0.1756445,0.2011685
2.4200001,0.1879403,0.1698937,0.178917
2.4300001,0.1757451,0.177678,0.17671155
2.4400001,0.2045594,0.1726113,0.18858535
2.45,0.2061629,0.1766341,0.1913985
2.46,0.2093588,0.1692669,0.18931285
2.47,0.2109685,0.172594,0.19178125
2.48,0.1732946,0.163831,0.1685628
2.49,0.1813871,0.1727304,0.17705875
2.5,0.2041457,0.164281,0.18421335
2.5100002,0.2036194,0.1685836,0.1861015
2.5200002,0.1903467,0.1730809,0.1817138
2.5300002,0.2228629,0.1646025,0.1937327
2.5400002,0.2065692,0.170518,0.1885436
2.5500002,0.2585937,0.1855863,0.22209
2.5600002,0.2334134,0.1642786,0.198846
2.5700002,0.2559223,0.1717973,0.2138598
2.5800002,0.2360062,0.1791285,0.20756735
2.5900002,0.2454069,0.1838917,0.2146493
2.6000001,0.2248291,0.1762421,0.2005356
2.6100001,0.2210676,0.1924479,0.20675775
