Time/Residue,AFR4_R1.xvg,AFR4_R2.xvg,Average
1.9900001,0.2009536,0.2304121,0.21568285
2.0,0.2211737,0.2281636,0.22466865
2.01,0.2265481,0.2321409,0.2293445
2.02,0.2176501,0.2257489,0.2216995
2.0300002,0.2168256,0.2226063,0.21971595
2.0400002,0.2199789,0.2178241,0.2189015
2.0500002,0.2024603,0.2163839,0.2094221
2.0600002,0.200413,0.2181408,0.2092769
2.0700002,0.2051095,0.2192796,0.21219455
2.0800002,0.2052253,0.2309304,0.21807785
2.0900002,0.2025381,0.2296139,0.216076
2.1000001,0.2090694,0.2268889,0.21797915
2.1100001,0.2111914,0.2241208,0.2176561
2.1200001,0.224998,0.2248741,0.22493605
2.1300001,0.214681,0.2223525,0.21851675
2.1400001,0.2132225,0.2412442,0.22723335
2.1500001,0.2009522,0.2317652,0.2163587
2.1600001,0.2014008,0.2326122,0.2170065
2.1700001,0.2043803,0.2363122,0.22034625
2.1800001,0.1960753,0.2358776,0.21597645
2.1900001,0.2015029,0.2226437,0.2120733
2.2,0.2060491,0.2187131,0.2123811
2.21,0.2048994,0.2291718,0.2170356
2.22,0.205404,0.2325506,0.2189773
2.23,0.2132455,0.2477514,0.23049845
2.24,0.2119714,0.2342969,0.22313415
2.25,0.20485,0.2263243,0.21558715
2.26,0.2038213,0.2248054,0.21431335
2.2700002,0.202336,0.2356181,0.21897705
2.2800002,0.2048562,0.2275246,0.2161904
2.2900002,0.2097733,0.2253368,0.21755505
2.3000002,0.2079753,0.2300069,0.2189911
2.3100002,0.2152322,0.2321555,0.22369385
2.3200002,0.208166,0.2312573,0.21971165
2.3300002,0.2141412,0.2405763,0.22735875
2.3400002,0.2106813,0.2416895,0.2261854
2.3500001,0.2055021,0.2477016,0.22660185
2.3600001,0.2049037,0.240932,0.22291785
2.3700001,0.2080068,0.2267026,0.2173547
2.3800001,0.2162719,0.2313414,0.22380665
2.3900001,0.216172,0.2342126,0.2251923
2.4000001,0.2310824,0.2361658,0.2336241
2.4100001,0.2280849,0.220364,0.22422445
2.4200001,0.2112051,0.2087704,0.20998775
2.4300001,0.2214855,0.2146771,0.2180813
2.4400001,0.213522,0.2111976,0.2123598
2.45,0.210322,0.2077081,0.20901505
2.46,0.2165089,0.2131129,0.2148109
2.47,0.2042752,0.2157203,0.20999775
2.48,0.209175,0.2229639,0.21606945
2.49,0.21557,0.2224145,0.21899225
2.5,0.2040643,0.2335538,0.21880905
2.5100002,0.2051013,0.225217,0.21515915
2.5200002,0.2078324,0.2287491,0.21829075
2.5300002,0.2168368,0.2142413,0.21553905
2.5400002,0.2225585,0.2225706,0.22256455
2.5500002,0.2269905,0.2220931,0.2245418
2.5600002,0.2205791,0.2202259,0.2204025
2.5700002,0.2297309,0.2189839,0.2243574
2.5800002,0.2096979,0.2183791,0.2140385
2.5900002,0.2093828,0.2083437,0.20886325
2.6000001,0.2111219,0.2147992,0.21296055
2.6100001,0.2165351,0.2145715,0.2155533
2.6200001,0.2115466,0.2081917,0.20986915
2.6300001,0.2175335,0.2039052,0.21071935
2.6400001,0.2174275,0.2122822,0.21485485
2.6500001,0.2257013,0.2164076,0.22105445
2.6600001,0.2161474,0.2228018,0.2194746
2.6700001,0.2160887,0.2215292,0.21880895
2.6800001,0.2182371,0.2200623,0.2191497
2.6900001,0.2207766,0.2239967,0.22238665
2.7,0.2168024,0.2240111,0.22040675
2.71,0.2260941,0.2237107,0.2249024
2.72,0.2252028,0.2276274,0.2264151
2.73,0.2289582,0.2203564,0.2246573
2.7400002,0.2220817,0.21963,0.22085585
2.7500002,0.2082123,0.2237262,0.21596925
2.7600002,0.2209945,0.2235403,0.2222674
2.7700002,0.2276094,0.2248923,0.22625085
2.7800002,0.2229882,0.2292903,0.22613925
2.7900002,0.2320399,0.2292762,0.23065805
2.8000002,0.2385867,0.221501,0.23004385
2.8100002,0.231341,0.2286974,0.2300192
2.8200002,0.2260717,0.2238811,0.2249764
2.8300002,0.2267918,0.2297776,0.2282847
2.8400002,0.2267645,0.2280327,0.2273986
2.8500001,0.2247799,0.2378419,0.2313109
2.8600001,0.2352151,0.2228886,0.22905185
2.8700001,0.2168405,0.2240148,0.22042765
2.8800001,0.22313,0.2220648,0.2225974
2.8900001,0.2145603,0.2179572,0.21625875
2.9000001,0.2118867,0.2183032,0.21509495
2.9100001,0.219464,0.2259754,0.2227197
2.9200001,0.2185445,0.2182746,0.21840955
2.9300001,0.2139382,0.2334613,0.22369975
2.9400001,0.2267082,0.2335611,0.23013465
2.95,0.2417764,0.2359769,0.23887665
2.96,0.2341424,0.2307707,0.23245655
2.97,0.2233145,0.2392706,0.23129255
2.9800003,0.2174536,0.2364122,0.2269329
2.9900002,0.199969,0.2320597,0.21601435
3.0000002,0.2044242,0.2445253,0.22447475
3.0100002,0.2009537,0.2451602,0.22305695
3.0200002,0.2145357,0.2474981,0.2310169
3.0300002,0.2111403,0.2373407,0.2242405
3.0400002,0.2028832,0.2358712,0.2193772
3.0500002,0.2078063,0.2181445,0.2129754
3.0600002,0.2143149,0.2224279,0.2183714
3.0700002,0.210208,0.2248694,0.2175387
3.0800002,0.217004,0.2113779,0.21419095
3.0900002,0.2239233,0.2205747,0.222249
3.1000001,0.2314415,0.209075,0.22025825
3.1100001,0.2290572,0.210767,0.2199121
3.1200001,0.2287913,0.220145,0.22446815
3.1300001,0.2329284,0.218607,0.2257677
3.1400001,0.220891,0.2164946,0.2186928
3.1500001,0.2239532,0.21973,0.2218416
3.1600001,0.2187169,0.2106949,0.2147059
3.1700001,0.2309353,0.2254416,0.22818845
3.1800001,0.235819,0.2313208,0.2335699
3.1900001,0.221258,0.2319515,0.22660475
3.2,0.2366212,0.2217735,0.22919735
3.21,0.2375284,0.2281784,0.2328534
3.2200003,0.2359093,0.2279165,0.2319129
3.2300003,0.2348045,0.2359947,0.2353996
3.2400002,0.2294094,0.234267,0.2318382
3.2500002,0.2350709,0.221328,0.22819945
3.2600002,0.2366721,0.2178062,0.22723915
3.2700002,0.228714,0.2131219,0.22091795
3.2800002,0.2239216,0.2260784,0.225
3.2900002,0.229275,0.2120244,0.2206497
3.3000002,0.2144971,0.2196705,0.2170838
3.3100002,0.2236401,0.2260601,0.2248501
3.3200002,0.2264961,0.23336,0.22992805
3.3300002,0.2216772,0.2341075,0.22789235
3.3400002,0.2185521,0.2379995,0.2282758
3.3500001,0.2231565,0.2340834,0.22861995
3.3600001,0.1932501,0.2317306,0.21249035
3.3700001,0.2074091,0.2243612,0.21588515
3.3800001,0.200453,0.2427796,0.2216163
3.3900001,0.1950789,0.2314787,0.2132788
3.4000001,0.1982254,0.2364772,0.2173513
3.4100001,0.2086505,0.2378323,0.2232414
3.4200001,0.2240765,0.2370177,0.2305471
3.4300001,0.2222095,0.2359636,0.22908655
3.4400001,0.2175042,0.2317328,0.2246185
3.45,0.2075061,0.2466288,0.22706745
3.4600003,0.2141097,0.2336786,0.22389415
3.4700003,0.2103434,0.2277137,0.21902855
3.4800003,0.2204573,0.233778,0.22711765
3.4900002,0.2213004,0.2393655,0.23033295
3.5000002,0.2232126,0.2396498,0.2314312
3.5100002,0.2270287,0.241906,0.23446735
3.5200002,0.2287973,0.2399783,0.2343878
3.5300002,0.2187683,0.246592,0.23268015
3.5400002,0.2217655,0.2538908,0.23782815
3.5500002,0.2290797,0.2551172,0.24209845
3.5600002,0.22014,0.2678067,0.24397335
3.5700002,0.2313665,0.2629215,0.247144
3.5800002,0.2281618,0.2628786,0.2455202
3.5900002,0.2291345,0.2558163,0.2424754
3.6000001,0.2255825,0.2408747,0.2332286
3.6100001,0.2370653,0.2365534,0.23680935
3.6200001,0.225265,0.2368903,0.23107765
3.6300001,0.2330512,0.2544347,0.24374295
3.6400001,0.2275393,0.2519927,0.239766
3.6500001,0.2370369,0.2452931,0.241165
3.6600001,0.2229574,0.2569536,0.2399555
3.6700001,0.23613,0.2388549,0.23749245
3.6800001,0.2347697,0.2443631,0.2395664
3.6900001,0.2217865,0.257938,0.23986225
3.7000003,0.2180747,0.2620155,0.2400451
3.7100003,0.218994,0.2664081,0.24270105
3.7200003,0.2229645,0.250409,0.23668675
3.7300003,0.2143559,0.2550367,0.2346963
3.7400002,0.2210883,0.2397056,0.23039695
3.7500002,0.2197539,0.2428872,0.23132055
3.7600002,0.2193935,0.2495721,0.2344828
3.7700002,0.2145519,0.2432765,0.2289142
3.7800002,0.2220735,0.2468749,0.2344742
3.7900002,0.2126444,0.2489679,0.23080615
3.8000002,0.2109738,0.2498361,0.23040495
3.8100002,0.2143674,0.2497218,0.2320446
3.8200002,0.220908,0.2469921,0.23395005
3.8300002,0.2160556,0.2540435,0.23504955
3.8400002,0.2229392,0.2534858,0.2382125
3.8500001,0.2200866,0.25848,0.2392833
3.8600001,0.2169323,0.2513348,0.23413355
3.8700001,0.2222703,0.2563188,0.23929455
3.8800001,0.2240134,0.2660365,0.24502495
3.8900001,0.2163441,0.2554626,0.23590335
3.9000001,0.2197333,0.2547482,0.23724075
3.9100001,0.2208308,0.2559347,0.23838275
3.9200001,0.2183352,0.2533847,0.23585995
3.9300003,0.2008759,0.2575962,0.22923605
3.9400003,0.204419,0.2540619,0.22924045
3.9500003,0.2098164,0.2464991,0.22815775
3.9600003,0.2251113,0.255582,0.24034665
3.9700003,0.2132605,0.2425541,0.2279073
3.9800003,0.2126567,0.2439308,0.22829375
3.9900002,0.2098183,0.2536178,0.23171805
4.0,0.2197438,0.238956,0.2293499
4.0100002,0.2241776,0.2413949,0.23278625
4.02,0.2198197,0.2436279,0.2317238
4.0300002,0.2252365,0.2377156,0.23147605
4.04,0.2225758,0.2347641,0.22866995
4.0500002,0.212805,0.2250733,0.21893915
4.0600004,0.2134727,0.2436558,0.22856425
4.0700002,0.2043263,0.2401211,0.2222237
4.0800004,0.2089806,0.2333034,0.221142
4.0900002,0.209075,0.2477313,0.22840315
